Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
China,1986,Craft,0.0,0.45,0.71,0.45,2.5,11.0,13.5
China,1986,Hands,0.84,1.0,0.45,0.71,2.5,8.0,10.5
China,1986,Archive,0.55,0.0,0.0,0.45,1.5,10.0,11.5
China,1986,Flow,0.71,0.71,0.45,0.45,2.5,11.5,14.0
China,1987,Helm,0.55,0.45,0.84,0.55,2.5,9.0,11.5
China,1987,Shield,0.55,0.45,1.0,0.45,4.0,9.0,13.0
China,1987,Lore,0.55,1.1,0.71,0.84,2.0,8.5,10.5
China,1987,Stewards,1.0,0.89,0.84,0.84,4.0,6.5,10.5
China,1987,Craft,1.0,0.0,0.71,0.89,4.0,7.5,11.5
China,1987,Hands,0.71,0.55,0.84,0.84,4.0,5.5,9.5
China,1987,Archive,0.89,0.55,0.89,0.55,5.5,7.0,12.5
China,1987,Flow,1.1,0.84,0.55,0.55,4.5,8.0,12.5
China,1988,Helm,0.55,0.84,0.84,0.84,4.0,6.5,10.5
China,1988,Shield,0.71,0.55,0.55,0.84,3.5,12.0,15.5
China,1988,Lore,0.89,0.84,0.84,0.55,4.5,4.0,8.5
China,1988,Stewards,0.45,1.0,0.45,1.1,3.0,7.5,10.5
China,1988,Craft,0.45,1.0,0.84,0.55,3.5,7.5,11.0
China,1988,Hands,0.89,0.71,0.55,0.55,4.0,5.0,9.0
China,1988,Archive,0.55,0.84,0.84,0.89,2.0,8.5,10.5
China,1988,Flow,1.0,0.55,1.0,0.45,5.5,5.5,11.0
China,1989,Helm,0.84,1.14,1.22,0.89,4.5,6.5,11.0
China,1989,Shield,1.0,0.84,0.84,0.71,4.5,8.5,13.0
China,1989,Lore,1.1,1.52,0.71,1.48,3.0,2.5,5.5
China,1989,Stewards,1.1,0.89,0.84,0.45,3.0,7.0,10.0
China,1989,Craft,0.71,0.55,0.55,0.84,3.0,5.5,8.5
China,1989,Hands,0.89,0.84,1.0,0.84,2.5,5.5,8.0
China,1989,Archive,0.84,0.84,0.89,0.55,3.5,5.5,9.0
China,1989,Flow,0.45,0.84,1.1,0.89,3.0,5.5,8.5
China,1990,Helm,0.89,1.1,1.0,0.89,4.0,9.5,13.5
China,1990,Shield,0.84,0.89,0.89,1.0,3.5,9.0,12.5
China,1990,Lore,0.84,0.84,0.55,0.71,3.0,8.0,11.0
China,1990,Stewards,0.45,0.45,0.71,0.89,1.0,8.5,9.5
China,1990,Craft,1.1,0.45,0.89,0.89,3.0,7.5,10.5
China,1990,Hands,0.84,0.55,0.84,0.55,3.0,6.0,9.0
China,1990,Archive,0.71,0.89,0.45,0.89,2.0,8.5,10.5
China,1990,Flow,0.55,0.71,0.84,0.71,3.0,7.0,10.0
China,1991,Helm,0.55,0.71,0.45,0.55,2.5,12.5,15.0
China,1991,Shield,0.55,0.45,0.55,0.55,3.5,12.0,15.5
China,1991,Lore,0.45,0.45,0.45,0.55,2.0,10.5,12.5
China,1991,Stewards,0.89,0.55,0.84,0.55,3.5,12.0,15.5
China,1991,Craft,0.45,0.45,0.0,0.84,2.0,12.5,14.5
China,1991,Hands,0.0,0.45,0.71,0.55,1.5,9.5,11.0
China,1991,Archive,0.45,0.71,0.71,0.0,2.0,12.5,14.5
China,1991,Flow,0.45,0.0,0.71,0.55,1.0,13.0,14.0
China,1992,Helm,0.84,1.0,0.84,0.45,2.5,12.5,15.0
China,1992,Shield,0.55,0.84,0.45,0.55,3.5,13.5,17.0
China,1992,Lore,0.45,0.45,0.84,0.71,4.5,11.0,15.5
China,1992,Stewards,0.84,0.55,0.45,0.45,3.0,12.5,15.5
China,1992,Craft,0.45,0.89,0.0,0.84,2.5,12.5,15.0
China,1992,Hands,0.71,0.45,0.84,0.0,3.0,8.0,11.0
China,1992,Archive,0.55,0.84,0.55,0.89,2.5,12.5,15.0
China,1992,Flow,0.45,0.0,0.0,0.55,1.0,15.0,16.0
China,1993,Helm,0.45,0.45,0.45,0.71,1.5,13.5,15.0
China,1993,Shield,0.84,0.0,0.0,0.71,2.0,13.5,15.5
China,1993,Lore,0.0,0.71,0.71,0.45,3.0,11.0,14.0
China,1993,Stewards,0.55,0.45,0.71,0.45,1.0,14.5,15.5
China,1993,Craft,0.45,0.45,0.45,0.45,2.5,13.5,16.0
China,1993,Hands,0.45,0.45,0.71,0.71,2.5,9.5,12.0
China,1993,Archive,0.84,0.55,0.45,0.45,2.5,12.0,14.5
China,1993,Flow,0.0,0.45,0.89,0.45,2.0,14.5,16.5
China,1994,Helm,0.45,0.71,0.55,0.45,2.0,13.0,15.0
China,1994,Shield,0.45,0.84,0.84,0.45,2.5,14.0,16.5
China,1994,Lore,0.71,0.45,0.45,0.45,0.5,13.0,13.5
China,1994,Stewards,0.45,0.55,0.0,0.45,2.0,14.5,16.5
China,1994,Craft,0.71,0.71,0.84,0.0,4.0,12.5,16.5
China,1994,Hands,0.45,0.45,0.84,0.45,2.5,8.5,11.0
China,1994,Archive,0.55,0.84,0.45,0.45,3.0,11.5,14.5
China,1994,Flow,0.45,0.55,0.0,0.71,1.0,15.5,16.5
China,1995,Helm,0.55,0.45,0.71,0.45,3.0,12.0,15.0
China,1995,Shield,0.71,0.0,0.45,0.0,2.0,13.5,15.5
China,1995,Lore,0.55,0.0,0.84,0.0,3.0,11.0,14.0
China,1995,Stewards,0.0,0.55,0.45,0.71,2.5,13.0,15.5
China,1995,Craft,0.0,0.55,0.55,0.55,1.5,14.0,15.5
China,1995,Hands,0.55,0.71,0.55,0.45,2.0,8.0,10.0
China,1995,Archive,0.84,0.0,0.71,0.71,2.5,12.0,14.5
China,1995,Flow,0.45,0.84,0.84,0.55,3.5,14.0,17.5
China,1996,Helm,0.71,0.71,0.45,0.84,1.5,13.0,14.5
China,1996,Shield,0.84,0.55,0.84,0.45,3.5,13.5,17.0
China,1996,Lore,0.71,0.71,0.45,0.71,2.5,11.0,13.5
China,1996,Stewards,0.45,0.45,1.0,0.45,3.5,11.5,15.0
China,1996,Craft,0.84,0.45,0.55,0.45,2.0,12.5,14.5
China,1996,Hands,0.45,0.45,0.45,0.45,2.0,9.5,11.5
China,1996,Archive,0.45,0.55,0.45,0.45,2.5,12.0,14.5
China,1996,Flow,0.55,0.45,0.45,0.55,3.5,10.0,13.5
China,1997,Helm,0.71,0.45,0.45,0.71,1.5,13.5,15.0
China,1997,Shield,0.84,0.71,0.45,0.71,2.5,13.5,16.0
China,1997,Lore,0.84,0.0,0.0,0.84,2.0,10.0,12.0
China,1997,Stewards,0.55,0.45,0.45,0.55,2.5,11.0,13.5
China,1997,Craft,0.45,0.55,0.89,0.84,4.0,13.0,17.0
China,1997,Hands,0.84,0.84,0.0,0.0,3.0,8.5,11.5
China,1997,Archive,0.55,0.45,0.0,0.55,1.0,13.5,14.5
China,1997,Flow,0.84,0.84,0.45,0.71,3.5,11.0,14.5
China,1998,Helm,0.55,0.45,1.0,0.71,3.5,12.5,16.0
China,1998,Shield,0.45,0.71,0.0,0.0,2.0,13.5,15.5
China,1998,Lore,0.45,0.45,0.55,0.71,1.5,11.5,13.0
China,1998,Stewards,0.45,0.0,0.71,0.0,1.0,11.5,12.5
China,1998,Craft,0.71,0.45,0.71,0.71,1.5,14.0,15.5
China,1998,Hands,0.84,0.55,0.45,0.0,3.0,9.5,12.5
China,1998,Archive,0.84,0.45,0.0,0.55,3.5,12.5,16.0
China,1998,Flow,0.45,0.45,0.55,0.55,1.0,11.5,12.5
China,1999,Helm,0.0,1.0,0.84,0.71,5.0,11.5,16.5
China,1999,Shield,0.84,0.45,0.45,1.0,1.0,14.0,15.0
China,1999,Lore,0.45,0.71,0.71,0.71,3.0,10.5,13.5
China,1999,Stewards,0.45,0.55,0.45,0.71,2.0,10.5,12.5
China,1999,Craft,0.71,0.55,0.84,0.0,3.0,12.5,15.5
China,1999,Hands,0.71,0.84,0.45,0.45,3.5,8.0,11.5
China,1999,Archive,0.89,0.45,0.0,0.55,1.5,13.0,14.5
China,1999,Flow,0.71,0.55,0.0,0.0,1.0,11.5,12.5
China,2000,Helm,0.0,0.84,0.84,0.71,3.0,14.0,17.0
China,2000,Shield,0.71,0.55,0.55,0.45,3.0,13.5,16.5
China,2000,Lore,0.55,0.45,0.55,0.55,2.5,13.0,15.5
China,2000,Stewards,0.71,0.45,0.71,0.45,2.0,14.0,16.0
China,2000,Craft,0.84,0.89,0.0,0.55,4.0,14.0,18.0
China,2000,Hands,0.55,0.84,0.45,0.0,2.0,10.5,12.5
China,2000,Archive,0.0,0.84,0.45,0.45,3.5,12.5,16.0
China,2000,Flow,0.55,0.84,0.71,0.0,4.0,13.5,17.5
China,2001,Helm,0.71,0.0,0.71,0.71,2.5,14.0,16.5
China,2001,Shield,0.45,0.71,0.55,1.0,3.0,13.0,16.0
China,2001,Lore,0.89,0.45,0.71,0.55,2.5,12.5,15.0
China,2001,Stewards,0.0,0.0,0.45,0.55,1.0,14.0,15.0
China,2001,Craft,0.45,0.45,0.84,0.45,2.0,14.5,16.5
China,2001,Hands,0.45,0.45,0.45,0.84,1.5,10.5,12.0
China,2001,Archive,0.84,0.71,0.84,0.84,6.5,10.5,17.0
China,2001,Flow,0.84,0.55,0.45,0.0,2.0,14.5,16.5
China,2002,Helm,0.71,0.84,0.45,0.0,2.0,14.0,16.0
China,2002,Shield,0.71,0.84,0.71,0.45,5.5,12.0,17.5
China,2002,Lore,0.55,0.0,0.0,0.0,1.0,14.0,15.0
China,2002,Stewards,0.45,0.71,0.84,0.55,2.5,13.5,16.0
China,2002,Craft,0.55,0.84,0.45,0.0,4.0,13.5,17.5
China,2002,Hands,0.71,0.55,0.45,0.55,1.5,10.0,11.5
China,2002,Archive,0.71,0.45,0.55,0.71,2.5,12.0,14.5
China,2002,Flow,0.45,0.0,0.84,0.0,1.0,14.5,15.5
China,2003,Helm,0.45,0.84,0.0,0.0,2.0,14.0,16.0
China,2003,Shield,0.45,0.45,0.55,0.45,2.5,14.0,16.5
China,2003,Lore,0.55,0.45,0.84,0.45,4.0,13.0,17.0
China,2003,Stewards,0.45,0.45,0.45,0.45,2.0,14.5,16.5
China,2003,Craft,0.55,0.45,0.71,0.55,2.5,14.5,17.0
China,2003,Hands,0.55,0.0,0.45,0.0,1.0,9.5,10.5
China,2003,Archive,0.45,0.84,0.84,0.45,4.0,11.5,15.5
China,2003,Flow,0.55,0.55,0.55,0.45,3.0,14.5,17.5
China,2004,Helm,0.0,0.45,0.55,0.71,1.5,14.5,16.0
China,2004,Shield,0.71,0.45,0.55,0.45,3.5,14.5,18.0
China,2004,Lore,0.0,0.55,0.0,0.55,1.5,12.0,13.5
China,2004,Stewards,0.45,0.45,0.71,0.84,2.5,13.0,15.5
China,2004,Craft,0.0,0.55,0.45,0.89,2.0,14.0,16.0
China,2004,Hands,0.45,0.71,0.0,0.55,2.0,9.5,11.5
China,2004,Archive,0.71,0.55,0.45,0.71,3.5,11.0,14.5
China,2004,Flow,0.45,0.45,0.84,0.45,2.5,14.5,17.0
China,2005,Helm,0.45,0.0,0.55,0.45,2.0,15.0,17.0
China,2005,Shield,0.71,0.71,0.55,0.45,3.0,13.5,16.5
China,2005,Lore,0.45,0.0,0.55,0.55,1.0,13.0,14.0
China,2005,Stewards,0.0,0.55,0.45,0.45,0.5,14.0,14.5
China,2005,Craft,0.55,0.45,0.55,0.45,1.0,15.5,16.5
China,2005,Hands,0.45,0.55,0.71,0.71,4.5,7.5,12.0
China,2005,Archive,0.45,0.71,0.71,0.0,3.0,11.5,14.5
China,2005,Flow,0.55,0.55,0.55,0.45,3.5,14.0,17.5
China,2006,Helm,0.84,0.45,0.45,0.71,2.5,13.5,16.0
China,2006,Shield,0.55,0.84,0.45,0.55,3.5,14.0,17.5
China,2006,Lore,0.0,0.55,0.45,0.0,2.0,13.0,15.0
China,2006,Stewards,0.45,0.45,0.45,0.45,3.0,12.5,15.5
China,2006,Craft,0.45,0.71,0.45,0.45,2.0,14.5,16.5
China,2006,Hands,0.55,0.45,0.0,0.84,3.0,10.0,13.0
China,2006,Archive,0.0,0.55,0.45,0.71,2.5,12.0,14.5
China,2006,Flow,0.71,0.71,0.71,0.0,4.0,13.5,17.5
China,2007,Helm,0.45,0.45,0.45,0.45,1.0,13.0,14.0
China,2007,Shield,0.0,0.71,0.55,0.55,2.0,14.5,16.5
China,2007,Lore,0.45,0.45,0.45,0.45,1.5,12.5,14.0
China,2007,Stewards,0.71,0.55,0.55,0.71,2.0,12.5,14.5
China,2007,Craft,0.71,0.45,0.71,0.71,2.0,15.0,17.0
China,2007,Hands,0.84,0.55,0.55,0.71,2.5,9.0,11.5
China,2007,Archive,0.45,0.0,0.71,1.0,3.0,12.0,15.0
China,2007,Flow,0.71,0.45,0.89,0.0,3.0,11.5,14.5
China,2008,Helm,0.45,0.0,0.45,0.55,1.5,14.5,16.0
China,2008,Shield,0.71,0.55,0.55,0.55,2.0,15.5,17.5
China,2008,Lore,0.45,0.0,0.45,0.55,1.5,12.0,13.5
China,2008,Stewards,0.71,0.45,0.55,0.55,2.0,12.0,14.0
China,2008,Craft,0.55,0.84,0.71,0.0,2.0,13.5,15.5
China,2008,Hands,0.55,0.0,0.45,0.84,1.5,9.5,11.0
China,2008,Archive,0.84,0.45,0.84,0.45,1.5,12.0,13.5
China,2008,Flow,0.55,0.45,0.45,0.55,2.0,12.5,14.5
China,2009,Helm,0.0,0.45,0.71,0.45,3.5,11.5,15.0
China,2009,Shield,0.45,0.0,0.0,0.55,1.0,15.5,16.5
China,2009,Lore,0.71,0.0,0.0,0.0,2.0,12.0,14.0
China,2009,Stewards,0.45,0.84,0.55,0.0,2.0,12.5,14.5
China,2009,Craft,0.71,0.84,0.55,0.45,2.0,15.5,17.5
China,2009,Hands,0.45,0.45,0.0,0.55,1.5,9.0,10.5
China,2009,Archive,0.84,0.45,0.45,0.71,2.0,12.5,14.5
China,2009,Flow,0.45,0.45,0.71,0.71,1.5,13.0,14.5
China,2010,Helm,0.89,0.0,0.84,0.45,3.5,11.5,15.0
China,2010,Shield,0.71,0.89,0.71,0.45,6.5,12.0,18.5
China,2010,Lore,0.45,0.45,0.45,0.45,2.5,10.5,13.0
China,2010,Stewards,0.45,0.55,0.71,0.71,2.5,13.0,15.5
China,2010,Craft,0.55,0.84,0.71,0.84,3.5,13.0,16.5
China,2010,Hands,0.84,0.71,0.0,0.0,1.0,10.5,11.5
China,2010,Archive,0.71,0.45,0.0,0.45,2.0,12.5,14.5
China,2010,Flow,0.0,0.55,0.84,0.55,1.5,14.5,16.0
China,2011,Helm,0.55,0.45,0.55,0.45,3.0,11.0,14.0
China,2011,Shield,0.45,0.71,0.55,0.55,2.0,14.5,16.5
China,2011,Lore,0.45,0.0,0.71,0.55,2.5,10.5,13.0
China,2011,Stewards,0.45,1.0,0.71,0.84,3.0,12.0,15.0
China,2011,Craft,0.45,0.84,0.45,0.71,3.5,13.5,17.0
China,2011,Hands,0.84,0.71,0.71,0.45,4.5,8.0,12.5
China,2011,Archive,0.45,0.45,0.84,0.45,3.5,11.0,14.5
China,2011,Flow,0.55,0.0,0.89,0.84,2.5,14.0,16.5
China,2012,Helm,0.45,0.55,0.84,0.71,2.5,12.5,15.0
China,2012,Shield,0.45,0.45,0.45,0.55,1.5,15.0,16.5
China,2012,Lore,0.55,0.0,0.0,0.45,1.5,11.5,13.0
China,2012,Stewards,0.84,0.45,0.45,0.55,3.5,11.0,14.5
China,2012,Craft,0.55,0.84,0.71,0.71,2.5,13.5,16.0
China,2012,Hands,0.84,0.55,0.89,0.45,3.5,9.5,13.0
China,2012,Archive,0.55,0.45,0.71,0.84,3.5,11.5,15.0
China,2012,Flow,0.89,0.55,0.45,0.45,2.5,14.5,17.0
China,2013,Helm,0.45,0.45,0.84,0.0,3.0,15.0,18.0
China,2013,Shield,0.84,0.45,0.84,0.84,2.5,14.5,17.0
China,2013,Lore,0.45,0.0,0.45,0.55,1.5,11.5,13.0
China,2013,Stewards,0.45,0.55,0.0,0.45,1.0,13.5,14.5
China,2013,Craft,0.0,0.71,0.45,0.84,1.5,15.0,16.5
China,2013,Hands,0.71,0.55,0.45,0.89,1.5,10.5,12.0
China,2013,Archive,0.71,0.0,0.71,0.45,3.0,12.5,15.5
China,2013,Flow,0.45,0.71,0.84,0.71,4.0,13.5,17.5
China,2014,Helm,0.45,0.55,0.84,0.45,1.0,15.0,16.0
China,2014,Shield,1.1,0.0,0.45,0.84,3.0,14.0,17.0
China,2014,Lore,0.45,0.45,0.84,0.84,2.0,12.5,14.5
China,2014,Stewards,0.45,0.45,0.84,0.71,2.5,13.5,16.0
China,2014,Craft,0.45,0.45,0.71,0.55,1.5,14.5,16.0
China,2014,Hands,0.0,0.71,0.84,0.55,3.5,9.0,12.5
China,2014,Archive,0.71,0.0,0.84,0.55,2.0,13.5,15.5
China,2014,Flow,0.55,0.0,0.84,0.45,2.5,13.5,16.0
China,2015,Helm,0.45,0.84,0.45,0.55,2.0,14.5,16.5
China,2015,Shield,0.55,0.89,0.84,0.55,3.0,15.0,18.0
China,2015,Lore,0.45,0.55,0.55,0.45,1.5,11.5,13.0
China,2015,Stewards,0.45,0.84,0.45,0.45,2.0,13.5,15.5
China,2015,Craft,0.55,0.71,0.71,0.0,2.0,15.5,17.5
China,2015,Hands,0.0,0.84,0.71,0.45,3.0,8.5,11.5
China,2015,Archive,0.45,0.71,0.45,0.84,2.5,13.5,16.0
China,2015,Flow,0.45,0.71,0.84,0.84,3.5,14.0,17.5
China,2016,Helm,0.45,0.89,0.71,0.45,2.0,15.0,17.0
China,2016,Shield,0.71,0.45,0.45,0.71,2.5,15.0,17.5
China,2016,Lore,0.45,0.84,0.0,0.45,3.0,11.0,14.0
China,2016,Stewards,0.45,0.45,0.45,0.55,2.0,10.5,12.5
China,2016,Craft,0.0,0.45,0.45,0.0,1.0,14.5,15.5
China,2016,Hands,0.45,0.71,0.71,0.45,2.0,9.5,11.5
China,2016,Archive,0.45,0.0,0.55,0.71,2.5,15.0,17.5
China,2016,Flow,0.55,0.71,0.45,0.0,3.0,14.5,17.5
China,2017,Helm,0.45,0.0,0.71,0.71,2.0,15.0,17.0
China,2017,Shield,0.45,0.45,0.84,0.71,3.0,15.0,18.0
China,2017,Lore,0.71,0.45,0.84,0.45,3.0,12.0,15.0
China,2017,Stewards,0.55,0.71,0.55,0.84,2.5,12.5,15.0
China,2017,Craft,0.45,0.71,0.84,0.45,2.5,14.0,16.5
China,2017,Hands,0.84,0.45,0.55,0.0,3.0,8.5,11.5
China,2017,Archive,0.0,0.45,0.55,0.0,1.0,14.0,15.0
China,2017,Flow,0.45,0.45,0.84,0.45,3.0,14.5,17.5
China,2018,Helm,0.45,0.55,0.0,0.84,1.5,16.0,17.5
China,2018,Shield,0.0,0.45,0.45,0.71,1.5,15.0,16.5
China,2018,Lore,0.89,0.89,0.45,0.0,4.0,11.0,15.0
China,2018,Stewards,0.55,0.71,0.55,0.45,3.5,10.0,13.5
China,2018,Craft,0.45,0.45,0.55,0.45,2.0,15.0,17.0
China,2018,Hands,0.45,0.71,0.71,0.55,2.5,9.5,12.0
China,2018,Archive,0.55,0.45,0.84,0.71,3.0,14.0,17.0
China,2018,Flow,0.55,0.89,0.55,0.55,2.0,15.5,17.5
China,2019,Helm,0.71,0.45,0.84,0.45,1.5,14.5,16.0
China,2019,Shield,0.71,0.45,1.0,0.71,1.5,14.5,16.0
China,2019,Lore,0.55,0.71,0.71,0.71,3.0,12.0,15.0
China,2019,Stewards,0.0,0.0,0.45,0.71,0.5,12.0,12.5
China,2019,Craft,0.84,0.71,0.0,0.0,2.0,15.0,17.0
China,2019,Hands,0.84,0.71,0.71,0.45,2.5,9.5,12.0
China,2019,Archive,0.55,0.84,0.45,0.55,3.5,13.5,17.0
China,2019,Flow,0.45,0.45,0.55,0.45,2.0,11.5,13.5
China,2020,Helm,0.84,0.84,0.45,0.89,3.5,9.0,12.5
China,2020,Shield,0.45,0.55,0.55,0.0,3.0,12.5,15.5
China,2020,Lore,0.84,0.71,0.45,0.89,4.5,8.0,12.5
China,2020,Stewards,0.71,0.71,0.55,0.71,3.0,7.5,10.5
China,2020,Craft,0.71,0.71,0.71,1.0,1.5,9.0,10.5
China,2020,Hands,0.89,0.71,0.45,0.89,4.0,3.5,7.5
China,2020,Archive,0.84,0.45,0.89,1.0,2.0,9.0,11.0
China,2020,Flow,0.84,0.89,0.45,0.89,1.5,8.5,10.0
China,2021,Helm,0.45,0.84,0.45,0.0,2.0,13.0,15.0
China,2021,Shield,0.45,0.0,0.71,0.71,2.5,14.0,16.5
China,2021,Lore,0.89,0.84,0.0,0.71,4.0,11.0,15.0
China,2021,Stewards,0.55,0.84,1.1,0.84,4.5,6.5,11.0
China,2021,Craft,0.45,0.55,0.55,0.45,2.5,13.5,16.0
China,2021,Hands,0.45,0.45,0.55,0.45,3.0,9.5,12.5
China,2021,Archive,0.45,0.84,0.71,0.71,4.5,13.0,17.5
China,2021,Flow,0.71,0.71,0.45,0.0,4.0,11.5,15.5
China,2022,Helm,0.55,0.71,0.45,0.45,3.5,13.5,17.0
China,2022,Shield,0.0,0.55,0.45,0.45,1.5,14.5,16.0
China,2022,Lore,0.45,0.45,0.84,0.45,2.5,12.0,14.5
China,2022,Stewards,0.55,0.55,0.84,0.84,1.5,7.5,9.0
China,2022,Craft,0.71,0.55,0.55,0.45,2.0,16.0,18.0
China,2022,Hands,0.55,0.45,0.0,0.55,2.5,8.5,11.0
China,2022,Archive,0.45,0.55,0.55,0.55,1.5,15.0,16.5
China,2022,Flow,0.45,0.45,0.71,0.0,3.0,11.5,14.5
China,2023,Helm,0.55,0.84,0.71,0.45,3.0,13.0,16.0
China,2023,Shield,0.84,0.84,0.71,0.45,2.0,14.0,16.0
China,2023,Lore,0.45,0.84,0.71,0.55,3.0,12.0,15.0
China,2023,Stewards,0.71,0.45,0.45,0.55,3.0,10.0,13.0
China,2023,Craft,0.55,0.45,0.84,0.0,3.0,14.0,17.0
China,2023,Hands,0.55,0.55,0.45,0.45,1.0,9.5,10.5
China,2023,Archive,0.45,0.55,0.55,0.55,2.0,13.5,15.5
China,2023,Flow,0.45,0.45,0.84,0.45,4.0,11.5,15.5
China,2024,Helm,0.45,0.71,0.45,0.71,3.5,12.0,15.5
China,2024,Shield,0.55,0.84,0.55,0.71,3.5,12.0,15.5
China,2024,Lore,0.0,0.55,0.55,0.71,2.5,12.0,14.5
China,2024,Stewards,0.45,0.0,0.84,0.71,1.5,10.5,12.0
China,2024,Craft,0.55,0.45,0.71,0.0,3.0,15.0,18.0
China,2024,Hands,0.45,0.84,0.84,0.45,3.0,8.5,11.5
China,2024,Archive,0.55,0.45,0.71,0.0,2.0,13.0,15.0
China,2024,Flow,0.84,0.45,0.55,0.0,3.0,12.5,15.5
China,2025,Helm,0.0,0.71,0.0,0.45,2.0,13.0,15.0
China,2025,Shield,1.0,0.45,0.45,0.55,2.0,14.0,16.0
China,2025,Lore,0.55,0.55,0.45,0.0,2.0,11.0,13.0
China,2025,Stewards,0.55,0.0,0.0,0.89,1.0,10.0,11.0
China,2025,Craft,0.45,0.55,0.0,0.45,2.0,15.0,17.0
China,2025,Hands,0.55,0.55,0.84,0.84,1.5,9.5,11.0
China,2025,Archive,0.55,0.45,0.84,0.84,3.0,14.5,17.5
China,2025,Flow,0.45,0.45,0.55,0.55,1.5,13.0,14.5
