Entity,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max,Stress Capacity Ratio,Resilience Index,Envelope Midpoint,Envelope Delta,node_value_rank,stress_rank
Tencent,2014,Craft,8.2,9.0,3.8,8.0,17.4,39.331,0.45,0.0,0.45,0.0,2.0,17.0,19.0,0.4222222222222222,7.133333333333333,18.0,-0.6000000000000014,2.0,3.0
Tencent,2014,Flow,8.2,9.0,3.8,6.0,16.4,36.085,0.45,0.0,0.45,0.0,2.0,16.0,18.0,0.4222222222222222,6.466666666666666,17.0,-0.6000000000000014,3.0,3.0
Tencent,2014,Stewards,7.0,9.0,4.0,8.0,16.0,35.934,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.4444444444444444,6.666666666666667,16.0,0.0,4.0,2.0
Tencent,2014,Hands,7.0,9.0,4.0,5.0,14.5,30.983,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.4444444444444444,5.666666666666667,14.5,0.0,5.0,2.0
Tencent,2014,Archive,7.2,8.0,4.0,6.0,14.2,33.233,0.45,0.0,0.0,0.0,1.0,14.0,15.0,0.5,5.733333333333333,14.5,-0.3000000000000007,6.0,2.0
Tencent,2014,Shield,6.0,6.0,4.2,5.0,10.3,28.047,0.0,0.0,0.45,0.0,1.0,9.5,10.5,0.7000000000000001,4.266666666666667,10.0,0.3000000000000007,7.0,1.0
Tencent,2015,Helm,8.0,9.0,4.0,9.0,17.5,40.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
Tencent,2015,Lore,8.0,9.0,4.0,9.0,17.5,40.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
Tencent,2015,Craft,8.2,9.0,3.8,8.0,17.4,39.331,0.45,0.0,0.45,0.0,2.0,17.0,19.0,0.4222222222222222,7.133333333333333,18.0,-0.6000000000000014,2.0,3.0
Tencent,2015,Flow,8.2,9.0,3.8,6.0,16.4,36.085,0.45,0.0,0.45,0.0,2.0,16.0,18.0,0.4222222222222222,6.466666666666666,17.0,-0.6000000000000014,3.0,3.0
Tencent,2015,Stewards,7.0,9.0,4.0,8.0,16.0,35.934,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.4444444444444444,6.666666666666667,16.0,0.0,4.0,2.0
Tencent,2015,Hands,7.0,9.0,4.0,5.0,14.5,30.983,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.4444444444444444,5.666666666666667,14.5,0.0,5.0,2.0
Tencent,2015,Archive,7.2,8.0,4.0,6.0,14.2,33.233,0.45,0.0,0.0,0.0,1.0,14.0,15.0,0.5,5.733333333333333,14.5,-0.3000000000000007,6.0,2.0
Tencent,2015,Shield,6.0,6.0,4.2,5.0,10.3,28.047,0.0,0.0,0.45,0.0,1.0,9.5,10.5,0.7000000000000001,4.266666666666667,10.0,0.3000000000000007,7.0,1.0
Tencent,2016,Helm,8.0,9.0,4.0,9.0,17.5,40.348,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
Tencent,2016,Lore,8.0,9.0,4.0,9.0,17.5,40.348,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
Tencent,2016,Craft,8.2,9.0,3.8,8.0,17.4,39.643,0.45,0.0,0.45,0.0,2.0,17.0,19.0,0.4222222222222222,7.133333333333333,18.0,-0.6000000000000014,2.0,3.0
Tencent,2016,Flow,8.2,9.0,3.8,7.0,16.9,38.02,0.45,0.0,0.45,0.0,2.0,16.5,18.5,0.4222222222222222,6.8,17.5,-0.6000000000000014,3.0,3.0
Tencent,2016,Stewards,7.0,9.0,4.0,8.0,16.0,36.244,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.4444444444444444,6.666666666666667,16.0,0.0,4.0,2.0
Tencent,2016,Hands,7.0,9.0,4.0,5.0,14.5,31.176,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.4444444444444444,5.666666666666667,14.5,0.0,5.0,2.0
Tencent,2016,Archive,7.2,8.0,4.0,6.0,14.2,33.465,0.45,0.0,0.0,0.0,1.0,14.0,15.0,0.5,5.733333333333333,14.5,-0.3000000000000007,6.0,2.0
Tencent,2016,Shield,6.0,7.0,4.2,5.0,11.3,28.239,0.0,0.0,0.45,0.0,1.0,10.5,11.5,0.6,4.6000000000000005,11.0,0.3000000000000007,7.0,1.0
Tencent,2017,Flow,9.2,9.0,3.8,7.0,17.9,41.809,0.45,0.0,0.45,0.0,2.0,17.5,19.5,0.4222222222222222,7.133333333333333,18.5,-0.6000000000000014,1.0,3.0
Tencent,2017,Helm,8.0,9.0,4.0,9.0,17.5,41.617,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,2.0,2.0
Tencent,2017,Lore,8.0,9.0,4.0,9.0,17.5,41.617,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,2.0,2.0
Tencent,2017,Craft,8.2,9.0,3.8,8.0,17.4,40.909,0.45,0.0,0.45,0.0,2.0,17.0,19.0,0.4222222222222222,7.133333333333333,18.0,-0.6000000000000014,3.0,3.0
Tencent,2017,Stewards,7.0,9.0,4.0,8.0,16.0,37.359,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.4444444444444444,6.666666666666667,16.0,0.0,4.0,2.0
Tencent,2017,Archive,8.2,8.0,4.0,7.0,15.7,38.915,0.45,0.0,0.0,0.0,1.0,15.5,16.5,0.5,6.3999999999999995,16.0,-0.3000000000000007,5.0,2.0
Tencent,2017,Hands,7.0,9.0,4.0,5.0,14.5,32.176,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.4444444444444444,5.666666666666667,14.5,0.0,6.0,2.0
Tencent,2017,Shield,6.0,7.0,4.2,5.0,11.3,29.114,0.0,0.0,0.45,0.0,1.0,10.5,11.5,0.6,4.6000000000000005,11.0,0.3000000000000007,7.0,1.0
Tencent,2018,Lore,7.0,8.0,5.0,8.0,14.0,28.2,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.625,6.0,14.0,0.0,1.0,4.0
Tencent,2018,Stewards,7.0,8.0,5.0,7.0,13.5,26.97,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.625,5.666666666666667,13.5,0.0,2.0,4.0
Tencent,2018,Craft,7.2,8.0,5.8,7.0,12.9,26.456,0.45,0.0,0.45,0.0,2.0,12.5,14.5,0.725,5.466666666666666,13.5,-0.5999999999999996,3.0,3.0
Tencent,2018,Helm,7.0,8.0,6.2,8.0,12.8,26.819,0.0,0.0,0.45,0.0,1.0,12.0,13.0,0.775,5.6000000000000005,12.5,0.3000000000000007,4.0,2.0
Tencent,2018,Flow,7.2,8.0,5.8,6.0,12.4,25.191,0.45,0.0,0.45,0.0,2.0,12.0,14.0,0.725,5.133333333333333,13.0,-0.5999999999999996,5.0,3.0
Tencent,2018,Archive,7.2,7.0,5.0,6.0,12.2,26.064,0.45,0.0,0.0,0.0,1.0,12.0,13.0,0.7142857142857143,5.066666666666666,12.5,-0.3000000000000007,6.0,4.0
Tencent,2018,Hands,6.0,8.0,5.0,5.0,11.5,22.268,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.625,4.666666666666667,11.5,0.0,7.0,4.0
Tencent,2018,Shield,5.0,6.0,7.2,5.0,6.3,18.236,0.0,0.0,0.45,0.0,1.0,5.5,6.5,1.2,2.9333333333333336,6.0,0.2999999999999998,8.0,1.0
Tencent,2019,Lore,7.0,8.0,4.0,8.0,15.0,31.991,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.5,6.333333333333333,15.0,0.0,1.0,4.0
Tencent,2019,Stewards,7.0,8.0,4.0,7.0,14.5,30.608,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.5,6.0,14.5,0.0,2.0,4.0
Tencent,2019,Flow,7.2,8.0,3.8,6.0,14.4,29.855,0.45,0.0,0.45,0.0,2.0,14.0,16.0,0.475,5.8,15.0,-0.5999999999999996,3.0,5.0
Tencent,2019,Archive,7.2,8.0,4.0,6.0,14.2,29.602,0.45,0.0,0.0,0.0,1.0,14.0,15.0,0.5,5.733333333333333,14.5,-0.3000000000000007,4.0,4.0
Tencent,2019,Helm,7.0,8.0,5.0,8.0,14.0,30.675,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.625,6.0,14.0,0.0,5.0,2.0
Tencent,2019,Craft,7.2,8.0,4.8,7.0,13.9,30.027,0.45,0.0,0.45,0.0,2.0,13.5,15.5,0.6,5.8,14.5,-0.5999999999999996,6.0,3.0
Tencent,2019,Hands,6.0,8.0,4.0,5.0,12.5,25.274,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.5,5.0,12.5,0.0,7.0,4.0
Tencent,2019,Shield,6.0,6.0,5.2,5.0,9.3,23.968,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8666666666666667,3.9333333333333336,9.0,0.3000000000000007,8.0,1.0
Tencent,2020,Craft,8.2,9.0,3.8,8.0,17.4,39.5,0.45,0.0,0.45,0.0,2.0,17.0,19.0,0.4222222222222222,7.133333333333333,18.0,-0.6000000000000014,1.0,3.0
Tencent,2020,Helm,8.0,9.0,4.0,8.0,17.0,38.659,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.4444444444444444,7.0,17.0,0.0,2.0,2.0
Tencent,2020,Lore,8.0,9.0,4.0,8.0,17.0,38.659,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.4444444444444444,7.0,17.0,0.0,2.0,2.0
Tencent,2020,Flow,8.2,9.0,3.8,7.0,16.9,37.954,0.45,0.0,0.45,0.0,2.0,16.5,18.5,0.4222222222222222,6.8,17.5,-0.6000000000000014,3.0,3.0
Tencent,2020,Archive,8.2,8.0,4.0,7.0,15.7,37.634,0.45,0.0,0.0,0.0,1.0,15.5,16.5,0.5,6.3999999999999995,16.0,-0.3000000000000007,4.0,2.0
Tencent,2020,Stewards,7.0,9.0,4.0,7.0,15.5,34.497,0.0,0.0,0.0,0.0,0.0,15.5,15.5,0.4444444444444444,6.333333333333333,15.5,0.0,5.0,2.0
Tencent,2020,Hands,7.0,9.0,4.0,5.0,14.5,31.195,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.4444444444444444,5.666666666666667,14.5,0.0,6.0,2.0
Tencent,2020,Shield,6.0,7.0,4.2,5.0,11.3,28.201,0.0,0.0,0.45,0.0,1.0,10.5,11.5,0.6,4.6000000000000005,11.0,0.3000000000000007,7.0,1.0
Tencent,2021,Craft,7.0,7.8,6.0,7.0,12.3,23.882,0.71,0.45,0.71,0.0,5.0,9.5,14.5,0.7692307692307693,5.266666666666667,12.0,0.3000000000000007,1.0,5.0
Tencent,2021,Lore,6.8,7.8,6.4,8.0,12.2,24.25,0.45,0.45,0.55,0.0,2.0,11.0,13.0,0.8205128205128206,5.400000000000001,12.0,0.1999999999999993,2.0,3.0
Tencent,2021,Flow,7.0,8.0,6.0,6.0,12.0,22.7,0.71,0.0,0.71,0.0,4.0,10.0,14.0,0.75,5.0,12.0,0.0,3.0,5.0
Tencent,2021,Stewards,6.0,8.0,6.0,7.0,11.5,22.123,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.75,5.0,11.5,0.0,4.0,5.0
Tencent,2021,Helm,6.8,8.0,7.4,8.0,11.4,23.254,0.45,0.0,0.55,0.0,2.0,10.0,12.0,0.925,5.133333333333334,11.0,0.40000000000000036,5.0,2.0
Tencent,2021,Archive,7.2,7.0,6.0,6.0,11.2,23.041,0.45,0.0,0.0,0.0,1.0,11.0,12.0,0.8571428571428571,4.733333333333333,11.5,-0.3000000000000007,6.0,5.0
Tencent,2021,Hands,6.0,8.0,6.2,5.0,10.3,19.525,0.0,0.0,0.45,0.0,1.0,9.5,10.5,0.775,4.266666666666667,10.0,0.3000000000000007,7.0,4.0
Tencent,2021,Shield,4.8,6.0,8.4,5.0,4.9,15.674,0.45,0.0,0.55,0.0,2.0,3.5,5.5,1.4000000000000001,2.466666666666667,4.5,0.40000000000000036,8.0,1.0
Tencent,2022,Flow,6.0,7.0,6.0,6.0,10.0,18.425,0.71,0.0,0.71,0.0,4.0,8.0,12.0,0.8571428571428571,4.333333333333333,10.0,0.0,1.0,5.0
Tencent,2022,Stewards,6.0,7.0,6.0,6.0,10.0,18.425,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.8571428571428571,4.333333333333333,10.0,0.0,1.0,5.0
Tencent,2022,Craft,6.0,6.8,6.0,6.0,9.8,18.425,0.71,0.45,0.71,0.0,5.0,7.0,12.0,0.8823529411764706,4.266666666666667,9.5,0.3000000000000007,2.0,5.0
Tencent,2022,Lore,5.8,6.8,6.4,7.0,9.7,18.852,0.45,0.45,0.55,0.0,2.0,8.5,10.5,0.9411764705882354,4.4,9.5,0.1999999999999993,3.0,4.0
Tencent,2022,Archive,6.2,6.0,6.0,6.0,9.2,18.727,0.45,0.0,0.0,0.0,1.0,9.0,10.0,1.0,4.066666666666666,9.5,-0.3000000000000007,4.0,5.0
Tencent,2022,Helm,5.8,7.0,7.4,7.0,8.9,18.072,0.45,0.0,0.55,0.0,2.0,7.5,9.5,1.0571428571428572,4.133333333333334,8.5,0.40000000000000036,5.0,2.0
Tencent,2022,Hands,5.0,7.0,7.2,5.0,7.3,14.937,0.0,0.0,0.45,0.0,1.0,6.5,7.5,1.0285714285714287,3.266666666666667,7.0,0.2999999999999998,6.0,3.0
Tencent,2022,Shield,4.8,6.0,8.4,5.0,4.9,13.865,0.45,0.0,0.55,0.0,2.0,3.5,5.5,1.4000000000000001,2.466666666666667,4.5,0.40000000000000036,7.0,1.0
Tencent,2023,Lore,7.0,7.2,4.8,8.2,13.5,29.867,0.0,0.45,0.45,0.45,2.5,13.0,15.5,0.6666666666666666,5.866666666666666,14.25,-0.75,1.0,3.0
Tencent,2023,Helm,7.2,7.0,4.8,8.0,13.4,30.029,0.45,0.0,0.45,0.0,2.0,13.0,15.0,0.6857142857142857,5.8,14.0,-0.5999999999999996,2.0,3.0
Tencent,2023,Craft,7.2,7.2,4.6,7.0,13.3,28.966,0.45,0.45,0.55,0.0,2.0,12.5,14.5,0.6388888888888888,5.599999999999999,13.5,-0.1999999999999993,3.0,4.0
Tencent,2023,Archive,7.2,7.0,5.0,6.0,12.2,27.114,0.45,0.0,0.0,0.0,1.0,12.0,13.0,0.7142857142857143,5.066666666666666,12.5,-0.3000000000000007,4.0,2.0
Tencent,2023,Flow,7.0,7.0,5.0,6.0,12.0,26.702,0.71,0.0,0.71,0.0,4.0,10.0,14.0,0.7142857142857143,5.0,12.0,0.0,5.0,2.0
Tencent,2023,Stewards,6.0,7.0,5.0,7.0,11.5,25.947,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.7142857142857143,5.0,11.5,0.0,6.0,2.0
Tencent,2023,Hands,6.0,7.0,5.0,5.0,10.5,23.143,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.7142857142857143,4.333333333333333,10.5,0.0,7.0,2.0
Tencent,2023,Shield,6.0,6.0,5.2,5.0,9.3,22.939,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8666666666666667,3.9333333333333336,9.0,0.3000000000000007,8.0,1.0
Tencent,2024,Lore,7.0,8.2,3.8,9.2,16.0,33.495,0.0,0.45,0.45,0.45,2.5,15.5,18.0,0.4634146341463415,6.866666666666666,16.75,-0.75,1.0,5.0
Tencent,2024,Craft,7.2,8.2,4.6,8.0,14.8,31.249,0.45,0.45,0.55,0.0,2.0,14.0,16.0,0.5609756097560976,6.266666666666666,15.0,-0.1999999999999993,2.0,4.0
Tencent,2024,Helm,7.2,8.0,4.8,8.0,14.4,30.988,0.45,0.0,0.45,0.0,2.0,14.0,16.0,0.6,6.133333333333333,15.0,-0.5999999999999996,3.0,3.0
Tencent,2024,Flow,7.2,8.2,4.8,6.0,13.6,28.126,0.84,0.45,0.84,0.0,5.0,11.0,16.0,0.5853658536585367,5.533333333333332,13.5,0.09999999999999964,4.0,3.0
Tencent,2024,Archive,7.2,7.0,5.0,6.0,12.2,27.886,0.45,0.0,0.0,0.0,1.0,12.0,13.0,0.7142857142857143,5.066666666666666,12.5,-0.3000000000000007,5.0,2.0
Tencent,2024,Stewards,6.0,7.0,5.0,7.0,11.5,26.768,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.7142857142857143,5.0,11.5,0.0,6.0,2.0
Tencent,2024,Hands,6.0,7.0,5.0,5.0,10.5,23.786,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.7142857142857143,4.333333333333333,10.5,0.0,7.0,2.0
Tencent,2024,Shield,6.0,6.0,5.2,5.0,9.3,23.576,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8666666666666667,3.9333333333333336,9.0,0.3000000000000007,8.0,1.0
Tencent,2025,Lore,7.0,8.2,3.8,9.2,16.0,34.413,0.0,0.45,0.45,0.45,2.5,15.5,18.0,0.4634146341463415,6.866666666666666,16.75,-0.75,1.0,5.0
Tencent,2025,Craft,7.2,8.2,3.6,8.0,15.8,33.469,0.45,0.45,0.55,0.0,2.0,15.0,17.0,0.4390243902439025,6.599999999999999,16.0,-0.1999999999999993,2.0,6.0
Tencent,2025,Flow,7.4,8.2,3.6,6.0,15.0,30.861,0.55,0.45,0.55,0.0,3.0,14.0,17.0,0.4390243902439025,6.0,15.5,-0.5,3.0,6.0
Tencent,2025,Helm,7.2,8.0,4.8,8.0,14.4,31.829,0.45,0.0,0.45,0.0,2.0,14.0,16.0,0.6,6.133333333333333,15.0,-0.5999999999999996,4.0,3.0
Tencent,2025,Archive,7.2,7.0,4.0,6.0,13.2,29.898,0.45,0.0,0.0,0.0,1.0,13.0,14.0,0.5714285714285714,5.3999999999999995,13.5,-0.3000000000000007,5.0,4.0
Tencent,2025,Stewards,6.0,7.0,5.0,7.0,11.5,27.475,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.7142857142857143,5.0,11.5,0.0,6.0,2.0
Tencent,2025,Hands,6.0,7.0,5.0,5.0,10.5,24.416,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.7142857142857143,4.333333333333333,10.5,0.0,7.0,2.0
Tencent,2025,Shield,6.0,6.0,5.2,5.0,9.3,24.2,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8666666666666667,3.9333333333333336,9.0,0.3000000000000007,8.0,1.0
Tencent,2026,Lore,7.0,8.2,3.8,9.2,16.0,34.413,0.0,0.45,0.45,0.45,2.5,15.5,18.0,0.4634146341463415,6.866666666666666,16.75,-0.75,1.0,5.0
Tencent,2026,Craft,7.2,8.2,3.6,8.0,15.8,33.469,0.45,0.45,0.55,0.0,2.0,15.0,17.0,0.4390243902439025,6.599999999999999,16.0,-0.1999999999999993,2.0,6.0
Tencent,2026,Flow,7.4,8.2,3.6,6.0,15.0,30.861,0.55,0.45,0.55,0.0,3.0,14.0,17.0,0.4390243902439025,6.0,15.5,-0.5,3.0,6.0
Tencent,2026,Helm,7.2,8.0,4.8,8.0,14.4,31.829,0.45,0.0,0.45,0.0,2.0,14.0,16.0,0.6,6.133333333333333,15.0,-0.5999999999999996,4.0,3.0
Tencent,2026,Archive,7.2,7.0,4.0,6.0,13.2,29.898,0.45,0.0,0.0,0.0,1.0,13.0,14.0,0.5714285714285714,5.3999999999999995,13.5,-0.3000000000000007,5.0,4.0
Tencent,2026,Stewards,6.0,7.0,5.0,7.0,11.5,27.475,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.7142857142857143,5.0,11.5,0.0,6.0,2.0
Tencent,2026,Hands,6.0,7.0,5.0,5.0,10.5,24.416,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.7142857142857143,4.333333333333333,10.5,0.0,7.0,2.0
Tencent,2026,Shield,6.0,6.0,5.2,5.0,9.3,24.2,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8666666666666667,3.9333333333333336,9.0,0.3000000000000007,8.0,1.0
