Society,Year,Node,Coherence,Capacity,Stress,Abstraction,_source_file,Node Value,Bond Strength,AC,K_S,sigma
Argentina,1973,Archive,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1973,Craft,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1973,Flow,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1973,Hands,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1973,Helm,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1973,Lore,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1973,Shield,4.0,4.2,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.8,-44.8
Argentina,1973,Stewards,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1974,Archive,4.0,4.8,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.2000000000000002,-19.200000000000003
Argentina,1974,Craft,4.4,5.0,6.0,4.6,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,20.24,-1.0,-20.24
Argentina,1974,Flow,4.0,4.8,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.2000000000000002,-19.200000000000003
Argentina,1974,Hands,4.2,5.0,6.0,4.4,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,18.480000000000004,-1.0,-18.480000000000004
Argentina,1974,Helm,4.0,4.2,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.8,-44.8
Argentina,1974,Lore,4.0,4.6,6.6,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1974,Shield,4.0,4.8,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.2,-35.2
Argentina,1974,Stewards,4.0,4.8,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.2000000000000002,-19.200000000000003
Argentina,1975,Archive,3.0,3.2,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.8,-43.199999999999996
Argentina,1975,Craft,4.0,4.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-3.0,-48.0
Argentina,1975,Flow,3.0,3.2,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.8,-43.199999999999996
Argentina,1975,Hands,3.0,3.2,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.8,-43.199999999999996
Argentina,1975,Helm,2.8,3.2,9.0,2.6,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,7.279999999999999,-5.8,-42.224
Argentina,1975,Lore,3.0,3.2,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.8,-43.199999999999996
Argentina,1975,Shield,3.0,3.6,8.2,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.6,-41.4
Argentina,1975,Stewards,3.0,3.6,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.4,-39.6
Argentina,1976,Archive,3.0,3.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-5.0,-45.0
Argentina,1976,Craft,4.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1976,Flow,4.0,4.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-3.0,-48.0
Argentina,1976,Hands,2.0,3.0,9.0,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,4.0,-6.0,-24.0
Argentina,1976,Helm,4.0,5.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,12.0,-3.0,-36.0
Argentina,1976,Lore,3.0,3.2,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.8,-43.199999999999996
Argentina,1976,Shield,6.0,7.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,24.0,0.0,0.0
Argentina,1976,Stewards,5.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,20.0,-2.0,-40.0
Argentina,1977,Archive,3.0,3.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-5.0,-45.0
Argentina,1977,Craft,4.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1977,Flow,4.0,4.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-3.0,-48.0
Argentina,1977,Hands,2.0,3.0,9.0,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,4.0,-6.0,-24.0
Argentina,1977,Helm,5.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,20.0,-2.0,-40.0
Argentina,1977,Lore,2.4,3.0,8.0,2.6,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,6.24,-5.0,-31.200000000000003
Argentina,1977,Shield,7.0,7.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,35.0,1.0,35.0
Argentina,1977,Stewards,5.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,20.0,-1.0,-20.0
Argentina,1978,Archive,3.0,3.2,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.8,-34.199999999999996
Argentina,1978,Craft,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1978,Flow,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1978,Hands,2.0,3.0,8.6,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,4.0,-5.6,-22.4
Argentina,1978,Helm,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1978,Lore,3.0,3.0,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.0,-36.0
Argentina,1978,Shield,7.0,7.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,35.0,1.0,35.0
Argentina,1978,Stewards,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1979,Archive,4.0,4.0,6.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,12.0,-2.0,-24.0
Argentina,1979,Craft,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1979,Flow,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1979,Hands,2.0,3.0,8.0,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,4.0,-5.0,-20.0
Argentina,1979,Helm,5.0,5.4,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-0.5999999999999996,-14.999999999999991
Argentina,1979,Lore,3.0,4.0,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.0,-27.0
Argentina,1979,Shield,7.0,7.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,35.0,2.0,70.0
Argentina,1979,Stewards,5.0,5.8,5.2,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.5999999999999996,14.999999999999991
Argentina,1980,Archive,4.0,4.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1980,Craft,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1980,Flow,4.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1980,Hands,3.0,3.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-5.0,-45.0
Argentina,1980,Helm,5.0,5.8,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-0.20000000000000018,-5.000000000000004
Argentina,1980,Lore,3.0,3.8,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.2,-28.8
Argentina,1980,Shield,7.0,7.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,35.0,2.0,70.0
Argentina,1980,Stewards,5.0,5.8,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.7999999999999998,19.999999999999996
Argentina,1981,Archive,4.0,4.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-3.0,-48.0
Argentina,1981,Craft,4.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1981,Flow,3.0,4.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.0,-36.0
Argentina,1981,Hands,3.0,3.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-5.0,-45.0
Argentina,1981,Helm,4.0,4.6,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.4000000000000004,-38.400000000000006
Argentina,1981,Lore,3.0,4.0,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.0,-27.0
Argentina,1981,Shield,6.0,7.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,30.0,1.0,30.0
Argentina,1981,Stewards,4.0,4.6,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.4000000000000004,-38.400000000000006
Argentina,1982,Archive,3.0,3.2,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.8,-43.199999999999996
Argentina,1982,Craft,3.0,4.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.0,-36.0
Argentina,1982,Flow,2.0,3.0,9.0,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,4.0,-6.0,-24.0
Argentina,1982,Hands,3.0,3.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-5.0,-45.0
Argentina,1982,Helm,2.8,3.2,9.0,2.8,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,7.839999999999999,-5.8,-45.471999999999994
Argentina,1982,Lore,4.0,4.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-3.0,-48.0
Argentina,1982,Shield,5.0,6.0,8.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,20.0,-2.0,-40.0
Argentina,1982,Stewards,3.0,3.2,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.8,-43.199999999999996
Argentina,1983,Archive,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1983,Craft,4.8,5.0,5.4,4.8,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,23.04,-0.40000000000000036,-9.216000000000008
Argentina,1983,Flow,4.0,4.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1983,Hands,4.0,4.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1983,Helm,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1983,Lore,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1983,Shield,4.0,4.2,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.8,-44.8
Argentina,1983,Stewards,4.0,4.4,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.5999999999999996,-25.599999999999994
Argentina,1984,Archive,6.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,1.0,36.0
Argentina,1984,Craft,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1984,Flow,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1984,Hands,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1984,Helm,6.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,1.0,36.0
Argentina,1984,Lore,6.0,6.0,4.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,2.0,72.0
Argentina,1984,Shield,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1984,Stewards,4.0,5.0,5.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,0.0,0.0
Argentina,1985,Archive,6.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,1.0,36.0
Argentina,1985,Craft,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1985,Flow,4.0,4.8,6.2,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.4000000000000004,-22.400000000000006
Argentina,1985,Hands,4.8,5.0,5.2,4.8,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,23.04,-0.20000000000000018,-4.608000000000004
Argentina,1985,Helm,6.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,1.0,36.0
Argentina,1985,Lore,6.0,6.0,4.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,2.0,72.0
Argentina,1985,Shield,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1985,Stewards,4.0,5.0,5.2,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-0.20000000000000018,-3.200000000000003
Argentina,1986,Archive,6.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,1.0,36.0
Argentina,1986,Craft,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1986,Flow,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1986,Hands,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1986,Helm,6.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,1.0,36.0
Argentina,1986,Lore,6.0,6.0,4.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,2.0,72.0
Argentina,1986,Shield,4.0,5.0,5.2,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-0.20000000000000018,-3.200000000000003
Argentina,1986,Stewards,4.8,5.0,5.0,4.8,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,23.04,0.0,0.0
Argentina,1987,Archive,5.0,5.2,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.20000000000000018,5.000000000000004
Argentina,1987,Craft,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1987,Flow,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1987,Hands,4.0,4.2,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.7999999999999998,-28.799999999999997
Argentina,1987,Helm,5.0,5.0,6.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,-1.0,-25.0
Argentina,1987,Lore,5.0,5.2,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.20000000000000018,5.000000000000004
Argentina,1987,Shield,4.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1987,Stewards,4.0,5.0,5.6,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-0.5999999999999996,-9.599999999999994
Argentina,1988,Archive,4.2,5.0,6.0,4.2,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,17.64,-1.0,-17.64
Argentina,1988,Craft,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1988,Flow,3.0,4.0,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.0,-27.0
Argentina,1988,Hands,3.0,4.0,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.0,-27.0
Argentina,1988,Helm,4.0,4.4,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.5999999999999996,-41.599999999999994
Argentina,1988,Lore,4.2,4.8,6.0,4.2,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,17.64,-1.2000000000000002,-21.168000000000003
Argentina,1988,Shield,4.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1988,Stewards,3.0,4.0,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.0,-27.0
Argentina,1989,Archive,3.0,3.2,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.8,-34.199999999999996
Argentina,1989,Craft,3.0,4.0,8.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-4.0,-36.0
Argentina,1989,Flow,1.0,2.0,10.0,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,2.0,-8.0,-16.0
Argentina,1989,Hands,2.0,3.0,9.0,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,4.0,-6.0,-24.0
Argentina,1989,Helm,2.0,3.0,9.0,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,4.0,-6.0,-24.0
Argentina,1989,Lore,3.0,4.0,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.0,-27.0
Argentina,1989,Shield,3.6,4.0,7.0,3.6,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,12.96,-3.0,-38.88
Argentina,1989,Stewards,2.0,3.0,9.0,2.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,4.0,-6.0,-24.0
Argentina,1990,Archive,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1990,Craft,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1990,Flow,4.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1990,Hands,3.0,4.0,7.0,3.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,9.0,-3.0,-27.0
Argentina,1990,Helm,4.0,5.0,7.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-2.0,-32.0
Argentina,1990,Lore,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1990,Shield,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1990,Stewards,4.0,5.0,6.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,-1.0,-16.0
Argentina,1991,Archive,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1991,Craft,5.0,6.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1991,Flow,5.0,6.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1991,Hands,4.0,5.0,5.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,0.0,0.0
Argentina,1991,Helm,5.0,6.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1991,Lore,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1991,Shield,4.0,5.0,5.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,0.0,0.0
Argentina,1991,Stewards,5.0,6.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1992,Archive,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1992,Craft,5.0,6.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1992,Flow,5.0,6.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1992,Hands,4.0,5.0,5.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,0.0,0.0
Argentina,1992,Helm,5.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,30.0,1.0,30.0
Argentina,1992,Lore,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1992,Shield,4.0,5.0,5.0,4.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,16.0,0.0,0.0
Argentina,1992,Stewards,5.0,6.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1993,Archive,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1993,Craft,6.0,6.0,4.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,2.0,72.0
Argentina,1993,Flow,6.0,6.0,4.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,30.0,2.0,60.0
Argentina,1993,Hands,5.0,5.0,4.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1993,Helm,5.4,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,32.400000000000006,1.0,32.400000000000006
Argentina,1993,Lore,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1993,Shield,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1993,Stewards,5.0,6.0,4.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,2.0,50.0
Argentina,1994,Archive,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1994,Craft,6.0,6.0,4.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,2.0,72.0
Argentina,1994,Flow,6.0,6.0,4.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,30.0,2.0,60.0
Argentina,1994,Hands,5.0,5.0,4.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,1.0,25.0
Argentina,1994,Helm,5.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,30.0,1.0,30.0
Argentina,1994,Lore,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1994,Shield,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1994,Stewards,5.0,6.0,4.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,2.0,50.0
Argentina,1995,Archive,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1995,Craft,6.0,6.0,4.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,2.0,72.0
Argentina,1995,Flow,6.0,6.0,4.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,30.0,2.0,60.0
Argentina,1995,Hands,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1995,Helm,6.0,6.0,5.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,1.0,36.0
Argentina,1995,Lore,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1995,Shield,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1995,Stewards,6.0,6.0,4.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,30.0,2.0,60.0
Argentina,1996,Archive,5.0,5.0,5.0,5.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,25.0,0.0,0.0
Argentina,1996,Craft,6.0,6.0,4.0,6.0,Argentina_CAMS5_ensemble_1950_2026_cleaned.csv,,,36.0,2.0,72.0
