Society_ID,T_Offset,Society,Year,V_Mean,V_Min,B_Mean,Lambda2,s_min,Regime_v11
Society_G,T+53,Norway,1933,3.375,-0.5,0.1195,0.712,-0.45,SYSTEMIC_CRISIS
Society_G,T+54,Norway,1934,9.15,4.6,0.2244,1.3834,-0.1824,STRAINED
Society_G,T+55,Norway,1935,9.7125,4.6,0.243,1.4493,-0.1824,STRAINED
Society_G,T+56,Norway,1936,9.775,4.6,0.2369,1.4288,-0.1824,STRAINED
Society_G,T+57,Norway,1937,9.15,4.6,0.2244,1.3834,-0.1824,STRAINED
Society_G,T+58,Norway,1938,9.025,3.6,0.2211,1.3503,-0.3344,LOCAL_NODE_FAILURE
Society_G,T+59,Norway,1939,8.775,2.6,0.2138,1.2904,-0.4864,LOCAL_NODE_FAILURE
Society_G,T+6,Norway,1886,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+60,Norway,1940,0.1,-6.0,0.0747,0.3951,-0.4704,SYSTEMIC_CRISIS
Society_G,T+61,Norway,1941,2.2125,-4.4,0.1044,0.5756,-0.6048,SYSTEMIC_CRISIS
Society_G,T+62,Norway,1942,2.525,-4.4,0.1095,0.5896,-0.6048,SYSTEMIC_CRISIS
Society_G,T+63,Norway,1943,2.0875,-4.4,0.1025,0.5696,-0.64,SYSTEMIC_CRISIS
Society_G,T+64,Norway,1944,2.4625,-2.7,0.1086,0.6468,-0.6048,SYSTEMIC_CRISIS
Society_G,T+65,Norway,1945,13.15,10.9,0.3265,2.0269,0.682,STABLE_ADAPTIVE
Society_G,T+66,Norway,1946,11.9625,8.1,0.2947,1.8792,0.192,STABLE_ADAPTIVE
Society_G,T+67,Norway,1947,11.9625,8.1,0.2947,1.8792,0.192,STABLE_ADAPTIVE
Society_G,T+68,Norway,1948,12.4625,8.1,0.3063,1.9258,0.192,STABLE_ADAPTIVE
Society_G,T+69,Norway,1949,12.2125,10.1,0.304,1.9344,0.522,STABLE_ADAPTIVE
Society_G,T+7,Norway,1887,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+70,Norway,1950,12.8125,9.1,0.3105,1.9444,0.232,STABLE_ADAPTIVE
Society_G,T+71,Norway,1951,12.8125,9.1,0.3105,1.9444,0.232,STABLE_ADAPTIVE
Society_G,T+72,Norway,1952,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+73,Norway,1953,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+74,Norway,1954,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+75,Norway,1955,13.1875,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+76,Norway,1956,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+77,Norway,1957,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+78,Norway,1958,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+79,Norway,1959,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+8,Norway,1888,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+80,Norway,1960,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+81,Norway,1961,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+82,Norway,1962,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+83,Norway,1963,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+84,Norway,1964,12.9375,10.1,0.3155,1.981,0.522,STABLE_ADAPTIVE
Society_G,T+85,Norway,1965,12.0875,10.0,0.292,1.8603,0.522,STABLE_ADAPTIVE
Society_G,T+86,Norway,1966,12.2125,10.1,0.2959,1.8804,0.522,STABLE_ADAPTIVE
Society_G,T+87,Norway,1967,12.2125,10.1,0.2959,1.8804,0.522,STABLE_ADAPTIVE
Society_G,T+88,Norway,1968,12.2125,10.1,0.2959,1.8804,0.522,STABLE_ADAPTIVE
Society_G,T+89,Norway,1969,12.525,10.1,0.298,1.9089,0.522,STABLE_ADAPTIVE
Society_G,T+9,Norway,1889,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+90,Norway,1970,12.4,10.1,0.298,1.9089,0.522,STABLE_ADAPTIVE
Society_G,T+91,Norway,1971,12.2125,10.1,0.2959,1.8804,0.522,STABLE_ADAPTIVE
Society_G,T+92,Norway,1972,8.9625,2.5,0.2207,1.2734,-0.8,LOCAL_NODE_FAILURE
Society_G,T+93,Norway,1973,9.4625,4.5,0.2301,1.414,-0.75,LOCAL_NODE_FAILURE
Society_G,T+94,Norway,1974,14.825,10.1,0.358,2.2465,0.522,STABLE_ADAPTIVE
Society_G,T+95,Norway,1975,14.325,10.1,0.342,2.1806,0.522,STABLE_ADAPTIVE
Society_G,T+96,Norway,1976,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
Society_G,T+97,Norway,1977,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
Society_G,T+98,Norway,1978,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
Society_G,T+99,Norway,1979,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
