Society,Year,series_file,tier,range_tier,eta_unscaled,eta_x1000,interpretation_hermes,V_mean,sigma_V,BS_Lore,BS_Archive,C_Hands,S_Hands,numerator,denominator,epsilon
Argentina,1951,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.073262,73.262,Organic / WATCH range,9.725,1.43069,0.32652,0.299497,6.0,4.2,0.58675,8.0089,2.0
Argentina,1951,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.073262,73.262,Organic / WATCH range,9.725,1.43069,0.32652,0.299497,6.0,4.2,0.58675,8.0089,2.0
Argentina,1951,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.073262,73.262,Organic / WATCH range,9.725,1.43069,0.32652,0.299497,6.0,4.2,0.58675,8.0089,2.0
Argentina,1951,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.073262,73.262,Organic / WATCH range,9.725,1.43069,0.32652,0.299497,6.0,4.2,0.58675,8.0089,2.0
Argentina,1952,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.032172,32.172,Organic / WATCH range,7.4125,1.195238,0.242925,0.242925,5.0,6.0,0.295062,9.171428,2.0
Argentina,1952,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.032172,32.172,Organic / WATCH range,7.4125,1.195238,0.242925,0.242925,5.0,6.0,0.295062,9.171428,2.0
Argentina,1952,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.032172,32.172,Organic / WATCH range,7.4125,1.195238,0.242925,0.242925,5.0,6.0,0.295062,9.171428,2.0
Argentina,1952,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.032172,32.172,Organic / WATCH range,7.4125,1.195238,0.242925,0.242925,5.0,6.0,0.295062,9.171428,2.0
Argentina,1953,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.033844,33.844,Organic / WATCH range,6.8875,1.059997,0.23655,0.23655,4.8,5.6,0.268588,7.935983,2.0
Argentina,1953,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.033844,33.844,Organic / WATCH range,6.8875,1.059997,0.23655,0.23655,4.8,5.6,0.268588,7.935983,2.0
Argentina,1953,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.033844,33.844,Organic / WATCH range,6.8875,1.059997,0.23655,0.23655,4.8,5.6,0.268588,7.935983,2.0
Argentina,1953,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.033844,33.844,Organic / WATCH range,6.8875,1.059997,0.23655,0.23655,4.8,5.6,0.268588,7.935983,2.0
Argentina,1954,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.038285,38.285,Organic / WATCH range,6.9125,0.862319,0.237528,0.237528,4.4,5.2,0.248245,6.484058,2.0
Argentina,1954,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.038285,38.285,Organic / WATCH range,6.9125,0.862319,0.237528,0.237528,4.4,5.2,0.248245,6.484058,2.0
Argentina,1954,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.038285,38.285,Organic / WATCH range,6.9125,0.862319,0.237528,0.237528,4.4,5.2,0.248245,6.484058,2.0
Argentina,1954,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.038285,38.285,Organic / WATCH range,6.9125,0.862319,0.237528,0.237528,4.4,5.2,0.248245,6.484058,2.0
Argentina,1955,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005947,5.947,Organic / WATCH range,1.7625,1.085055,0.121011,0.117888,4.0,7.0,0.057063,9.595383,2.0
Argentina,1955,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005947,5.947,Organic / WATCH range,1.7625,1.085055,0.121011,0.117888,4.0,7.0,0.057063,9.595383,2.0
Argentina,1955,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.005947,5.947,Organic / WATCH range,1.7625,1.085055,0.121011,0.117888,4.0,7.0,0.057063,9.595383,2.0
Argentina,1955,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005947,5.947,Organic / WATCH range,1.7625,1.085055,0.121011,0.117888,4.0,7.0,0.057063,9.595383,2.0
Argentina,1956,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.014742,14.742,Organic / WATCH range,4.55,1.080509,0.176818,0.176818,4.0,6.0,0.125059,8.483055,2.0
Argentina,1956,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.014742,14.742,Organic / WATCH range,4.55,1.080509,0.176818,0.176818,4.0,6.0,0.125059,8.483055,2.0
Argentina,1956,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.014742,14.742,Organic / WATCH range,4.55,1.080509,0.176818,0.176818,4.0,6.0,0.125059,8.483055,2.0
Argentina,1956,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.014742,14.742,Organic / WATCH range,4.55,1.080509,0.176818,0.176818,4.0,6.0,0.125059,8.483055,2.0
Argentina,1957,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.060428,60.428,Organic / WATCH range,7.0625,0.552127,0.241965,0.237783,5.0,5.0,0.287675,4.760633,2.0
Argentina,1957,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.060428,60.428,Organic / WATCH range,7.0625,0.552127,0.241965,0.237783,5.0,5.0,0.287675,4.760633,2.0
Argentina,1957,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.060428,60.428,Organic / WATCH range,7.0625,0.552127,0.241965,0.237783,5.0,5.0,0.287675,4.760633,2.0
Argentina,1957,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.060428,60.428,Organic / WATCH range,7.0625,0.552127,0.241965,0.237783,5.0,5.0,0.287675,4.760633,2.0
Argentina,1958,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1958,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1958,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1958,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1959,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.023289,23.289,Organic / WATCH range,6.45,1.206234,0.231912,0.231912,4.0,6.0,0.215133,9.237403,2.0
Argentina,1959,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.023289,23.289,Organic / WATCH range,6.45,1.206234,0.231912,0.231912,4.0,6.0,0.215133,9.237403,2.0
Argentina,1959,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.023289,23.289,Organic / WATCH range,6.45,1.206234,0.231912,0.231912,4.0,6.0,0.215133,9.237403,2.0
Argentina,1959,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.023289,23.289,Organic / WATCH range,6.45,1.206234,0.231912,0.231912,4.0,6.0,0.215133,9.237403,2.0
Argentina,1960,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1960,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1960,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1960,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1961,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1961,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1961,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1961,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1962,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.006345,6.345,Organic / WATCH range,2.675,1.881987,0.151032,0.147511,4.0,6.4,0.089115,14.044717,2.0
Argentina,1962,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.006345,6.345,Organic / WATCH range,2.675,1.881987,0.151032,0.147511,4.0,6.4,0.089115,14.044717,2.0
Argentina,1962,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.006345,6.345,Organic / WATCH range,2.675,1.881987,0.151032,0.147511,4.0,6.4,0.089115,14.044717,2.0
Argentina,1962,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.006345,6.345,Organic / WATCH range,2.675,1.881987,0.151032,0.147511,4.0,6.4,0.089115,14.044717,2.0
Argentina,1963,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.044989,44.989,Organic / WATCH range,6.925,0.868548,0.238895,0.238895,5.0,5.0,0.285354,6.342738,2.0
Argentina,1963,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.044989,44.989,Organic / WATCH range,6.925,0.868548,0.238895,0.238895,5.0,5.0,0.285354,6.342738,2.0
Argentina,1963,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.044989,44.989,Organic / WATCH range,6.925,0.868548,0.238895,0.238895,5.0,5.0,0.285354,6.342738,2.0
Argentina,1963,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.044989,44.989,Organic / WATCH range,6.925,0.868548,0.238895,0.238895,5.0,5.0,0.285354,6.342738,2.0
Argentina,1964,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1964,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1964,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1964,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1965,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1965,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1965,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1965,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.15625,156.25,Moderate Maritime,7.5,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,2.0
Argentina,1966,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011989,11.989,Organic / WATCH range,6.2625,1.991819,0.196353,0.212959,4.0,6.0,0.16726,13.950915,2.0
Argentina,1966,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011989,11.989,Organic / WATCH range,6.2625,1.991819,0.196353,0.212959,4.0,6.0,0.16726,13.950915,2.0
Argentina,1966,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.011989,11.989,Organic / WATCH range,6.2625,1.991819,0.196353,0.212959,4.0,6.0,0.16726,13.950915,2.0
Argentina,1966,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011989,11.989,Organic / WATCH range,6.2625,1.991819,0.196353,0.212959,4.0,6.0,0.16726,13.950915,2.0
Argentina,1967,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.049165,49.165,Organic / WATCH range,7.575,0.859869,0.248881,0.248881,5.0,5.0,0.309709,6.299346,2.0
Argentina,1967,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.049165,49.165,Organic / WATCH range,7.575,0.859869,0.248881,0.248881,5.0,5.0,0.309709,6.299346,2.0
Argentina,1967,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.049165,49.165,Organic / WATCH range,7.575,0.859869,0.248881,0.248881,5.0,5.0,0.309709,6.299346,2.0
Argentina,1967,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.049165,49.165,Organic / WATCH range,7.575,0.859869,0.248881,0.248881,5.0,5.0,0.309709,6.299346,2.0
Argentina,1968,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.021045,21.045,Organic / WATCH range,7.0125,1.484451,0.240056,0.240056,4.2,6.4,0.242033,11.500484,2.0
Argentina,1968,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.021045,21.045,Organic / WATCH range,7.0125,1.484451,0.240056,0.240056,4.2,6.4,0.242033,11.500484,2.0
Argentina,1968,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.021045,21.045,Organic / WATCH range,7.0125,1.484451,0.240056,0.240056,4.2,6.4,0.242033,11.500484,2.0
Argentina,1968,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.021045,21.045,Organic / WATCH range,7.0125,1.484451,0.240056,0.240056,4.2,6.4,0.242033,11.500484,2.0
Argentina,1969,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.010425,10.425,Organic / WATCH range,5.0875,1.459827,0.178452,0.178452,4.0,7.0,0.127381,12.218786,2.0
Argentina,1969,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.010425,10.425,Organic / WATCH range,5.0875,1.459827,0.178452,0.178452,4.0,7.0,0.127381,12.218786,2.0
Argentina,1969,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.010425,10.425,Organic / WATCH range,5.0875,1.459827,0.178452,0.178452,4.0,7.0,0.127381,12.218786,2.0
Argentina,1969,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.010425,10.425,Organic / WATCH range,5.0875,1.459827,0.178452,0.178452,4.0,7.0,0.127381,12.218786,2.0
Argentina,1970,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.01216,12.16,Organic / WATCH range,4.1,1.089725,0.170068,0.1721,4.0,7.0,0.117075,9.628073,2.0
Argentina,1970,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.01216,12.16,Organic / WATCH range,4.1,1.089725,0.170068,0.1721,4.0,7.0,0.117075,9.628073,2.0
Argentina,1970,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.01216,12.16,Organic / WATCH range,4.1,1.089725,0.170068,0.1721,4.0,7.0,0.117075,9.628073,2.0
Argentina,1970,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.01216,12.16,Organic / WATCH range,4.1,1.089725,0.170068,0.1721,4.0,7.0,0.117075,9.628073,2.0
Argentina,1971,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011916,11.916,Organic / WATCH range,3.725,0.998436,0.163641,0.163641,4.0,7.0,0.107113,8.989054,2.0
Argentina,1971,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011916,11.916,Organic / WATCH range,3.725,0.998436,0.163641,0.163641,4.0,7.0,0.107113,8.989054,2.0
Argentina,1971,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.011916,11.916,Organic / WATCH range,3.725,0.998436,0.163641,0.163641,4.0,7.0,0.107113,8.989054,2.0
Argentina,1971,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011916,11.916,Organic / WATCH range,3.725,0.998436,0.163641,0.163641,4.0,7.0,0.107113,8.989054,2.0
Argentina,1972,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.003807,3.807,Organic / WATCH range,2.0875,1.675886,0.139825,0.139825,3.0,8.0,0.058653,15.407088,2.0
Argentina,1972,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.003807,3.807,Organic / WATCH range,2.0875,1.675886,0.139825,0.139825,3.0,8.0,0.058653,15.407088,2.0
Argentina,1972,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.003807,3.807,Organic / WATCH range,2.0875,1.675886,0.139825,0.139825,3.0,8.0,0.058653,15.407088,2.0
Argentina,1972,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.003807,3.807,Organic / WATCH range,2.0875,1.675886,0.139825,0.139825,3.0,8.0,0.058653,15.407088,2.0
Argentina,1973,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.031687,31.687,Organic / WATCH range,6.8375,1.413274,0.239703,0.239703,5.0,5.0,0.287287,9.066371,2.0
Argentina,1973,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.031687,31.687,Organic / WATCH range,6.8375,1.413274,0.239703,0.239703,5.0,5.0,0.287287,9.066371,2.0
Argentina,1973,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.031687,31.687,Organic / WATCH range,6.8375,1.413274,0.239703,0.239703,5.0,5.0,0.287287,9.066371,2.0
Argentina,1973,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.031687,31.687,Organic / WATCH range,6.8375,1.413274,0.239703,0.239703,5.0,5.0,0.287287,9.066371,2.0
Argentina,1974,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.017897,17.897,Organic / WATCH range,4.5625,0.78412,0.166034,0.172071,4.2,6.0,0.119993,6.704718,2.0
Argentina,1974,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.017897,17.897,Organic / WATCH range,4.5625,0.78412,0.166034,0.172071,4.2,6.0,0.119993,6.704718,2.0
Argentina,1974,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.017897,17.897,Organic / WATCH range,4.5625,0.78412,0.166034,0.172071,4.2,6.0,0.119993,6.704718,2.0
Argentina,1974,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.017897,17.897,Organic / WATCH range,4.5625,0.78412,0.166034,0.172071,4.2,6.0,0.119993,6.704718,2.0
Argentina,1975,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.002547,2.547,Organic / WATCH range,0.0125,1.238384,0.10055,0.10055,3.0,8.0,0.030331,11.907068,2.0
Argentina,1975,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.002547,2.547,Organic / WATCH range,0.0125,1.238384,0.10055,0.10055,3.0,8.0,0.030331,11.907068,2.0
Argentina,1975,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.002547,2.547,Organic / WATCH range,0.0125,1.238384,0.10055,0.10055,3.0,8.0,0.030331,11.907068,2.0
Argentina,1975,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.002547,2.547,Organic / WATCH range,0.0125,1.238384,0.10055,0.10055,3.0,8.0,0.030331,11.907068,2.0
Argentina,1976,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.000827,0.827,Organic / WATCH range,2.3375,3.276407,0.114099,0.114099,2.0,9.0,0.026037,31.487664,2.0
Argentina,1976,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.000827,0.827,Organic / WATCH range,2.3375,3.276407,0.114099,0.114099,2.0,9.0,0.026037,31.487664,2.0
Argentina,1976,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.000827,0.827,Organic / WATCH range,2.3375,3.276407,0.114099,0.114099,2.0,9.0,0.026037,31.487664,2.0
Argentina,1976,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.000827,0.827,Organic / WATCH range,2.3375,3.276407,0.114099,0.114099,2.0,9.0,0.026037,31.487664,2.0
Argentina,1977,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.000684,0.684,Organic / WATCH range,2.9625,4.137915,0.111032,0.120835,2.0,9.0,0.026833,39.241238,2.0
Argentina,1977,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.000684,0.684,Organic / WATCH range,2.9625,4.137915,0.111032,0.120835,2.0,9.0,0.026833,39.241238,2.0
Argentina,1977,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.000684,0.684,Organic / WATCH range,2.9625,4.137915,0.111032,0.120835,2.0,9.0,0.026833,39.241238,2.0
Argentina,1977,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.000684,0.684,Organic / WATCH range,2.9625,4.137915,0.111032,0.120835,2.0,9.0,0.026833,39.241238,2.0
Argentina,1978,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001105,1.105,Organic / WATCH range,4.3875,4.073524,0.143011,0.143011,2.0,8.6,0.040904,37.032302,2.0
Argentina,1978,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001105,1.105,Organic / WATCH range,4.3875,4.073524,0.143011,0.143011,2.0,8.6,0.040904,37.032302,2.0
Argentina,1978,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.001105,1.105,Organic / WATCH range,4.3875,4.073524,0.143011,0.143011,2.0,8.6,0.040904,37.032302,2.0
Argentina,1978,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001105,1.105,Organic / WATCH range,4.3875,4.073524,0.143011,0.143011,2.0,8.6,0.040904,37.032302,2.0
Argentina,1979,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001543,1.543,Organic / WATCH range,5.3125,3.916132,0.149419,0.172109,2.0,8.0,0.051433,33.32906,2.0
Argentina,1979,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001543,1.543,Organic / WATCH range,5.3125,3.916132,0.149419,0.172109,2.0,8.0,0.051433,33.32906,2.0
Argentina,1979,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.001543,1.543,Organic / WATCH range,5.3125,3.916132,0.149419,0.172109,2.0,8.0,0.051433,33.32906,2.0
Argentina,1979,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001543,1.543,Organic / WATCH range,5.3125,3.916132,0.149419,0.172109,2.0,8.0,0.051433,33.32906,2.0
Argentina,1980,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.002611,2.611,Organic / WATCH range,5.3,3.638338,0.149844,0.180669,3.0,8.0,0.081216,31.1067,2.0
Argentina,1980,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.002611,2.611,Organic / WATCH range,5.3,3.638338,0.149844,0.180669,3.0,8.0,0.081216,31.1067,2.0
Argentina,1980,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.002611,2.611,Organic / WATCH range,5.3,3.638338,0.149844,0.180669,3.0,8.0,0.081216,31.1067,2.0
Argentina,1980,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.002611,2.611,Organic / WATCH range,5.3,3.638338,0.149844,0.180669,3.0,8.0,0.081216,31.1067,2.0
Argentina,1981,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00229,2.29,Organic / WATCH range,3.15,2.840334,0.129093,0.146163,3.0,8.0,0.056606,24.722676,2.0
Argentina,1981,Argentina_CAMS5_ensemble_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00229,2.29,Organic / WATCH range,3.15,2.840334,0.129093,0.146163,3.0,8.0,0.056606,24.722676,2.0
Argentina,1981,Argentina_ENS_Bij_v10.csv,canonical_ens,in_range,0.00229,2.29,Organic / WATCH range,3.15,2.840334,0.129093,0.146163,3.0,8.0,0.056606,24.722676,2.0
Argentina,1981,Argentina_cam5_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00229,2.29,Organic / WATCH range,3.15,2.840334,0.129093,0.146163,3.0,8.0,0.056606,24.722676,2.0
Argentina,1982,Argentina_CAMS5_calc_1950_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001739,1.739,Organic / WATCH range,0.35,2.37855,0.120751,0.100929,3.0,8.0,0.036562,21.0284,2.0
