Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Bond_Strength_Calc_legacy,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Run
Burma,1868,Stewards,4.8,4.8,4.8,3.2,6.4,0.260322,not_computed,0.302492,2.074445,not_computed,not_computed,not_computed,not_computed,9.6375,6.4,not_computed,separate_run_2026-09_staging
Burma,1868,Craft,4.8,4.8,3.6,5.0,8.5,0.30004,not_computed,0.302492,2.074445,not_computed,not_computed,not_computed,not_computed,9.6375,6.4,not_computed,separate_run_2026-09_staging
Burma,1868,Hands,6.0,6.7,3.7,2.7,10.35,0.292929,not_computed,0.302492,2.074445,not_computed,not_computed,not_computed,not_computed,9.6375,6.4,not_computed,separate_run_2026-09_staging
Burma,1868,Archive,6.0,6.0,4.0,5.0,10.5,0.310775,not_computed,0.302492,2.074445,not_computed,not_computed,not_computed,not_computed,9.6375,6.4,not_computed,separate_run_2026-09_staging
Burma,1868,Flow,6.0,6.0,3.5,4.5,10.75,0.315161,not_computed,0.302492,2.074445,not_computed,not_computed,not_computed,not_computed,9.6375,6.4,not_computed,separate_run_2026-09_staging
Burma,1869,Helm,6.2,6.0,5.2,5.8,9.9,0.296482,not_computed,0.298053,2.004314,not_computed,not_computed,not_computed,not_computed,9.6625,6.0,not_computed,separate_run_2026-09_staging
Burma,1869,Shield,5.0,5.0,5.0,4.2,7.1,0.268645,not_computed,0.298053,2.004314,not_computed,not_computed,not_computed,not_computed,9.6625,6.0,not_computed,separate_run_2026-09_staging
Burma,1869,Lore,7.2,5.8,3.0,6.0,13.0,0.35246,not_computed,0.298053,2.004314,not_computed,not_computed,not_computed,not_computed,9.6625,6.0,not_computed,separate_run_2026-09_staging
Burma,1869,Stewards,4.8,4.8,5.2,3.2,6.0,0.251975,not_computed,0.298053,2.004314,not_computed,not_computed,not_computed,not_computed,9.6625,6.0,not_computed,separate_run_2026-09_staging
Burma,1869,Craft,5.0,5.2,3.8,5.2,9.0,0.299162,not_computed,0.298053,2.004314,not_computed,not_computed,not_computed,not_computed,9.6625,6.0,not_computed,separate_run_2026-09_staging
Burma,1869,Hands,6.2,6.5,3.2,3.0,11.0,0.305776,not_computed,0.298053,2.004314,not_computed,not_computed,not_computed,not_computed,9.6625,6.0,not_computed,separate_run_2026-09_staging
Burma,1869,Archive,7.0,6.4,4.8,4.6,10.9,0.303604,not_computed,0.298053,2.004314,not_computed,not_computed,not_computed,not_computed,9.6625,6.0,not_computed,separate_run_2026-09_staging
Burma,1869,Flow,6.0,6.0,4.0,4.8,10.4,0.30632,not_computed,0.298053,2.004314,not_computed,not_computed,not_computed,not_computed,9.6625,6.0,not_computed,separate_run_2026-09_staging
Burma,1870,Helm,6.0,5.5,4.8,6.2,9.8,0.306938,not_computed,0.302225,2.147264,not_computed,not_computed,not_computed,not_computed,9.43125,6.9,not_computed,separate_run_2026-09_staging
Burma,1870,Shield,5.0,4.6,4.8,5.0,7.3,0.282117,not_computed,0.302225,2.147264,not_computed,not_computed,not_computed,not_computed,9.43125,6.9,not_computed,separate_run_2026-09_staging
Burma,1870,Lore,7.2,6.6,2.4,5.8,14.3,0.365913,not_computed,0.302225,2.147264,not_computed,not_computed,not_computed,not_computed,9.43125,6.9,not_computed,separate_run_2026-09_staging
Burma,1870,Stewards,4.6,4.8,4.6,4.2,6.9,0.271122,not_computed,0.302225,2.147264,not_computed,not_computed,not_computed,not_computed,9.43125,6.9,not_computed,separate_run_2026-09_staging
Burma,1870,Craft,5.0,4.8,4.2,4.2,7.7,0.284214,not_computed,0.302225,2.147264,not_computed,not_computed,not_computed,not_computed,9.43125,6.9,not_computed,separate_run_2026-09_staging
Burma,1870,Hands,5.3,5.3,4.0,2.7,7.95,0.276125,not_computed,0.302225,2.147264,not_computed,not_computed,not_computed,not_computed,9.43125,6.9,not_computed,separate_run_2026-09_staging
Burma,1870,Archive,5.8,6.0,3.0,4.8,11.2,0.324479,not_computed,0.302225,2.147264,not_computed,not_computed,not_computed,not_computed,9.43125,6.9,not_computed,separate_run_2026-09_staging
Burma,1870,Flow,6.0,6.0,4.0,4.6,10.3,0.306896,not_computed,0.302225,2.147264,not_computed,not_computed,not_computed,not_computed,9.43125,6.9,not_computed,separate_run_2026-09_staging
Burma,1871,Helm,6.4,5.8,5.8,6.0,9.4,0.291926,not_computed,0.301577,2.213769,not_computed,not_computed,not_computed,not_computed,9.9125,7.4,not_computed,separate_run_2026-09_staging
Burma,1871,Shield,5.4,5.4,5.2,5.4,8.3,0.284269,not_computed,0.301577,2.213769,not_computed,not_computed,not_computed,not_computed,9.9125,7.4,not_computed,separate_run_2026-09_staging
Burma,1871,Lore,7.2,7.8,3.5,6.8,14.9,0.351454,not_computed,0.301577,2.213769,not_computed,not_computed,not_computed,not_computed,9.9125,7.4,not_computed,separate_run_2026-09_staging
Burma,1871,Stewards,5.4,4.8,5.0,4.4,7.4,0.278247,not_computed,0.301577,2.213769,not_computed,not_computed,not_computed,not_computed,9.9125,7.4,not_computed,separate_run_2026-09_staging
Burma,1871,Craft,4.8,4.4,3.8,5.6,8.2,0.302072,not_computed,0.301577,2.213769,not_computed,not_computed,not_computed,not_computed,9.9125,7.4,not_computed,separate_run_2026-09_staging
Burma,1871,Hands,5.6,5.8,3.4,2.8,9.4,0.292097,not_computed,0.301577,2.213769,not_computed,not_computed,not_computed,not_computed,9.9125,7.4,not_computed,separate_run_2026-09_staging
Burma,1871,Archive,6.5,6.5,4.5,5.0,11.0,0.307908,not_computed,0.301577,2.213769,not_computed,not_computed,not_computed,not_computed,9.9125,7.4,not_computed,separate_run_2026-09_staging
Burma,1871,Flow,6.0,6.5,4.2,4.8,10.7,0.30464,not_computed,0.301577,2.213769,not_computed,not_computed,not_computed,not_computed,9.9125,7.4,not_computed,separate_run_2026-09_staging
Burma,1872,Helm,6.5,5.8,5.2,6.0,10.1,0.306301,not_computed,0.305891,2.193554,not_computed,not_computed,not_computed,not_computed,9.7375,7.7,not_computed,separate_run_2026-09_staging
Burma,1872,Shield,4.8,5.2,4.8,5.0,7.7,0.280927,not_computed,0.305891,2.193554,not_computed,not_computed,not_computed,not_computed,9.7375,7.7,not_computed,separate_run_2026-09_staging
Burma,1872,Lore,7.0,5.8,3.0,6.2,12.9,0.356897,not_computed,0.305891,2.193554,not_computed,not_computed,not_computed,not_computed,9.7375,7.7,not_computed,separate_run_2026-09_staging
Burma,1872,Stewards,5.6,5.4,5.4,4.4,7.8,0.276645,not_computed,0.305891,2.193554,not_computed,not_computed,not_computed,not_computed,9.7375,7.7,not_computed,separate_run_2026-09_staging
Burma,1872,Craft,5.2,4.8,3.8,4.2,8.3,0.296214,not_computed,0.305891,2.193554,not_computed,not_computed,not_computed,not_computed,9.7375,7.7,not_computed,separate_run_2026-09_staging
Burma,1872,Hands,6.6,5.8,3.6,3.0,10.3,0.309225,not_computed,0.305891,2.193554,not_computed,not_computed,not_computed,not_computed,9.7375,7.7,not_computed,separate_run_2026-09_staging
Burma,1872,Archive,5.8,5.5,4.5,5.8,9.7,0.308189,not_computed,0.305891,2.193554,not_computed,not_computed,not_computed,not_computed,9.7375,7.7,not_computed,separate_run_2026-09_staging
Burma,1872,Flow,6.0,6.6,4.0,5.0,11.1,0.312729,not_computed,0.305891,2.193554,not_computed,not_computed,not_computed,not_computed,9.7375,7.7,not_computed,separate_run_2026-09_staging
Burma,1873,Helm,6.0,6.3,5.7,6.3,9.75,0.290611,not_computed,0.300217,2.168776,not_computed,not_computed,not_computed,not_computed,9.43125,7.3,not_computed,separate_run_2026-09_staging
Burma,1873,Shield,5.0,5.3,4.7,4.7,7.95,0.279761,not_computed,0.300217,2.168776,not_computed,not_computed,not_computed,not_computed,9.43125,7.3,not_computed,separate_run_2026-09_staging
Burma,1873,Lore,8.0,5.3,2.7,5.7,13.45,0.367793,not_computed,0.300217,2.168776,not_computed,not_computed,not_computed,not_computed,9.43125,7.3,not_computed,separate_run_2026-09_staging
Burma,1873,Stewards,5.0,5.0,4.8,4.2,7.3,0.273047,not_computed,0.300217,2.168776,not_computed,not_computed,not_computed,not_computed,9.43125,7.3,not_computed,separate_run_2026-09_staging
Burma,1873,Craft,4.4,4.8,3.6,5.2,8.2,0.294568,not_computed,0.300217,2.168776,not_computed,not_computed,not_computed,not_computed,9.43125,7.3,not_computed,separate_run_2026-09_staging
Burma,1873,Hands,6.2,6.0,3.8,3.4,10.1,0.300418,not_computed,0.300217,2.168776,not_computed,not_computed,not_computed,not_computed,9.43125,7.3,not_computed,separate_run_2026-09_staging
Burma,1873,Archive,5.0,5.5,4.5,4.8,8.4,0.284157,not_computed,0.300217,2.168776,not_computed,not_computed,not_computed,not_computed,9.43125,7.3,not_computed,separate_run_2026-09_staging
Burma,1873,Flow,6.4,5.6,4.2,5.0,10.3,0.311383,not_computed,0.300217,2.168776,not_computed,not_computed,not_computed,not_computed,9.43125,7.3,not_computed,separate_run_2026-09_staging
Burma,1874,Helm,6.4,5.2,4.2,5.6,10.2,0.321794,not_computed,0.308707,2.179531,not_computed,not_computed,not_computed,not_computed,9.8375,6.7,not_computed,separate_run_2026-09_staging
Burma,1874,Shield,5.2,4.8,4.8,5.0,7.7,0.288383,not_computed,0.308707,2.179531,not_computed,not_computed,not_computed,not_computed,9.8375,6.7,not_computed,separate_run_2026-09_staging
Burma,1874,Lore,7.0,6.4,2.8,6.0,13.6,0.361191,not_computed,0.308707,2.179531,not_computed,not_computed,not_computed,not_computed,9.8375,6.7,not_computed,separate_run_2026-09_staging
Burma,1874,Stewards,5.0,4.6,5.0,4.2,6.7,0.273941,not_computed,0.308707,2.179531,not_computed,not_computed,not_computed,not_computed,9.8375,6.7,not_computed,separate_run_2026-09_staging
Burma,1874,Craft,5.0,5.6,3.8,5.0,9.3,0.303082,not_computed,0.308707,2.179531,not_computed,not_computed,not_computed,not_computed,9.8375,6.7,not_computed,separate_run_2026-09_staging
Burma,1874,Hands,5.8,6.6,4.2,3.2,9.8,0.289673,not_computed,0.308707,2.179531,not_computed,not_computed,not_computed,not_computed,9.8375,6.7,not_computed,separate_run_2026-09_staging
Burma,1874,Archive,6.4,6.2,4.0,5.0,11.1,0.320083,not_computed,0.308707,2.179531,not_computed,not_computed,not_computed,not_computed,9.8375,6.7,not_computed,separate_run_2026-09_staging
Burma,1874,Flow,5.8,6.0,4.0,5.0,10.3,0.311514,not_computed,0.308707,2.179531,not_computed,not_computed,not_computed,not_computed,9.8375,6.7,not_computed,separate_run_2026-09_staging
Burma,1875,Helm,6.0,6.6,5.0,6.2,10.7,0.305183,not_computed,0.305783,2.20464,not_computed,not_computed,not_computed,not_computed,9.83125,7.4,not_computed,separate_run_2026-09_staging
Burma,1875,Shield,5.6,5.0,4.4,5.4,8.9,0.303426,not_computed,0.305783,2.20464,not_computed,not_computed,not_computed,not_computed,9.83125,7.4,not_computed,separate_run_2026-09_staging
Burma,1875,Lore,6.6,6.0,2.8,5.6,12.6,0.349948,not_computed,0.305783,2.20464,not_computed,not_computed,not_computed,not_computed,9.83125,7.4,not_computed,separate_run_2026-09_staging
Burma,1875,Stewards,5.0,5.0,4.8,4.4,7.4,0.277806,not_computed,0.305783,2.20464,not_computed,not_computed,not_computed,not_computed,9.83125,7.4,not_computed,separate_run_2026-09_staging
Burma,1875,Craft,5.0,5.0,3.8,5.0,8.7,0.301378,not_computed,0.305783,2.20464,not_computed,not_computed,not_computed,not_computed,9.83125,7.4,not_computed,separate_run_2026-09_staging
Burma,1875,Hands,5.5,6.8,4.0,2.8,9.7,0.282303,not_computed,0.305783,2.20464,not_computed,not_computed,not_computed,not_computed,9.83125,7.4,not_computed,separate_run_2026-09_staging
Burma,1875,Archive,6.4,6.2,4.0,5.4,11.3,0.321936,not_computed,0.305783,2.20464,not_computed,not_computed,not_computed,not_computed,9.83125,7.4,not_computed,separate_run_2026-09_staging
Burma,1875,Flow,6.0,5.3,4.3,4.7,9.35,0.304286,not_computed,0.305783,2.20464,not_computed,not_computed,not_computed,not_computed,9.83125,7.4,not_computed,separate_run_2026-09_staging
Burma,1876,Helm,6.2,6.0,4.8,5.4,10.1,0.293992,not_computed,0.28749,1.983406,not_computed,not_computed,not_computed,not_computed,9.25625,6.0,not_computed,separate_run_2026-09_staging
Burma,1876,Shield,5.0,5.0,5.0,4.5,7.25,0.266159,not_computed,0.28749,1.983406,not_computed,not_computed,not_computed,not_computed,9.25625,6.0,not_computed,separate_run_2026-09_staging
Burma,1876,Lore,7.2,5.5,3.0,6.0,12.7,0.345015,not_computed,0.28749,1.983406,not_computed,not_computed,not_computed,not_computed,9.25625,6.0,not_computed,separate_run_2026-09_staging
Burma,1876,Stewards,4.6,4.8,5.4,4.0,6.0,0.24905,not_computed,0.28749,1.983406,not_computed,not_computed,not_computed,not_computed,9.25625,6.0,not_computed,separate_run_2026-09_staging
Burma,1876,Craft,5.0,5.4,4.2,4.8,8.6,0.282256,not_computed,0.28749,1.983406,not_computed,not_computed,not_computed,not_computed,9.25625,6.0,not_computed,separate_run_2026-09_staging
Burma,1876,Hands,6.0,6.0,4.7,4.0,9.3,0.280563,not_computed,0.28749,1.983406,not_computed,not_computed,not_computed,not_computed,9.25625,6.0,not_computed,separate_run_2026-09_staging
Burma,1876,Archive,5.8,6.2,4.5,5.0,10.0,0.29039,not_computed,0.28749,1.983406,not_computed,not_computed,not_computed,not_computed,9.25625,6.0,not_computed,separate_run_2026-09_staging
Burma,1876,Flow,5.6,6.2,4.0,4.6,10.1,0.292491,not_computed,0.28749,1.983406,not_computed,not_computed,not_computed,not_computed,9.25625,6.0,not_computed,separate_run_2026-09_staging
Burma,1877,Helm,6.8,6.0,5.2,6.2,10.7,0.307484,not_computed,0.298869,2.133618,not_computed,not_computed,not_computed,not_computed,9.61875,6.9,not_computed,separate_run_2026-09_staging
Burma,1877,Shield,4.4,5.0,5.2,5.4,6.9,0.268659,not_computed,0.298869,2.133618,not_computed,not_computed,not_computed,not_computed,9.61875,6.9,not_computed,separate_run_2026-09_staging
Burma,1877,Lore,7.0,5.8,3.5,5.8,12.2,0.338664,not_computed,0.298869,2.133618,not_computed,not_computed,not_computed,not_computed,9.61875,6.9,not_computed,separate_run_2026-09_staging
Burma,1877,Stewards,5.0,5.0,5.0,4.8,7.4,0.274884,not_computed,0.298869,2.133618,not_computed,not_computed,not_computed,not_computed,9.61875,6.9,not_computed,separate_run_2026-09_staging
Burma,1877,Craft,5.2,5.2,4.0,4.8,8.8,0.294953,not_computed,0.298869,2.133618,not_computed,not_computed,not_computed,not_computed,9.61875,6.9,not_computed,separate_run_2026-09_staging
Burma,1877,Hands,6.2,6.6,3.6,2.8,10.6,0.296855,not_computed,0.298869,2.133618,not_computed,not_computed,not_computed,not_computed,9.61875,6.9,not_computed,separate_run_2026-09_staging
Burma,1877,Archive,5.6,5.8,3.8,5.6,10.4,0.312207,not_computed,0.298869,2.133618,not_computed,not_computed,not_computed,not_computed,9.61875,6.9,not_computed,separate_run_2026-09_staging
Burma,1877,Flow,5.5,6.2,4.5,5.5,9.95,0.297246,not_computed,0.298869,2.133618,not_computed,not_computed,not_computed,not_computed,9.61875,6.9,not_computed,separate_run_2026-09_staging
Burma,1878,Helm,2.8,3.4,7.4,2.8,0.2,0.138751,not_computed,0.178107,1.104049,not_computed,not_computed,not_computed,not_computed,4.6625,0.2,not_computed,separate_run_2026-09_staging
Burma,1878,Shield,3.8,4.0,6.6,3.0,2.7,0.160489,not_computed,0.178107,1.104049,not_computed,not_computed,not_computed,not_computed,4.6625,0.2,not_computed,separate_run_2026-09_staging
Burma,1878,Lore,5.8,6.2,4.2,4.6,10.1,0.220966,not_computed,0.178107,1.104049,not_computed,not_computed,not_computed,not_computed,4.6625,0.2,not_computed,separate_run_2026-09_staging
Burma,1878,Stewards,3.8,4.2,6.5,4.0,3.5,0.169301,not_computed,0.178107,1.104049,not_computed,not_computed,not_computed,not_computed,4.6625,0.2,not_computed,separate_run_2026-09_staging
Burma,1878,Craft,5.2,5.0,4.5,4.2,7.8,0.208322,not_computed,0.178107,1.104049,not_computed,not_computed,not_computed,not_computed,4.6625,0.2,not_computed,separate_run_2026-09_staging
Burma,1878,Hands,5.2,5.4,6.4,3.0,5.7,0.178391,not_computed,0.178107,1.104049,not_computed,not_computed,not_computed,not_computed,4.6625,0.2,not_computed,separate_run_2026-09_staging
Burma,1878,Archive,4.2,3.6,6.4,4.0,3.4,0.174794,not_computed,0.178107,1.104049,not_computed,not_computed,not_computed,not_computed,4.6625,0.2,not_computed,separate_run_2026-09_staging
Burma,1878,Flow,4.5,4.2,6.8,4.0,3.9,0.17384,not_computed,0.178107,1.104049,not_computed,not_computed,not_computed,not_computed,4.6625,0.2,not_computed,separate_run_2026-09_staging
Burma,1879,Helm,3.2,3.2,7.8,3.2,0.2,0.141877,not_computed,0.17426,1.129052,not_computed,not_computed,not_computed,not_computed,4.40625,0.2,not_computed,separate_run_2026-09_staging
Burma,1879,Shield,4.4,4.4,7.4,3.2,3.0,0.159011,not_computed,0.17426,1.129052,not_computed,not_computed,not_computed,not_computed,4.40625,0.2,not_computed,separate_run_2026-09_staging
Burma,1879,Lore,5.6,6.0,5.2,5.6,9.2,0.210404,not_computed,0.17426,1.129052,not_computed,not_computed,not_computed,not_computed,4.40625,0.2,not_computed,separate_run_2026-09_staging
Burma,1879,Stewards,4.2,3.8,5.8,4.2,4.3,0.180263,not_computed,0.17426,1.129052,not_computed,not_computed,not_computed,not_computed,4.40625,0.2,not_computed,separate_run_2026-09_staging
Burma,1879,Craft,5.2,5.6,4.6,3.4,7.9,0.198635,not_computed,0.17426,1.129052,not_computed,not_computed,not_computed,not_computed,4.40625,0.2,not_computed,separate_run_2026-09_staging
Burma,1879,Hands,4.8,5.5,6.2,2.5,5.35,0.170157,not_computed,0.17426,1.129052,not_computed,not_computed,not_computed,not_computed,4.40625,0.2,not_computed,separate_run_2026-09_staging
Burma,1879,Archive,3.8,3.6,6.4,4.0,3.0,0.168133,not_computed,0.17426,1.129052,not_computed,not_computed,not_computed,not_computed,4.40625,0.2,not_computed,separate_run_2026-09_staging
Burma,1879,Flow,3.8,3.2,6.8,4.2,2.3,0.165602,not_computed,0.17426,1.129052,not_computed,not_computed,not_computed,not_computed,4.40625,0.2,not_computed,separate_run_2026-09_staging
Burma,1880,Helm,2.5,3.2,8.2,2.8,-1.1,0.128673,not_computed,0.179433,1.024094,not_computed,not_computed,not_computed,not_computed,4.66875,-1.1,not_computed,separate_run_2026-09_staging
Burma,1880,Shield,3.7,3.7,6.3,2.3,2.25,0.156961,not_computed,0.179433,1.024094,not_computed,not_computed,not_computed,not_computed,4.66875,-1.1,not_computed,separate_run_2026-09_staging
Burma,1880,Lore,5.7,5.7,4.3,5.0,9.6,0.22249,not_computed,0.179433,1.024094,not_computed,not_computed,not_computed,not_computed,4.66875,-1.1,not_computed,separate_run_2026-09_staging
Burma,1880,Stewards,4.5,3.8,5.8,4.2,4.6,0.186818,not_computed,0.179433,1.024094,not_computed,not_computed,not_computed,not_computed,4.66875,-1.1,not_computed,separate_run_2026-09_staging
Burma,1880,Craft,5.2,5.6,4.4,4.0,8.4,0.209087,not_computed,0.179433,1.024094,not_computed,not_computed,not_computed,not_computed,4.66875,-1.1,not_computed,separate_run_2026-09_staging
Burma,1880,Hands,5.0,5.3,5.3,3.0,6.5,0.188999,not_computed,0.179433,1.024094,not_computed,not_computed,not_computed,not_computed,4.66875,-1.1,not_computed,separate_run_2026-09_staging
Burma,1880,Archive,4.4,4.2,6.4,3.6,4.0,0.174884,not_computed,0.179433,1.024094,not_computed,not_computed,not_computed,not_computed,4.66875,-1.1,not_computed,separate_run_2026-09_staging
Burma,1880,Flow,3.8,4.0,6.6,3.8,3.1,0.167554,not_computed,0.179433,1.024094,not_computed,not_computed,not_computed,not_computed,4.66875,-1.1,not_computed,separate_run_2026-09_staging
Burma,1881,Helm,3.6,3.2,8.0,3.0,0.3,0.146043,not_computed,0.180407,1.160674,not_computed,not_computed,not_computed,not_computed,4.46875,0.3,not_computed,separate_run_2026-09_staging
Burma,1881,Shield,4.0,4.5,6.8,3.0,3.2,0.162056,not_computed,0.180407,1.160674,not_computed,not_computed,not_computed,not_computed,4.46875,0.3,not_computed,separate_run_2026-09_staging
Burma,1881,Lore,6.6,5.8,4.8,5.0,10.1,0.225365,not_computed,0.180407,1.160674,not_computed,not_computed,not_computed,not_computed,4.46875,0.3,not_computed,separate_run_2026-09_staging
Burma,1881,Stewards,3.5,3.8,6.2,3.8,3.0,0.168456,not_computed,0.180407,1.160674,not_computed,not_computed,not_computed,not_computed,4.46875,0.3,not_computed,separate_run_2026-09_staging
Burma,1881,Craft,5.0,5.0,5.0,4.5,7.25,0.203916,not_computed,0.180407,1.160674,not_computed,not_computed,not_computed,not_computed,4.46875,0.3,not_computed,separate_run_2026-09_staging
