Set,Society,T,Vbar,Vmin,smin,Bbar,lam2,r11,r12
1,Society_C,24,12.6,5.5,-0.15,0.3831,2.20913661996513,Stable Adaptive,Stable Adaptive
1,Society_C,25,12.975,5.5,-0.15,0.398867,2.259363683189273,Stable Adaptive,Stable Adaptive
1,Society_C,26,9.7625,0.5,-0.6,0.293872,1.4734397786515778,Local Node Failure,Local Node Failure
1,Society_C,27,12.7,5.5,-0.15,0.39134,2.232042364529817,Stable Adaptive,Stable Adaptive
1,Society_C,28,12.95,5.5,-0.15,0.397422,2.2549185195679513,Stable Adaptive,Stable Adaptive
1,Society_C,29,12.825,5.5,-0.15,0.390492,2.233170850782189,Stable Adaptive,Stable Adaptive
1,Society_C,30,10.95,2.5,-0.36,0.330009,1.7794232757188535,Local Node Failure,Local Node Failure
1,Society_C,31,8.5875,0.5,-0.4,0.265396,1.3640455855847047,Local Node Failure,Local Node Failure
1,Society_C,32,9.7625,0.5,-0.36,0.297537,1.4548280844930863,Local Node Failure,Local Node Failure
1,Society_C,33,10.6375,0.5,-0.36,0.325524,1.5286555403434439,Local Node Failure,Local Node Failure
1,Society_C,34,11.8875,2.5,-0.36,0.367579,1.89130177596738,Local Node Failure,Local Node Failure
1,Society_C,35,12.0125,3.5,-0.24,0.360947,1.8728375097598227,Local Node Failure,Local Node Failure
1,Society_C,36,11.6375,3.5,-0.24,0.346499,1.8314979319878972,Local Node Failure,Local Node Failure
1,Society_C,37,12.8875,5.5,-0.15,0.393375,2.242316839456839,Stable Adaptive,Stable Adaptive
1,Society_C,38,12.3875,6.5,0.0,0.370092,2.3036583739635628,Stable Adaptive,Stable Adaptive
1,Society_C,39,12.35,7.0,0.0,0.341378,2.1586468849948997,Stable Adaptive,Stable Adaptive
1,Society_C,40,11.4,7.5,-0.3,0.274104,1.8443501867771475,Strained,Strained
1,Society_C,41,11.525,8.5,0.0,0.274104,1.8443501867771475,Strained,Strained
1,Society_C,42,11.4875,8.5,0.0,0.273078,1.8402298332858564,Strained,Strained
1,Society_C,43,11.475,8.5,0.0,0.272657,1.838673488336829,Strained,Strained
1,Society_C,44,12.35,9.5,0.3,0.3027,2.07011384782375,Stable Adaptive,Stable Adaptive
1,Society_C,45,12.5375,8.5,0.0,0.333643,2.1873801458390165,Stable Adaptive,Stable Adaptive
1,Society_C,46,13.05,9.5,0.3,0.375387,2.636687739516003,Stable Adaptive,Stable Adaptive
1,Society_C,47,12.55,9.5,0.3,0.362088,2.576015163778787,Stable Adaptive,Stable Adaptive
1,Society_C,48,12.75,9.5,0.3,0.374386,2.6360910374979416,Stable Adaptive,Stable Adaptive
1,Society_C,49,13.0,9.5,0.3,0.385772,2.6805775477477165,Stable Adaptive,Stable Adaptive
1,Society_C,50,13.375,10.5,0.6,0.405497,2.9284035454358364,Stable Adaptive,Stable Adaptive
1,Society_C,51,13.5,10.5,0.6,0.412567,2.957409508135917,Stable Adaptive,Stable Adaptive
1,Society_C,52,14.0,10.5,0.6,0.442673,3.080124588768334,Stable Adaptive,Stable Adaptive
1,Society_C,53,14.0,10.5,0.6,0.442673,3.080124588768334,Stable Adaptive,Stable Adaptive
1,Society_C,54,14.0,10.5,0.6,0.442673,3.080124588768334,Stable Adaptive,Stable Adaptive
1,Society_C,55,14.0,10.5,0.6,0.442673,3.080124588768334,Stable Adaptive,Stable Adaptive
1,Society_C,56,13.375,10.5,0.6,0.409303,2.9005305953486094,Stable Adaptive,Stable Adaptive
1,Society_C,57,13.75,10.5,0.6,0.427832,3.017501577002541,Stable Adaptive,Stable Adaptive
1,Society_C,58,13.125,8.5,0.25,0.398562,2.5927588759913816,Stable Adaptive,Stable Adaptive
1,Society_C,59,13.875,10.5,0.6,0.435123,3.0492781861131193,Stable Adaptive,Stable Adaptive
1,Society_C,60,13.875,10.5,0.6,0.435123,3.0492781861131193,Stable Adaptive,Stable Adaptive
1,Society_C,61,13.875,10.5,0.6,0.435123,3.0492781861131193,Stable Adaptive,Stable Adaptive
1,Society_C,62,13.875,10.5,0.6,0.435123,3.0492781861131193,Stable Adaptive,Stable Adaptive
1,Society_C,63,13.625,10.5,0.6,0.423778,2.9513559817498844,Stable Adaptive,Stable Adaptive
1,Society_C,64,13.875,10.5,0.6,0.435123,3.0492781861131193,Stable Adaptive,Stable Adaptive
1,Society_C,65,13.875,10.5,0.6,0.435123,3.0492781861131193,Stable Adaptive,Stable Adaptive
1,Society_C,66,12.6875,8.0,0.2,0.379411,2.4321835786412347,Stable Adaptive,Stable Adaptive
1,Society_C,67,12.1875,7.0,0.0,0.373308,2.4073016557699423,Stable Adaptive,Stable Adaptive
1,Society_C,68,12.1875,7.0,0.0,0.368276,2.393400976282966,Stable Adaptive,Stable Adaptive
1,Society_C,69,11.9375,7.0,0.0,0.357349,2.354382504444512,Stable Adaptive,Stable Adaptive
1,Society_C,70,11.6875,6.0,-0.2,0.346556,2.176399615919808,Stable Adaptive,Stable Adaptive
1,Society_C,71,11.1875,6.0,-0.2,0.330902,2.1204000104175744,Stable Adaptive,Stable Adaptive
1,Society_C,72,9.6875,3.5,-0.24,0.283917,1.6409242859898046,Local Node Failure,Local Node Failure
1,Society_C,73,10.625,6.0,-0.2,0.317352,2.0726735665357854,Stable Adaptive,Stable Adaptive
1,Society_C,74,8.6875,2.5,-0.5,0.254665,1.448279889505507,Local Node Failure,Local Node Failure
1,Society_C,75,8.1875,1.5,-0.75,0.245954,1.418563700981731,Phantom Type II,Phantom Type II
1,Society_C,76,8.1875,1.5,-0.75,0.245954,1.418563700981731,Phantom Type II,Phantom Type II
1,Society_C,77,8.1875,1.5,-0.75,0.245954,1.418563700981731,Phantom Type II,Phantom Type II
1,Society_C,78,8.0625,1.5,-0.75,0.245954,1.418563700981731,Phantom Type II,Phantom Type II
1,Society_C,79,8.475,0.5,-0.75,0.251569,1.351453684659664,Phantom Type II,Phantom Type II
1,Society_C,80,8.85,-0.5,-0.5,0.264817,1.2815671474596657,Local Node Failure,Local Node Failure
1,Society_C,81,8.6,-0.5,-0.5,0.260044,1.2691839328536187,Local Node Failure,Local Node Failure
1,Society_C,82,10.7375,2.5,-0.36,0.309271,1.6138569650635608,Local Node Failure,Local Node Failure
1,Society_C,83,11.2125,2.5,-0.36,0.33414,1.6864074228830328,Local Node Failure,Local Node Failure
1,Society_C,84,10.5875,-0.5,-0.45,0.321177,1.4245745184315952,Local Node Failure,Local Node Failure
1,Society_C,85,11.525,2.5,-0.36,0.336864,1.6941912277219273,Local Node Failure,Local Node Failure
1,Society_C,86,12.0625,3.5,-0.24,0.358909,1.8677800802028957,Local Node Failure,Local Node Failure
1,Society_C,87,13.0625,3.5,-0.24,0.382482,1.935011844606087,Local Node Failure,Local Node Failure
1,Society_C,88,13.5625,6.5,0.0,0.398969,2.2610191212139314,Stable Adaptive,Stable Adaptive
1,Society_C,89,13.6875,7.5,0.15,0.404046,2.422615056785957,Stable Adaptive,Stable Adaptive
1,Society_C,90,12.3125,5.5,-0.15,0.359801,2.1334381565578933,Stable Adaptive,Stable Adaptive
1,Society_C,91,11.5625,5.5,-0.15,0.343203,2.077129254936784,Stable Adaptive,Stable Adaptive
1,Society_C,92,10.0,3.5,-0.35,0.289051,1.6543507493007725,Local Node Failure,Local Node Failure
1,Society_C,93,10.8125,3.5,-0.24,0.313775,1.735978211179246,Local Node Failure,Local Node Failure
1,Society_C,94,12.6875,5.5,-0.15,0.38302,2.2096458575574998,Stable Adaptive,Stable Adaptive
1,Society_C,95,12.8125,5.5,-0.15,0.387664,2.225407102507022,Stable Adaptive,Stable Adaptive
1,Society_C,96,12.8125,5.5,-0.15,0.387664,2.225407102507022,Stable Adaptive,Stable Adaptive
1,Society_C,97,13.8625,9.0,0.24,0.421391,2.7282512090749895,Stable Adaptive,Stable Adaptive
1,Society_C,98,14.1125,10.0,0.48,0.427517,2.9231207278390205,Stable Adaptive,Stable Adaptive
1,Society_C,99,14.1125,10.0,0.48,0.427517,2.9231207278390205,Stable Adaptive,Stable Adaptive
1,Society_C,100,14.1125,10.0,0.48,0.427517,2.9231207278390205,Stable Adaptive,Stable Adaptive
1,Society_C,101,13.275,9.0,0.24,0.39484,2.628870336577116,Stable Adaptive,Stable Adaptive
1,Society_C,102,13.9,10.0,0.48,0.414796,2.871290112503794,Stable Adaptive,Stable Adaptive
1,Society_C,103,12.5875,10.0,0.42,0.371067,2.600690538087376,Stable Adaptive,Stable Adaptive
1,Society_C,104,12.7125,10.0,0.48,0.376953,2.7054709712393463,Stable Adaptive,Stable Adaptive
1,Society_C,105,12.7125,10.0,0.48,0.376953,2.7054709712393463,Stable Adaptive,Stable Adaptive
1,Society_C,106,13.2125,10.0,0.48,0.400925,2.802067637309053,Stable Adaptive,Stable Adaptive
1,Society_C,107,13.7125,10.0,0.48,0.418946,2.889780428257254,Stable Adaptive,Stable Adaptive
1,Society_C,108,9.8125,5.8,-0.66,0.284381,1.8798068410171414,Phantom Type II,Phantom Type II
1,Society_C,109,9.025,4.5,-0.6,0.26976,1.7159689396818476,Strained,Strained
1,Society_C,110,10.775,6.0,-0.2,0.317471,2.0716111334859297,Stable Adaptive,Stable Adaptive
1,Society_C,111,10.4,4.0,-0.32,0.303133,1.7861340410670403,Strained,Strained
1,Society_C,112,11.15,6.0,-0.2,0.327109,2.1051731146014436,Stable Adaptive,Stable Adaptive
1,Society_C,113,11.525,6.0,-0.2,0.33832,2.14670281161765,Stable Adaptive,Stable Adaptive
1,Society_C,114,12.15,7.0,0.0,0.360297,2.364484927499237,Stable Adaptive,Stable Adaptive
1,Society_C,115,12.15,7.0,0.0,0.358291,2.358584293874642,Stable Adaptive,Stable Adaptive
1,Society_C,116,10.9,7.0,-0.35,0.317343,2.13435408763375,Strained,Strained
1,Society_C,117,10.15,5.5,-1.05,0.293766,1.9173116889392041,Phantom Type II,Phantom Type II
1,Society_C,118,9.875,3.3,-1.064,0.286032,1.6941974278998062,Phantom Type II,Phantom Type II
1,Society_C,119,9.35,3.1,-1.232,0.26943,1.6561729200629043,Phantom Type II,Phantom Type II
1,Society_C,120,7.2125,2.5,-0.84,0.213125,1.3096346721113257,Phantom Type II,Phantom Type II
1,Society_C,121,9.275,5.0,-0.4,0.262474,1.7385638042609801,Strained,Strained
1,Society_C,122,8.775,4.0,-1.05,0.256236,1.6173117776858286,Phantom Type II,Phantom Type II
1,Society_C,123,9.025,4.0,-0.35,0.260295,1.6338490219946622,Strained,Strained
1,Society_C,124,9.9,6.0,-0.2,0.288817,1.9624223160963172,Strained,Strained
1,Society_C,125,10.65,7.0,0.0,0.312202,2.1800866082409827,Stable Adaptive,Stable Adaptive
1,Society_D,0,11.4,7.7,0.152,0.370937,2.5390977659058716,Stable Adaptive,Stable Adaptive
1,Society_D,1,11.4,7.7,0.152,0.370937,2.5390977659058716,Stable Adaptive,Stable Adaptive
1,Society_D,2,11.4,7.7,0.152,0.370937,2.5390977659058716,Stable Adaptive,Stable Adaptive
1,Society_D,3,11.4,7.7,0.152,0.370937,2.5390977659058716,Stable Adaptive,Stable Adaptive
1,Society_D,4,11.4,7.7,0.152,0.370937,2.5390977659058716,Stable Adaptive,Stable Adaptive
1,Society_D,5,11.4,7.7,0.152,0.370937,2.5390977659058716,Stable Adaptive,Stable Adaptive
1,Society_D,6,11.4,7.7,0.152,0.370937,2.5390977659058716,Stable Adaptive,Stable Adaptive
1,Society_D,7,9.5625,5.8,-0.06336,0.309655,2.0600726685455752,Strained,Strained
1,Society_D,8,11.2125,7.7,0.152,0.363441,2.5112414117912,Stable Adaptive,Stable Adaptive
1,Society_D,9,11.2125,7.7,0.152,0.363441,2.5112414117912,Stable Adaptive,Stable Adaptive
1,Society_D,10,11.725,8.0,0.2,0.373395,2.566579839373456,Stable Adaptive,Stable Adaptive
1,Society_D,11,11.725,8.0,0.2,0.373395,2.566579839373456,Stable Adaptive,Stable Adaptive
1,Society_D,12,11.725,8.0,0.2,0.373395,2.566579839373456,Stable Adaptive,Stable Adaptive
1,Society_D,13,11.725,8.0,0.2,0.373395,2.566579839373456,Stable Adaptive,Stable Adaptive
1,Society_D,14,11.725,8.0,0.2,0.373395,2.566579839373456,Stable Adaptive,Stable Adaptive
1,Society_D,15,11.725,8.0,0.2,0.373395,2.566579839373456,Stable Adaptive,Stable Adaptive
1,Society_D,16,11.725,8.0,0.2,0.373395,2.566579839373456,Stable Adaptive,Stable Adaptive
1,Society_D,17,12.1125,9.0,0.24,0.356685,2.4841073924401895,Stable Adaptive,Stable Adaptive
1,Society_D,18,13.1125,10.6,0.50688,0.378437,2.7123128555520237,Stable Adaptive,Stable Adaptive
1,Society_D,19,10.475,7.0,0.0,0.323348,2.2296328195131347,Stable Adaptive,Stable Adaptive
1,Society_D,20,11.3125,8.0,0.2,0.364313,2.526375890596834,Stable Adaptive,Stable Adaptive
1,Society_D,21,10.35,5.8,-0.128,0.336813,2.207871752099676,Stable Adaptive,Stable Adaptive
1,Society_D,22,11.5875,8.0,0.2,0.375897,2.577995056027069,Stable Adaptive,Stable Adaptive
1,Society_D,23,11.5875,8.0,0.2,0.375897,2.577995056027069,Stable Adaptive,Stable Adaptive
1,Society_D,24,11.5875,8.0,0.2,0.375897,2.577995056027069,Stable Adaptive,Stable Adaptive
1,Society_D,25,13.1,8.2,0.24,0.408235,2.6958404875973363,Stable Adaptive,Stable Adaptive
1,Society_D,26,13.1,8.2,0.24,0.408235,2.6958404875973363,Stable Adaptive,Stable Adaptive
1,Society_D,27,13.1,8.2,0.24,0.408235,2.6958404875973363,Stable Adaptive,Stable Adaptive
1,Society_D,28,13.1,8.2,0.24,0.408235,2.6958404875973363,Stable Adaptive,Stable Adaptive
1,Society_D,29,8.0625,4.1,-0.41184,0.257401,1.696131747302294,Strained,Strained
1,Society_D,30,5.4,0.7,-0.57456,0.201828,1.2608875455080713,Local Node Failure,Local Node Failure
1,Society_D,31,4.0,-0.7,-0.5632,0.169645,1.0296102178788868,Systemic Crisis,Systemic Crisis
1,Society_D,32,2.7125,-1.5,-0.64,0.14792,0.9136508901726954,Systemic Crisis,Systemic Crisis
1,Society_D,33,5.4875,0.3,-0.646,0.195977,1.2160854689789875,Local Node Failure,Local Node Failure
1,Society_D,34,6.8,2.5,-0.4,0.221458,1.427321302407314,Local Node Failure,Local Node Failure
1,Society_D,35,8.6125,5.5,-0.21888,0.267261,1.8168249702301542,Strained,Strained
1,Society_D,36,8.6125,5.5,-0.21888,0.267261,1.8168249702301542,Strained,Strained
1,Society_D,37,8.6125,5.5,-0.21888,0.267261,1.8168249702301542,Strained,Strained
1,Society_D,38,8.6125,5.5,-0.21888,0.267261,1.8168249702301542,Strained,Strained
1,Society_D,39,10.4375,7.8,0.16,0.320948,2.329275515052192,Stable Adaptive,Stable Adaptive
1,Society_D,40,12.175,10.0,0.48,0.364086,2.657932795135932,Stable Adaptive,Stable Adaptive
1,Society_D,41,14.5375,12.5,1.05,0.414179,3.0954764127444467,Stable Adaptive,Stable Adaptive
1,Society_D,42,14.5375,12.5,1.05,0.414179,3.0954764127444467,Stable Adaptive,Stable Adaptive
1,Society_D,43,15.2625,13.4,1.428,0.441655,3.303297512800396,Stable Adaptive,Stable Adaptive
1,Society_D,44,15.2625,13.4,1.428,0.441655,3.303297512800396,Stable Adaptive,Stable Adaptive
1,Society_D,45,14.9125,12.5,1.05,0.448387,3.2430348056567198,Stable Adaptive,Stable Adaptive
1,Society_D,46,13.8625,12.3,1.056,0.418575,3.0908415483426754,Stable Adaptive,Stable Adaptive
1,Society_D,47,13.8625,12.3,1.056,0.418575,3.0908415483426754,Stable Adaptive,Stable Adaptive
1,Society_D,48,13.8625,12.3,1.056,0.418575,3.0908415483426754,Stable Adaptive,Stable Adaptive
1,Society_D,49,13.8625,12.3,1.056,0.418575,3.0908415483426754,Stable Adaptive,Stable Adaptive
1,Society_D,50,14.4125,13.3,1.258,0.43154,3.1112014932326817,Stable Adaptive,Stable Adaptive
1,Society_D,51,14.4125,13.3,1.258,0.43154,3.1112014932326817,Stable Adaptive,Stable Adaptive
1,Society_D,52,14.4125,13.3,1.258,0.43154,3.1112014932326817,Stable Adaptive,Stable Adaptive
1,Society_D,53,14.4125,13.3,1.258,0.43154,3.1112014932326817,Stable Adaptive,Stable Adaptive
1,Society_D,54,14.3125,13.1,1.26,0.434244,3.2625949149064986,Stable Adaptive,Stable Adaptive
1,Society_D,55,14.3125,13.1,1.26,0.434244,3.2625949149064986,Stable Adaptive,Stable Adaptive
1,Society_D,56,14.3125,13.1,1.26,0.434244,3.2625949149064986,Stable Adaptive,Stable Adaptive
1,Society_D,57,14.3125,13.1,1.26,0.434244,3.2625949149064986,Stable Adaptive,Stable Adaptive
1,Society_D,58,14.3125,13.1,1.26,0.434244,3.2625949149064986,Stable Adaptive,Stable Adaptive
1,Society_D,59,14.3125,13.1,1.26,0.434244,3.2625949149064986,Stable Adaptive,Stable Adaptive
1,Society_D,60,14.3125,13.1,1.26,0.434244,3.2625949149064986,Stable Adaptive,Stable Adaptive
1,Society_D,61,14.3125,13.1,1.26,0.434244,3.2625949149064986,Stable Adaptive,Stable Adaptive
1,Society_D,62,14.2625,13.0,1.092,0.424092,3.053839209971297,Stable Adaptive,Stable Adaptive
1,Society_D,63,13.7375,12.5,1.05,0.399688,2.923180547767872,Stable Adaptive,Stable Adaptive
1,Society_D,64,13.7375,12.5,1.05,0.399688,2.923180547767872,Stable Adaptive,Stable Adaptive
1,Society_D,65,13.7375,12.5,1.05,0.399688,2.923180547767872,Stable Adaptive,Stable Adaptive
1,Society_D,66,13.7375,12.5,1.05,0.399688,2.923180547767872,Stable Adaptive,Stable Adaptive
1,Society_D,67,11.9625,8.3,-0.06,0.331028,2.2773126239336414,Stable Adaptive,Stable Adaptive
1,Society_D,68,9.3625,4.6,-0.572,0.266584,1.7025801842203774,Strained,Strained
1,Society_D,69,10.2375,7.9,-0.116,0.290832,2.0789999944720132,Stable Adaptive,Stable Adaptive
1,Society_D,70,10.2375,7.9,-0.116,0.290832,2.0789999944720132,Stable Adaptive,Stable Adaptive
1,Society_D,71,10.2375,7.9,-0.116,0.290832,2.0789999944720132,Stable Adaptive,Stable Adaptive
1,Society_D,72,10.2375,7.9,-0.116,0.290832,2.0789999944720132,Stable Adaptive,Stable Adaptive
1,Society_D,73,8.3,3.6,-0.4928,0.246478,1.555669919177249,Local Node Failure,Local Node Failure
1,Society_D,74,7.0125,1.0,-0.8,0.219655,1.3202610731113873,Phantom Type II,Phantom Type II
1,Society_D,75,9.275,8.7,0.116,0.277621,2.148764515122122,Strained,Strained
1,Society_D,76,9.275,8.7,0.116,0.277621,2.148764515122122,Strained,Strained
1,Society_D,77,9.275,8.7,0.116,0.277621,2.148764515122122,Strained,Strained
1,Society_D,78,9.275,8.7,0.116,0.277621,2.148764515122122,Strained,Strained
1,Society_D,79,7.55,5.5,-0.5,0.238109,1.714503331097703,Strained,Strained
1,Society_D,80,7.55,5.5,-0.5,0.238109,1.714503331097703,Strained,Strained
1,Society_D,81,8.775,4.6,-0.368,0.267945,1.7735292543008954,Strained,Strained
1,Society_D,82,8.775,4.6,-0.368,0.267945,1.7735292543008954,Strained,Strained
1,Society_D,83,9.825,6.4,-0.12,0.29548,2.0428821198563245,Strained,Strained
1,Society_D,84,12.0375,9.5,0.3,0.356651,2.5648536212907684,Stable Adaptive,Stable Adaptive
1,Society_D,85,12.0375,9.5,0.3,0.356651,2.5648536212907684,Stable Adaptive,Stable Adaptive
1,Society_D,86,12.0375,9.5,0.3,0.356651,2.5648536212907684,Stable Adaptive,Stable Adaptive
1,Society_D,87,12.0375,9.5,0.3,0.356651,2.5648536212907684,Stable Adaptive,Stable Adaptive
1,Society_D,88,12.0375,9.5,0.3,0.356651,2.5648536212907684,Stable Adaptive,Stable Adaptive
1,Society_D,89,13.5,9.9,0.372,0.406747,2.8253949109230323,Stable Adaptive,Stable Adaptive
1,Society_D,90,13.5,9.9,0.372,0.406747,2.8253949109230323,Stable Adaptive,Stable Adaptive
1,Society_D,91,13.5,9.9,0.372,0.406747,2.8253949109230323,Stable Adaptive,Stable Adaptive
1,Society_D,92,13.6875,11.5,0.792,0.408178,2.98472693471755,Stable Adaptive,Stable Adaptive
1,Society_D,93,13.6875,11.5,0.792,0.408178,2.98472693471755,Stable Adaptive,Stable Adaptive
1,Society_D,94,13.6875,11.5,0.792,0.408178,2.98472693471755,Stable Adaptive,Stable Adaptive
1,Society_D,95,13.6875,11.5,0.792,0.408178,2.98472693471755,Stable Adaptive,Stable Adaptive
1,Society_D,96,13.6875,11.5,0.792,0.408178,2.98472693471755,Stable Adaptive,Stable Adaptive
1,Society_D,97,15.175,13.5,1.4,0.461159,3.4749846777188655,Stable Adaptive,Stable Adaptive
1,Society_D,98,15.175,13.5,1.4,0.461159,3.4749846777188655,Stable Adaptive,Stable Adaptive
1,Society_D,99,15.175,13.5,1.4,0.461159,3.4749846777188655,Stable Adaptive,Stable Adaptive
1,Society_D,100,15.175,13.5,1.4,0.461159,3.4749846777188655,Stable Adaptive,Stable Adaptive
1,Society_D,101,12.4125,9.5,0.3,0.345999,2.523440034386112,Stable Adaptive,Stable Adaptive
1,Society_D,102,12.4125,9.5,0.3,0.345999,2.523440034386112,Stable Adaptive,Stable Adaptive
1,Society_D,103,12.3375,10.7,0.576,0.344628,2.5779033540721294,Stable Adaptive,Stable Adaptive
1,Society_D,104,12.3375,10.7,0.576,0.344628,2.5779033540721294,Stable Adaptive,Stable Adaptive
1,Society_D,105,12.3375,10.7,0.576,0.344628,2.5779033540721294,Stable Adaptive,Stable Adaptive
1,Society_D,106,12.3375,10.7,0.576,0.344628,2.5779033540721294,Stable Adaptive,Stable Adaptive
1,Society_D,107,11.2,9.5,0.21504,0.317407,2.3382180860690998,Stable Adaptive,Stable Adaptive
1,Society_D,108,6.4875,0.2,-0.7056,0.205021,1.192274786183751,Phantom Type II,Phantom Type II
1,Society_D,109,7.875,4.9,-0.5,0.234467,1.614191491364596,Strained,Strained
1,Society_D,110,9.3875,6.0,-0.2,0.276124,1.917275615119188,Strained,Strained
1,Society_D,111,9.3875,6.0,-0.2,0.276124,1.917275615119188,Strained,Strained
1,Society_D,112,11.575,9.5,0.3,0.334547,2.4491361383796093,Stable Adaptive,Stable Adaptive
1,Society_D,113,11.575,9.5,0.3,0.334547,2.4491361383796093,Stable Adaptive,Stable Adaptive
1,Society_D,114,11.575,9.5,0.3,0.334547,2.4491361383796093,Stable Adaptive,Stable Adaptive
1,Society_D,115,11.575,9.5,0.3,0.334547,2.4491361383796093,Stable Adaptive,Stable Adaptive
1,Society_D,116,10.725,7.1,-0.216,0.308658,2.074025454251281,Stable Adaptive,Stable Adaptive
1,Society_D,117,10.375,6.3,-0.432,0.299094,1.9692148535092873,Strained,Strained
1,Society_D,118,10.375,6.3,-0.432,0.299094,1.9692148535092873,Strained,Strained
1,Society_D,119,10.375,6.3,-0.432,0.299094,1.9692148535092873,Strained,Strained
1,Society_D,120,5.55,1.8,-0.7392,0.183842,1.230365408936638,Phantom Type II,Phantom Type II
1,Society_D,121,7.2625,4.5,-0.624,0.219695,1.5293213782221762,Strained,Strained
1,Society_D,122,7.2625,4.5,-0.624,0.219695,1.5293213782221762,Strained,Strained
1,Society_D,123,7.2625,4.5,-0.624,0.219695,1.5293213782221762,Strained,Strained
1,Society_D,124,6.825,3.4,-0.63,0.206979,1.3789781447042775,Local Node Failure,Local Node Failure
1,Society_D,125,4.725,1.0,-0.8,0.172027,1.1266528102588358,Phantom Type II,Phantom Type II
1,Society_E,0,15.3125,10.5,0.6,0.498108,3.2877563734658897,Stable Adaptive,Stable Adaptive
1,Society_E,1,15.3125,10.5,0.6,0.498108,3.2877563734658897,Stable Adaptive,Stable Adaptive
1,Society_E,2,15.3125,10.5,0.6,0.498108,3.2877563734658897,Stable Adaptive,Stable Adaptive
1,Society_E,3,15.3125,10.5,0.6,0.498108,3.2877563734658897,Stable Adaptive,Stable Adaptive
1,Society_E,4,15.1875,10.5,0.6,0.490029,3.252621749530997,Stable Adaptive,Stable Adaptive
