Society,Year,Formalism,From_Node,To_Node,B_ij
Argentina,1958,JUNO-1.0,Lore,Stewards,0.25
Argentina,1958,JUNO-1.0,Lore,Craft,0.25
Argentina,1958,JUNO-1.0,Lore,Hands,0.25
Argentina,1958,JUNO-1.0,Lore,Archive,0.25
Argentina,1958,JUNO-1.0,Lore,Flow,0.25
Argentina,1958,JUNO-1.0,Stewards,Helm,0.25
Argentina,1958,JUNO-1.0,Stewards,Shield,0.25
Argentina,1958,JUNO-1.0,Stewards,Lore,0.25
Argentina,1958,JUNO-1.0,Stewards,Craft,0.25
Argentina,1958,JUNO-1.0,Stewards,Hands,0.25
Argentina,1958,JUNO-1.0,Stewards,Archive,0.25
Argentina,1958,JUNO-1.0,Stewards,Flow,0.25
Argentina,1958,JUNO-1.0,Craft,Helm,0.25
Argentina,1958,JUNO-1.0,Craft,Shield,0.25
Argentina,1958,JUNO-1.0,Craft,Lore,0.25
Argentina,1958,JUNO-1.0,Craft,Stewards,0.25
Argentina,1958,JUNO-1.0,Craft,Hands,0.25
Argentina,1958,JUNO-1.0,Craft,Archive,0.25
Argentina,1958,JUNO-1.0,Craft,Flow,0.25
Argentina,1958,JUNO-1.0,Hands,Helm,0.25
Argentina,1958,JUNO-1.0,Hands,Shield,0.25
Argentina,1958,JUNO-1.0,Hands,Lore,0.25
Argentina,1958,JUNO-1.0,Hands,Stewards,0.25
Argentina,1958,JUNO-1.0,Hands,Craft,0.25
Argentina,1958,JUNO-1.0,Hands,Archive,0.25
Argentina,1958,JUNO-1.0,Hands,Flow,0.25
Argentina,1958,JUNO-1.0,Archive,Helm,0.25
Argentina,1958,JUNO-1.0,Archive,Shield,0.25
Argentina,1958,JUNO-1.0,Archive,Lore,0.25
Argentina,1958,JUNO-1.0,Archive,Stewards,0.25
Argentina,1958,JUNO-1.0,Archive,Craft,0.25
Argentina,1958,JUNO-1.0,Archive,Hands,0.25
Argentina,1958,JUNO-1.0,Archive,Flow,0.25
Argentina,1958,JUNO-1.0,Flow,Helm,0.25
Argentina,1958,JUNO-1.0,Flow,Shield,0.25
Argentina,1958,JUNO-1.0,Flow,Lore,0.25
Argentina,1958,JUNO-1.0,Flow,Stewards,0.25
Argentina,1958,JUNO-1.0,Flow,Craft,0.25
Argentina,1958,JUNO-1.0,Flow,Hands,0.25
Argentina,1958,JUNO-1.0,Flow,Archive,0.25
Argentina,1959,JUNO-1.0,Helm,Shield,0.2333
Argentina,1959,JUNO-1.0,Helm,Lore,0.2333
Argentina,1959,JUNO-1.0,Helm,Stewards,0.1947
Argentina,1959,JUNO-1.0,Helm,Craft,0.2333
Argentina,1959,JUNO-1.0,Helm,Hands,0.1947
Argentina,1959,JUNO-1.0,Helm,Archive,0.2333
Argentina,1959,JUNO-1.0,Helm,Flow,0.2079
Argentina,1959,JUNO-1.0,Shield,Helm,0.2333
Argentina,1959,JUNO-1.0,Shield,Lore,0.25
Argentina,1959,JUNO-1.0,Shield,Stewards,0.2086
Argentina,1959,JUNO-1.0,Shield,Craft,0.25
Argentina,1959,JUNO-1.0,Shield,Hands,0.2086
Argentina,1959,JUNO-1.0,Shield,Archive,0.25
Argentina,1959,JUNO-1.0,Shield,Flow,0.2229
Argentina,1959,JUNO-1.0,Lore,Helm,0.2333
Argentina,1959,JUNO-1.0,Lore,Shield,0.25
Argentina,1959,JUNO-1.0,Lore,Stewards,0.2086
Argentina,1959,JUNO-1.0,Lore,Craft,0.25
Argentina,1959,JUNO-1.0,Lore,Hands,0.2086
Argentina,1959,JUNO-1.0,Lore,Archive,0.25
Argentina,1959,JUNO-1.0,Lore,Flow,0.2229
Argentina,1959,JUNO-1.0,Stewards,Helm,0.1947
Argentina,1959,JUNO-1.0,Stewards,Shield,0.2086
Argentina,1959,JUNO-1.0,Stewards,Lore,0.2086
Argentina,1959,JUNO-1.0,Stewards,Craft,0.2086
Argentina,1959,JUNO-1.0,Stewards,Hands,0.1741
Argentina,1959,JUNO-1.0,Stewards,Archive,0.2086
Argentina,1959,JUNO-1.0,Stewards,Flow,0.186
Argentina,1959,JUNO-1.0,Craft,Helm,0.2333
Argentina,1959,JUNO-1.0,Craft,Shield,0.25
Argentina,1959,JUNO-1.0,Craft,Lore,0.25
Argentina,1959,JUNO-1.0,Craft,Stewards,0.2086
Argentina,1959,JUNO-1.0,Craft,Hands,0.2086
Argentina,1959,JUNO-1.0,Craft,Archive,0.25
Argentina,1959,JUNO-1.0,Craft,Flow,0.2229
Argentina,1959,JUNO-1.0,Hands,Helm,0.1947
Argentina,1959,JUNO-1.0,Hands,Shield,0.2086
Argentina,1959,JUNO-1.0,Hands,Lore,0.2086
Argentina,1959,JUNO-1.0,Hands,Stewards,0.1741
Argentina,1959,JUNO-1.0,Hands,Craft,0.2086
Argentina,1959,JUNO-1.0,Hands,Archive,0.2086
Argentina,1959,JUNO-1.0,Hands,Flow,0.186
Argentina,1959,JUNO-1.0,Archive,Helm,0.2333
Argentina,1959,JUNO-1.0,Archive,Shield,0.25
Argentina,1959,JUNO-1.0,Archive,Lore,0.25
Argentina,1959,JUNO-1.0,Archive,Stewards,0.2086
Argentina,1959,JUNO-1.0,Archive,Craft,0.25
Argentina,1959,JUNO-1.0,Archive,Hands,0.2086
Argentina,1959,JUNO-1.0,Archive,Flow,0.2229
Argentina,1959,JUNO-1.0,Flow,Helm,0.2079
Argentina,1959,JUNO-1.0,Flow,Shield,0.2229
Argentina,1959,JUNO-1.0,Flow,Lore,0.2229
Argentina,1959,JUNO-1.0,Flow,Stewards,0.186
Argentina,1959,JUNO-1.0,Flow,Craft,0.2229
Argentina,1959,JUNO-1.0,Flow,Hands,0.186
Argentina,1959,JUNO-1.0,Flow,Archive,0.2229
Argentina,1960,JUNO-1.0,Helm,Shield,0.25
Argentina,1960,JUNO-1.0,Helm,Lore,0.25
Argentina,1960,JUNO-1.0,Helm,Stewards,0.25
Argentina,1960,JUNO-1.0,Helm,Craft,0.25
Argentina,1960,JUNO-1.0,Helm,Hands,0.25
Argentina,1960,JUNO-1.0,Helm,Archive,0.25
Argentina,1960,JUNO-1.0,Helm,Flow,0.25
Argentina,1960,JUNO-1.0,Shield,Helm,0.25
Argentina,1960,JUNO-1.0,Shield,Lore,0.25
Argentina,1960,JUNO-1.0,Shield,Stewards,0.25
Argentina,1960,JUNO-1.0,Shield,Craft,0.25
Argentina,1960,JUNO-1.0,Shield,Hands,0.25
Argentina,1960,JUNO-1.0,Shield,Archive,0.25
Argentina,1960,JUNO-1.0,Shield,Flow,0.25
Argentina,1960,JUNO-1.0,Lore,Helm,0.25
Argentina,1960,JUNO-1.0,Lore,Shield,0.25
Argentina,1960,JUNO-1.0,Lore,Stewards,0.25
Argentina,1960,JUNO-1.0,Lore,Craft,0.25
Argentina,1960,JUNO-1.0,Lore,Hands,0.25
Argentina,1960,JUNO-1.0,Lore,Archive,0.25
Argentina,1960,JUNO-1.0,Lore,Flow,0.25
Argentina,1960,JUNO-1.0,Stewards,Helm,0.25
Argentina,1960,JUNO-1.0,Stewards,Shield,0.25
Argentina,1960,JUNO-1.0,Stewards,Lore,0.25
Argentina,1960,JUNO-1.0,Stewards,Craft,0.25
Argentina,1960,JUNO-1.0,Stewards,Hands,0.25
Argentina,1960,JUNO-1.0,Stewards,Archive,0.25
Argentina,1960,JUNO-1.0,Stewards,Flow,0.25
Argentina,1960,JUNO-1.0,Craft,Helm,0.25
Argentina,1960,JUNO-1.0,Craft,Shield,0.25
Argentina,1960,JUNO-1.0,Craft,Lore,0.25
Argentina,1960,JUNO-1.0,Craft,Stewards,0.25
Argentina,1960,JUNO-1.0,Craft,Hands,0.25
Argentina,1960,JUNO-1.0,Craft,Archive,0.25
Argentina,1960,JUNO-1.0,Craft,Flow,0.25
Argentina,1960,JUNO-1.0,Hands,Helm,0.25
Argentina,1960,JUNO-1.0,Hands,Shield,0.25
Argentina,1960,JUNO-1.0,Hands,Lore,0.25
Argentina,1960,JUNO-1.0,Hands,Stewards,0.25
Argentina,1960,JUNO-1.0,Hands,Craft,0.25
Argentina,1960,JUNO-1.0,Hands,Archive,0.25
Argentina,1960,JUNO-1.0,Hands,Flow,0.25
Argentina,1960,JUNO-1.0,Archive,Helm,0.25
Argentina,1960,JUNO-1.0,Archive,Shield,0.25
Argentina,1960,JUNO-1.0,Archive,Lore,0.25
Argentina,1960,JUNO-1.0,Archive,Stewards,0.25
Argentina,1960,JUNO-1.0,Archive,Craft,0.25
Argentina,1960,JUNO-1.0,Archive,Hands,0.25
Argentina,1960,JUNO-1.0,Archive,Flow,0.25
Argentina,1960,JUNO-1.0,Flow,Helm,0.25
Argentina,1960,JUNO-1.0,Flow,Shield,0.25
Argentina,1960,JUNO-1.0,Flow,Lore,0.25
Argentina,1960,JUNO-1.0,Flow,Stewards,0.25
Argentina,1960,JUNO-1.0,Flow,Craft,0.25
Argentina,1960,JUNO-1.0,Flow,Hands,0.25
Argentina,1960,JUNO-1.0,Flow,Archive,0.25
Argentina,1961,JUNO-1.0,Helm,Shield,0.25
Argentina,1961,JUNO-1.0,Helm,Lore,0.25
Argentina,1961,JUNO-1.0,Helm,Stewards,0.25
Argentina,1961,JUNO-1.0,Helm,Craft,0.25
Argentina,1961,JUNO-1.0,Helm,Hands,0.25
Argentina,1961,JUNO-1.0,Helm,Archive,0.25
Argentina,1961,JUNO-1.0,Helm,Flow,0.25
Argentina,1961,JUNO-1.0,Shield,Helm,0.25
Argentina,1961,JUNO-1.0,Shield,Lore,0.25
Argentina,1961,JUNO-1.0,Shield,Stewards,0.25
Argentina,1961,JUNO-1.0,Shield,Craft,0.25
Argentina,1961,JUNO-1.0,Shield,Hands,0.25
Argentina,1961,JUNO-1.0,Shield,Archive,0.25
Argentina,1961,JUNO-1.0,Shield,Flow,0.25
Argentina,1961,JUNO-1.0,Lore,Helm,0.25
Argentina,1961,JUNO-1.0,Lore,Shield,0.25
Argentina,1961,JUNO-1.0,Lore,Stewards,0.25
Argentina,1961,JUNO-1.0,Lore,Craft,0.25
Argentina,1961,JUNO-1.0,Lore,Hands,0.25
Argentina,1961,JUNO-1.0,Lore,Archive,0.25
Argentina,1961,JUNO-1.0,Lore,Flow,0.25
Argentina,1961,JUNO-1.0,Stewards,Helm,0.25
Argentina,1961,JUNO-1.0,Stewards,Shield,0.25
Argentina,1961,JUNO-1.0,Stewards,Lore,0.25
Argentina,1961,JUNO-1.0,Stewards,Craft,0.25
Argentina,1961,JUNO-1.0,Stewards,Hands,0.25
Argentina,1961,JUNO-1.0,Stewards,Archive,0.25
Argentina,1961,JUNO-1.0,Stewards,Flow,0.25
Argentina,1961,JUNO-1.0,Craft,Helm,0.25
Argentina,1961,JUNO-1.0,Craft,Shield,0.25
Argentina,1961,JUNO-1.0,Craft,Lore,0.25
Argentina,1961,JUNO-1.0,Craft,Stewards,0.25
Argentina,1961,JUNO-1.0,Craft,Hands,0.25
Argentina,1961,JUNO-1.0,Craft,Archive,0.25
Argentina,1961,JUNO-1.0,Craft,Flow,0.25
Argentina,1961,JUNO-1.0,Hands,Helm,0.25
Argentina,1961,JUNO-1.0,Hands,Shield,0.25
Argentina,1961,JUNO-1.0,Hands,Lore,0.25
Argentina,1961,JUNO-1.0,Hands,Stewards,0.25
Argentina,1961,JUNO-1.0,Hands,Craft,0.25
Argentina,1961,JUNO-1.0,Hands,Archive,0.25
Argentina,1961,JUNO-1.0,Hands,Flow,0.25
Argentina,1961,JUNO-1.0,Archive,Helm,0.25
Argentina,1961,JUNO-1.0,Archive,Shield,0.25
Argentina,1961,JUNO-1.0,Archive,Lore,0.25
Argentina,1961,JUNO-1.0,Archive,Stewards,0.25
Argentina,1961,JUNO-1.0,Archive,Craft,0.25
Argentina,1961,JUNO-1.0,Archive,Hands,0.25
Argentina,1961,JUNO-1.0,Archive,Flow,0.25
Argentina,1961,JUNO-1.0,Flow,Helm,0.25
Argentina,1961,JUNO-1.0,Flow,Shield,0.25
Argentina,1961,JUNO-1.0,Flow,Lore,0.25
Argentina,1961,JUNO-1.0,Flow,Stewards,0.25
Argentina,1961,JUNO-1.0,Flow,Craft,0.25
Argentina,1961,JUNO-1.0,Flow,Hands,0.25
Argentina,1961,JUNO-1.0,Flow,Archive,0.25
Argentina,1962,JUNO-1.0,Helm,Shield,0.1243
Argentina,1962,JUNO-1.0,Helm,Lore,0.1191
Argentina,1962,JUNO-1.0,Helm,Stewards,0.1175
Argentina,1962,JUNO-1.0,Helm,Craft,0.1242
Argentina,1962,JUNO-1.0,Helm,Hands,0.1208
Argentina,1962,JUNO-1.0,Helm,Archive,0.1159
Argentina,1962,JUNO-1.0,Helm,Flow,0.0949
Argentina,1962,JUNO-1.0,Shield,Helm,0.1243
Argentina,1962,JUNO-1.0,Shield,Lore,0.1671
Argentina,1962,JUNO-1.0,Shield,Stewards,0.1648
Argentina,1962,JUNO-1.0,Shield,Craft,0.1742
Argentina,1962,JUNO-1.0,Shield,Hands,0.1694
Argentina,1962,JUNO-1.0,Shield,Archive,0.1625
Argentina,1962,JUNO-1.0,Shield,Flow,0.1332
Argentina,1962,JUNO-1.0,Lore,Helm,0.1191
Argentina,1962,JUNO-1.0,Lore,Shield,0.1671
Argentina,1962,JUNO-1.0,Lore,Stewards,0.158
Argentina,1962,JUNO-1.0,Lore,Craft,0.167
Argentina,1962,JUNO-1.0,Lore,Hands,0.1625
Argentina,1962,JUNO-1.0,Lore,Archive,0.1558
Argentina,1962,JUNO-1.0,Lore,Flow,0.1277
Argentina,1962,JUNO-1.0,Stewards,Helm,0.1175
Argentina,1962,JUNO-1.0,Stewards,Shield,0.1648
Argentina,1962,JUNO-1.0,Stewards,Lore,0.158
Argentina,1962,JUNO-1.0,Stewards,Craft,0.1647
Argentina,1962,JUNO-1.0,Stewards,Hands,0.1602
Argentina,1962,JUNO-1.0,Stewards,Archive,0.1537
Argentina,1962,JUNO-1.0,Stewards,Flow,0.1259
Argentina,1962,JUNO-1.0,Craft,Helm,0.1242
Argentina,1962,JUNO-1.0,Craft,Shield,0.1742
Argentina,1962,JUNO-1.0,Craft,Lore,0.167
Argentina,1962,JUNO-1.0,Craft,Stewards,0.1647
Argentina,1962,JUNO-1.0,Craft,Hands,0.1693
Argentina,1962,JUNO-1.0,Craft,Archive,0.1625
Argentina,1962,JUNO-1.0,Craft,Flow,0.1331
Argentina,1962,JUNO-1.0,Hands,Helm,0.1208
Argentina,1962,JUNO-1.0,Hands,Shield,0.1694
Argentina,1962,JUNO-1.0,Hands,Lore,0.1625
Argentina,1962,JUNO-1.0,Hands,Stewards,0.1602
Argentina,1962,JUNO-1.0,Hands,Craft,0.1693
Argentina,1962,JUNO-1.0,Hands,Archive,0.158
Argentina,1962,JUNO-1.0,Hands,Flow,0.1295
Argentina,1962,JUNO-1.0,Archive,Helm,0.1159
Argentina,1962,JUNO-1.0,Archive,Shield,0.1625
Argentina,1962,JUNO-1.0,Archive,Lore,0.1558
Argentina,1962,JUNO-1.0,Archive,Stewards,0.1537
Argentina,1962,JUNO-1.0,Archive,Craft,0.1625
Argentina,1962,JUNO-1.0,Archive,Hands,0.158
Argentina,1962,JUNO-1.0,Archive,Flow,0.1242
Argentina,1962,JUNO-1.0,Flow,Helm,0.0949
Argentina,1962,JUNO-1.0,Flow,Shield,0.1332
Argentina,1962,JUNO-1.0,Flow,Lore,0.1277
Argentina,1962,JUNO-1.0,Flow,Stewards,0.1259
Argentina,1962,JUNO-1.0,Flow,Craft,0.1331
Argentina,1962,JUNO-1.0,Flow,Hands,0.1295
Argentina,1962,JUNO-1.0,Flow,Archive,0.1242
Argentina,1963,JUNO-1.0,Helm,Shield,0.1867
Argentina,1963,JUNO-1.0,Helm,Lore,0.2086
Argentina,1963,JUNO-1.0,Helm,Stewards,0.2044
Argentina,1963,JUNO-1.0,Helm,Craft,0.2086
Argentina,1963,JUNO-1.0,Helm,Hands,0.2086
Argentina,1963,JUNO-1.0,Helm,Archive,0.2086
Argentina,1963,JUNO-1.0,Helm,Flow,0.2044
Argentina,1963,JUNO-1.0,Shield,Helm,0.1867
Argentina,1963,JUNO-1.0,Shield,Lore,0.2237
Argentina,1963,JUNO-1.0,Shield,Stewards,0.2192
Argentina,1963,JUNO-1.0,Shield,Craft,0.2237
Argentina,1963,JUNO-1.0,Shield,Hands,0.2237
Argentina,1963,JUNO-1.0,Shield,Archive,0.2237
Argentina,1963,JUNO-1.0,Shield,Flow,0.2192
Argentina,1963,JUNO-1.0,Lore,Helm,0.2086
Argentina,1963,JUNO-1.0,Lore,Shield,0.2237
Argentina,1963,JUNO-1.0,Lore,Stewards,0.2449
Argentina,1963,JUNO-1.0,Lore,Craft,0.25
Argentina,1963,JUNO-1.0,Lore,Hands,0.25
Argentina,1963,JUNO-1.0,Lore,Archive,0.25
Argentina,1963,JUNO-1.0,Lore,Flow,0.2449
Argentina,1963,JUNO-1.0,Stewards,Helm,0.2044
Argentina,1963,JUNO-1.0,Stewards,Shield,0.2192
Argentina,1963,JUNO-1.0,Stewards,Lore,0.2449
Argentina,1963,JUNO-1.0,Stewards,Craft,0.2449
Argentina,1963,JUNO-1.0,Stewards,Hands,0.2449
Argentina,1963,JUNO-1.0,Stewards,Archive,0.2449
Argentina,1963,JUNO-1.0,Stewards,Flow,0.24
Argentina,1963,JUNO-1.0,Craft,Helm,0.2086
Argentina,1963,JUNO-1.0,Craft,Shield,0.2237
Argentina,1963,JUNO-1.0,Craft,Lore,0.25
Argentina,1963,JUNO-1.0,Craft,Stewards,0.2449
Argentina,1963,JUNO-1.0,Craft,Hands,0.25
Argentina,1963,JUNO-1.0,Craft,Archive,0.25
Argentina,1963,JUNO-1.0,Craft,Flow,0.2449
Argentina,1963,JUNO-1.0,Hands,Helm,0.2086
Argentina,1963,JUNO-1.0,Hands,Shield,0.2237
Argentina,1963,JUNO-1.0,Hands,Lore,0.25
Argentina,1963,JUNO-1.0,Hands,Stewards,0.2449
Argentina,1963,JUNO-1.0,Hands,Craft,0.25
Argentina,1963,JUNO-1.0,Hands,Archive,0.25
Argentina,1963,JUNO-1.0,Hands,Flow,0.2449
Argentina,1963,JUNO-1.0,Archive,Helm,0.2086
Argentina,1963,JUNO-1.0,Archive,Shield,0.2237
Argentina,1963,JUNO-1.0,Archive,Lore,0.25
Argentina,1963,JUNO-1.0,Archive,Stewards,0.2449
Argentina,1963,JUNO-1.0,Archive,Craft,0.25
Argentina,1963,JUNO-1.0,Archive,Hands,0.25
Argentina,1963,JUNO-1.0,Archive,Flow,0.2449
Argentina,1963,JUNO-1.0,Flow,Helm,0.2044
Argentina,1963,JUNO-1.0,Flow,Shield,0.2192
Argentina,1963,JUNO-1.0,Flow,Lore,0.2449
Argentina,1963,JUNO-1.0,Flow,Stewards,0.24
Argentina,1963,JUNO-1.0,Flow,Craft,0.2449
Argentina,1963,JUNO-1.0,Flow,Hands,0.2449
Argentina,1963,JUNO-1.0,Flow,Archive,0.2449
Argentina,1964,JUNO-1.0,Helm,Shield,0.25
Argentina,1964,JUNO-1.0,Helm,Lore,0.25
Argentina,1964,JUNO-1.0,Helm,Stewards,0.25
Argentina,1964,JUNO-1.0,Helm,Craft,0.25
Argentina,1964,JUNO-1.0,Helm,Hands,0.25
Argentina,1964,JUNO-1.0,Helm,Archive,0.25
Argentina,1964,JUNO-1.0,Helm,Flow,0.25
Argentina,1964,JUNO-1.0,Shield,Helm,0.25
Argentina,1964,JUNO-1.0,Shield,Lore,0.25
Argentina,1964,JUNO-1.0,Shield,Stewards,0.25
Argentina,1964,JUNO-1.0,Shield,Craft,0.25
Argentina,1964,JUNO-1.0,Shield,Hands,0.25
Argentina,1964,JUNO-1.0,Shield,Archive,0.25
Argentina,1964,JUNO-1.0,Shield,Flow,0.25
Argentina,1964,JUNO-1.0,Lore,Helm,0.25
Argentina,1964,JUNO-1.0,Lore,Shield,0.25
Argentina,1964,JUNO-1.0,Lore,Stewards,0.25
Argentina,1964,JUNO-1.0,Lore,Craft,0.25
Argentina,1964,JUNO-1.0,Lore,Hands,0.25
Argentina,1964,JUNO-1.0,Lore,Archive,0.25
Argentina,1964,JUNO-1.0,Lore,Flow,0.25
Argentina,1964,JUNO-1.0,Stewards,Helm,0.25
Argentina,1964,JUNO-1.0,Stewards,Shield,0.25
Argentina,1964,JUNO-1.0,Stewards,Lore,0.25
Argentina,1964,JUNO-1.0,Stewards,Craft,0.25
Argentina,1964,JUNO-1.0,Stewards,Hands,0.25
Argentina,1964,JUNO-1.0,Stewards,Archive,0.25
Argentina,1964,JUNO-1.0,Stewards,Flow,0.25
Argentina,1964,JUNO-1.0,Craft,Helm,0.25
Argentina,1964,JUNO-1.0,Craft,Shield,0.25
Argentina,1964,JUNO-1.0,Craft,Lore,0.25
Argentina,1964,JUNO-1.0,Craft,Stewards,0.25
Argentina,1964,JUNO-1.0,Craft,Hands,0.25
Argentina,1964,JUNO-1.0,Craft,Archive,0.25
Argentina,1964,JUNO-1.0,Craft,Flow,0.25
Argentina,1964,JUNO-1.0,Hands,Helm,0.25
Argentina,1964,JUNO-1.0,Hands,Shield,0.25
Argentina,1964,JUNO-1.0,Hands,Lore,0.25
Argentina,1964,JUNO-1.0,Hands,Stewards,0.25
Argentina,1964,JUNO-1.0,Hands,Craft,0.25
Argentina,1964,JUNO-1.0,Hands,Archive,0.25
Argentina,1964,JUNO-1.0,Hands,Flow,0.25
Argentina,1964,JUNO-1.0,Archive,Helm,0.25
Argentina,1964,JUNO-1.0,Archive,Shield,0.25
Argentina,1964,JUNO-1.0,Archive,Lore,0.25
Argentina,1964,JUNO-1.0,Archive,Stewards,0.25
Argentina,1964,JUNO-1.0,Archive,Craft,0.25
Argentina,1964,JUNO-1.0,Archive,Hands,0.25
Argentina,1964,JUNO-1.0,Archive,Flow,0.25
Argentina,1964,JUNO-1.0,Flow,Helm,0.25
Argentina,1964,JUNO-1.0,Flow,Shield,0.25
Argentina,1964,JUNO-1.0,Flow,Lore,0.25
Argentina,1964,JUNO-1.0,Flow,Stewards,0.25
Argentina,1964,JUNO-1.0,Flow,Craft,0.25
Argentina,1964,JUNO-1.0,Flow,Hands,0.25
Argentina,1964,JUNO-1.0,Flow,Archive,0.25
Argentina,1965,JUNO-1.0,Helm,Shield,0.25
Argentina,1965,JUNO-1.0,Helm,Lore,0.25
Argentina,1965,JUNO-1.0,Helm,Stewards,0.25
Argentina,1965,JUNO-1.0,Helm,Craft,0.25
Argentina,1965,JUNO-1.0,Helm,Hands,0.25
Argentina,1965,JUNO-1.0,Helm,Archive,0.25
Argentina,1965,JUNO-1.0,Helm,Flow,0.25
Argentina,1965,JUNO-1.0,Shield,Helm,0.25
Argentina,1965,JUNO-1.0,Shield,Lore,0.25
Argentina,1965,JUNO-1.0,Shield,Stewards,0.25
Argentina,1965,JUNO-1.0,Shield,Craft,0.25
Argentina,1965,JUNO-1.0,Shield,Hands,0.25
Argentina,1965,JUNO-1.0,Shield,Archive,0.25
Argentina,1965,JUNO-1.0,Shield,Flow,0.25
Argentina,1965,JUNO-1.0,Lore,Helm,0.25
Argentina,1965,JUNO-1.0,Lore,Shield,0.25
Argentina,1965,JUNO-1.0,Lore,Stewards,0.25
Argentina,1965,JUNO-1.0,Lore,Craft,0.25
Argentina,1965,JUNO-1.0,Lore,Hands,0.25
Argentina,1965,JUNO-1.0,Lore,Archive,0.25
Argentina,1965,JUNO-1.0,Lore,Flow,0.25
Argentina,1965,JUNO-1.0,Stewards,Helm,0.25
Argentina,1965,JUNO-1.0,Stewards,Shield,0.25
Argentina,1965,JUNO-1.0,Stewards,Lore,0.25
Argentina,1965,JUNO-1.0,Stewards,Craft,0.25
Argentina,1965,JUNO-1.0,Stewards,Hands,0.25
Argentina,1965,JUNO-1.0,Stewards,Archive,0.25
Argentina,1965,JUNO-1.0,Stewards,Flow,0.25
Argentina,1965,JUNO-1.0,Craft,Helm,0.25
Argentina,1965,JUNO-1.0,Craft,Shield,0.25
Argentina,1965,JUNO-1.0,Craft,Lore,0.25
Argentina,1965,JUNO-1.0,Craft,Stewards,0.25
Argentina,1965,JUNO-1.0,Craft,Hands,0.25
Argentina,1965,JUNO-1.0,Craft,Archive,0.25
Argentina,1965,JUNO-1.0,Craft,Flow,0.25
Argentina,1965,JUNO-1.0,Hands,Helm,0.25
Argentina,1965,JUNO-1.0,Hands,Shield,0.25
Argentina,1965,JUNO-1.0,Hands,Lore,0.25
Argentina,1965,JUNO-1.0,Hands,Stewards,0.25
Argentina,1965,JUNO-1.0,Hands,Craft,0.25
Argentina,1965,JUNO-1.0,Hands,Archive,0.25
Argentina,1965,JUNO-1.0,Hands,Flow,0.25
Argentina,1965,JUNO-1.0,Archive,Helm,0.25
Argentina,1965,JUNO-1.0,Archive,Shield,0.25
Argentina,1965,JUNO-1.0,Archive,Lore,0.25
Argentina,1965,JUNO-1.0,Archive,Stewards,0.25
Argentina,1965,JUNO-1.0,Archive,Craft,0.25
Argentina,1965,JUNO-1.0,Archive,Hands,0.25
Argentina,1965,JUNO-1.0,Archive,Flow,0.25
Argentina,1965,JUNO-1.0,Flow,Helm,0.25
Argentina,1965,JUNO-1.0,Flow,Shield,0.25
Argentina,1965,JUNO-1.0,Flow,Lore,0.25
Argentina,1965,JUNO-1.0,Flow,Stewards,0.25
Argentina,1965,JUNO-1.0,Flow,Craft,0.25
Argentina,1965,JUNO-1.0,Flow,Hands,0.25
Argentina,1965,JUNO-1.0,Flow,Archive,0.25
Argentina,1966,JUNO-1.0,Helm,Shield,0.206
Argentina,1966,JUNO-1.0,Helm,Lore,0.1625
Argentina,1966,JUNO-1.0,Helm,Stewards,0.1947
Argentina,1966,JUNO-1.0,Helm,Craft,0.1947
Argentina,1966,JUNO-1.0,Helm,Hands,0.1625
Argentina,1966,JUNO-1.0,Helm,Archive,0.1784
Argentina,1966,JUNO-1.0,Helm,Flow,0.1947
Argentina,1966,JUNO-1.0,Shield,Helm,0.206
Argentina,1966,JUNO-1.0,Shield,Lore,0.2208
Argentina,1966,JUNO-1.0,Shield,Stewards,0.2646
Argentina,1966,JUNO-1.0,Shield,Craft,0.2646
Argentina,1966,JUNO-1.0,Shield,Hands,0.2208
Argentina,1966,JUNO-1.0,Shield,Archive,0.2425
Argentina,1966,JUNO-1.0,Shield,Flow,0.2646
Argentina,1966,JUNO-1.0,Lore,Helm,0.1625
Argentina,1966,JUNO-1.0,Lore,Shield,0.2208
Argentina,1966,JUNO-1.0,Lore,Stewards,0.2086
Argentina,1966,JUNO-1.0,Lore,Craft,0.2086
Argentina,1966,JUNO-1.0,Lore,Hands,0.1741
Argentina,1966,JUNO-1.0,Lore,Archive,0.1912
Argentina,1966,JUNO-1.0,Lore,Flow,0.2086
Argentina,1966,JUNO-1.0,Stewards,Helm,0.1947
Argentina,1966,JUNO-1.0,Stewards,Shield,0.2646
Argentina,1966,JUNO-1.0,Stewards,Lore,0.2086
Argentina,1966,JUNO-1.0,Stewards,Craft,0.25
Argentina,1966,JUNO-1.0,Stewards,Hands,0.2086
Argentina,1966,JUNO-1.0,Stewards,Archive,0.2291
Argentina,1966,JUNO-1.0,Stewards,Flow,0.25
Argentina,1966,JUNO-1.0,Craft,Helm,0.1947
Argentina,1966,JUNO-1.0,Craft,Shield,0.2646
Argentina,1966,JUNO-1.0,Craft,Lore,0.2086
Argentina,1966,JUNO-1.0,Craft,Stewards,0.25
Argentina,1966,JUNO-1.0,Craft,Hands,0.2086
Argentina,1966,JUNO-1.0,Craft,Archive,0.2291
Argentina,1966,JUNO-1.0,Craft,Flow,0.25
Argentina,1966,JUNO-1.0,Hands,Helm,0.1625
Argentina,1966,JUNO-1.0,Hands,Shield,0.2208
Argentina,1966,JUNO-1.0,Hands,Lore,0.1741
Argentina,1966,JUNO-1.0,Hands,Stewards,0.2086
