Society,Year,Formalism,System_Bond_Density,System_Bond_Density_0,Decay_Index,Lambda2_Connectivity,Phase,Regime_Label,ESCH_Activation
Iran,2002,JUNO-1.0,0.2465,0.2311,-0.0668,1.7423,4,Moderate Stress,-0.25
Iran,2003,JUNO-1.0,0.2399,0.2311,-0.0381,1.7125,4,Moderate Stress,-0.1
Iran,2004,JUNO-1.0,0.2523,0.2311,-0.0919,1.8861,5,Stable Integration,0.15
Iran,2005,JUNO-1.0,0.2238,0.2311,0.0317,1.5576,4,Moderate Stress,-0.2
Iran,2006,JUNO-1.0,0.2314,0.2311,-0.0015,1.5391,4,Moderate Stress,-0.475
Iran,2007,JUNO-1.0,0.2288,0.2311,0.0097,1.6879,4,Moderate Stress,-0.65
Iran,2008,JUNO-1.0,0.2318,0.2311,-0.003,1.6745,4,Moderate Stress,-0.35
Iran,2009,JUNO-1.0,0.1813,0.2311,0.2155,1.3374,3,Fragmentation,-2.025
Iran,2010,JUNO-1.0,0.1881,0.2311,0.1859,1.2282,3,Fragmentation,-2.3
Iran,2011,JUNO-1.0,0.1917,0.2311,0.1706,1.1582,3,Fragmentation,-1.825
Iran,2012,JUNO-1.0,0.1895,0.2311,0.1801,1.1393,3,Fragmentation,-1.725
Iran,2013,JUNO-1.0,0.2258,0.2311,0.0229,1.6045,4,Moderate Stress,-0.4
Iran,2014,JUNO-1.0,0.2231,0.2311,0.0345,1.4963,4,Moderate Stress,-0.65
Iran,2015,JUNO-1.0,0.2317,0.2311,-0.0028,1.5968,4,Moderate Stress,-0.425
Iran,2016,JUNO-1.0,0.2506,0.2311,-0.0846,1.902,5,Stable Integration,0.125
Iran,2017,JUNO-1.0,0.2477,0.2311,-0.0718,1.8695,4,Moderate Stress,0.15
Iran,2018,JUNO-1.0,0.164,0.2311,0.2902,0.9691,2,Acute Crisis,-2.925
Iran,2019,JUNO-1.0,0.1624,0.2311,0.2971,1.1104,2,Acute Crisis,-2.75
Iran,2020,JUNO-1.0,0.1425,0.2311,0.3833,0.9716,1,Systemic Collapse,-3.2
Iran,2021,JUNO-1.0,0.1443,0.2311,0.3755,0.9774,1,Systemic Collapse,-2.75
Iran,2022,JUNO-1.0,0.1313,0.2311,0.4316,0.8944,1,Systemic Collapse,-3.725
Iran,2023,JUNO-1.0,0.1592,0.2311,0.3112,0.9879,2,Acute Crisis,-2.1
Iran,2024,JUNO-1.0,0.1666,0.2311,0.2789,1.1561,2,Acute Crisis,-2.35
Iran,2025,JUNO-1.0,0.1621,0.2311,0.2984,1.0373,2,Acute Crisis,-1.975
Iran,2026,JUNO-1.0,0.1663,0.2311,0.2804,1.1086,2,Acute Crisis,-2.0
Japan,1875,JUNO-1.0,0.2528,0.2528,0.0,1.3835,5,Stable Integration,-0.4
Japan,1880,JUNO-1.0,0.2794,0.2528,-0.1052,1.4596,5,Stable Integration,0.6
Japan,1885,JUNO-1.0,0.3409,0.2528,-0.3484,1.797,6,High Coherence,1.8
Japan,1890,JUNO-1.0,0.3641,0.2528,-0.4404,1.9824,6,High Coherence,2.5
Japan,1895,JUNO-1.0,0.395,0.2528,-0.5624,2.1019,6,High Coherence,3.325
Japan,1900,JUNO-1.0,0.408,0.2528,-0.6138,2.2475,6,High Coherence,3.325
Japan,1905,JUNO-1.0,0.4281,0.2528,-0.6935,2.3069,6,High Coherence,3.85
Japan,1910,JUNO-1.0,0.3606,0.2528,-0.4263,1.6817,6,High Coherence,2.8
Japan,1915,JUNO-1.0,0.3642,0.2528,-0.4407,2.3533,6,High Coherence,3.425
Japan,1920,JUNO-1.0,0.2716,0.2528,-0.0745,1.8415,5,Stable Integration,1.425
Japan,1925,JUNO-1.0,0.3032,0.2528,-0.1993,2.0849,6,High Coherence,1.925
Japan,1930,JUNO-1.0,0.2084,0.2528,0.1757,1.1769,4,Moderate Stress,-1.075
Japan,1935,JUNO-1.0,0.2784,0.2528,-0.1014,1.6784,5,Stable Integration,0.7
Japan,1940,JUNO-1.0,0.248,0.2528,0.0191,1.4803,4,Moderate Stress,-0.375
Japan,1945,JUNO-1.0,0.0599,0.2528,0.763,0.3768,1,Systemic Collapse,-7.95
Japan,1950,JUNO-1.0,0.2218,0.2528,0.1226,1.6623,4,Moderate Stress,-1.025
Japan,1955,JUNO-1.0,0.3258,0.2528,-0.2887,2.2548,6,High Coherence,1.95
Japan,1960,JUNO-1.0,0.3896,0.2528,-0.5411,2.8229,6,High Coherence,3.525
Japan,1965,JUNO-1.0,0.4157,0.2528,-0.6445,2.9256,6,High Coherence,4.4
Japan,1970,JUNO-1.0,0.4179,0.2528,-0.653,2.7901,6,High Coherence,4.275
Japan,1975,JUNO-1.0,0.3989,0.2528,-0.5779,2.9466,6,High Coherence,4.025
Japan,1980,JUNO-1.0,0.4523,0.2528,-0.7892,3.3526,6,High Coherence,5.15
Japan,1985,JUNO-1.0,0.4505,0.2528,-0.7819,3.2904,6,High Coherence,5.025
Japan,1990,JUNO-1.0,0.2833,0.2528,-0.1207,1.8623,5,Stable Integration,2.35
Japan,1995,JUNO-1.0,0.2095,0.2528,0.1713,1.3896,4,Moderate Stress,-0.275
Japan,2000,JUNO-1.0,0.2395,0.2528,0.0528,1.6415,4,Moderate Stress,0.6
Japan,2005,JUNO-1.0,0.3159,0.2528,-0.2495,1.9436,6,High Coherence,2.375
Japan,2010,JUNO-1.0,0.2273,0.2528,0.1007,1.4973,4,Moderate Stress,0.425
Japan,2015,JUNO-1.0,0.3288,0.2528,-0.3005,2.2439,6,High Coherence,2.65
Japan,2020,JUNO-1.0,0.2287,0.2528,0.0954,1.5071,4,Moderate Stress,0.075
Japan,2026,JUNO-1.0,0.2628,0.2528,-0.0397,1.7514,5,Stable Integration,1.025
Norway,1880,JUNO-1.0,0.2958,0.2958,0.0,2.03,5,Stable Integration,1.4
Norway,1881,JUNO-1.0,0.2958,0.2958,0.0,2.03,5,Stable Integration,1.4
Norway,1882,JUNO-1.0,0.2958,0.2958,0.0,2.03,5,Stable Integration,1.4
Norway,1883,JUNO-1.0,0.2958,0.2958,0.0,2.03,5,Stable Integration,1.4
Norway,1884,JUNO-1.0,0.3079,0.2958,-0.041,2.0711,6,High Coherence,1.65
Norway,1885,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1886,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1887,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1888,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1889,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1890,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1891,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1892,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1893,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1894,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1895,JUNO-1.0,0.2923,0.2958,0.0119,1.9169,5,Stable Integration,1.025
Norway,1896,JUNO-1.0,0.3014,0.2958,-0.0191,2.0496,6,High Coherence,1.275
Norway,1897,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1898,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1899,JUNO-1.0,0.297,0.2958,-0.0043,1.9353,5,Stable Integration,1.15
Norway,1900,JUNO-1.0,0.3014,0.2958,-0.0191,2.0496,6,High Coherence,1.275
Norway,1901,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1902,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1903,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1904,JUNO-1.0,0.3066,0.2958,-0.0365,2.0669,6,High Coherence,1.4
Norway,1905,JUNO-1.0,0.4372,0.2958,-0.478,3.1595,6,High Coherence,3.275
Norway,1906,JUNO-1.0,0.4044,0.2958,-0.3671,2.8643,6,High Coherence,3.15
Norway,1907,JUNO-1.0,0.42,0.2958,-0.42,2.9202,6,High Coherence,3.275
Norway,1908,JUNO-1.0,0.4044,0.2958,-0.3671,2.8643,6,High Coherence,3.15
Norway,1909,JUNO-1.0,0.4141,0.2958,-0.4002,2.8991,6,High Coherence,3.15
Norway,1910,JUNO-1.0,0.4044,0.2958,-0.3671,2.8643,6,High Coherence,3.15
Norway,1911,JUNO-1.0,0.4044,0.2958,-0.3671,2.8643,6,High Coherence,3.15
Norway,1912,JUNO-1.0,0.4044,0.2958,-0.3671,2.8643,6,High Coherence,3.15
Norway,1913,JUNO-1.0,0.4075,0.2958,-0.3776,2.8755,6,High Coherence,3.275
Norway,1914,JUNO-1.0,0.2413,0.2958,0.1842,1.63,4,Moderate Stress,-0.6
Norway,1915,JUNO-1.0,0.2413,0.2958,0.1842,1.63,4,Moderate Stress,-0.725
Norway,1916,JUNO-1.0,0.2414,0.2958,0.184,1.624,4,Moderate Stress,-0.725
Norway,1917,JUNO-1.0,0.2379,0.2958,0.1956,1.5268,4,Moderate Stress,-0.85
Norway,1918,JUNO-1.0,0.2451,0.2958,0.1713,1.6531,4,Moderate Stress,-0.475
Norway,1919,JUNO-1.0,0.2559,0.2958,0.1348,1.8488,5,Stable Integration,0.025
Norway,1920,JUNO-1.0,0.2558,0.2958,0.1352,1.887,5,Stable Integration,0.025
Norway,1921,JUNO-1.0,0.2405,0.2958,0.1868,1.663,4,Moderate Stress,-0.1
Norway,1922,JUNO-1.0,0.2483,0.2958,0.1605,1.6894,4,Moderate Stress,0.025
Norway,1923,JUNO-1.0,0.2644,0.2958,0.106,1.9302,5,Stable Integration,0.525
Norway,1924,JUNO-1.0,0.2644,0.2958,0.106,1.9302,5,Stable Integration,0.525
Norway,1925,JUNO-1.0,0.2691,0.2958,0.0902,1.9477,5,Stable Integration,0.775
Norway,1926,JUNO-1.0,0.269,0.2958,0.0907,1.9482,5,Stable Integration,0.775
Norway,1927,JUNO-1.0,0.2644,0.2958,0.106,1.9302,5,Stable Integration,0.525
Norway,1928,JUNO-1.0,0.2644,0.2958,0.106,1.9302,5,Stable Integration,0.525
Norway,1929,JUNO-1.0,0.1504,0.2958,0.4914,0.9146,2,Acute Crisis,-3.1
Norway,1930,JUNO-1.0,0.1506,0.2958,0.4908,0.9036,2,Acute Crisis,-3.1
Norway,1931,JUNO-1.0,0.1414,0.2958,0.5219,0.8137,1,Systemic Collapse,-3.35
Norway,1932,JUNO-1.0,0.1525,0.2958,0.4843,0.9727,2,Acute Crisis,-2.725
Norway,1933,JUNO-1.0,0.1596,0.2958,0.4605,1.0228,2,Acute Crisis,-2.1
Norway,1934,JUNO-1.0,0.2958,0.2958,0.0,1.9421,5,Stable Integration,1.275
Norway,1935,JUNO-1.0,0.3184,0.2958,-0.0763,2.0199,6,High Coherence,1.525
Norway,1936,JUNO-1.0,0.311,0.2958,-0.0513,1.9955,6,High Coherence,1.775
Norway,1937,JUNO-1.0,0.2958,0.2958,0.0,1.9421,5,Stable Integration,1.275
Norway,1938,JUNO-1.0,0.2917,0.2958,0.0138,1.813,5,Stable Integration,1.15
Norway,1939,JUNO-1.0,0.2829,0.2958,0.0437,1.6756,5,Stable Integration,0.9
Norway,1940,JUNO-1.0,0.1013,0.2958,0.6575,0.4851,1,Systemic Collapse,-4.5
Norway,1941,JUNO-1.0,0.1415,0.2958,0.5217,0.7196,1,Systemic Collapse,-3.3
Norway,1942,JUNO-1.0,0.1491,0.2958,0.4959,0.7403,1,Systemic Collapse,-3.175
Norway,1943,JUNO-1.0,0.139,0.2958,0.53,0.7131,1,Systemic Collapse,-3.425
Norway,1944,JUNO-1.0,0.1468,0.2958,0.5039,0.8261,1,Systemic Collapse,-3.175
Norway,1945,JUNO-1.0,0.4287,0.2958,-0.4492,3.1279,6,High Coherence,3.65
Norway,1946,JUNO-1.0,0.39,0.2958,-0.3185,2.6668,6,High Coherence,2.9
Norway,1947,JUNO-1.0,0.39,0.2958,-0.3185,2.6668,6,High Coherence,2.9
Norway,1948,JUNO-1.0,0.4041,0.2958,-0.3661,2.7195,6,High Coherence,3.4
Norway,1949,JUNO-1.0,0.4013,0.2958,-0.3568,3.0227,6,High Coherence,3.025
Norway,1950,JUNO-1.0,0.4097,0.2958,-0.3851,2.7144,6,High Coherence,3.35
Norway,1951,JUNO-1.0,0.4097,0.2958,-0.3851,2.7144,6,High Coherence,3.35
Norway,1952,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1953,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1954,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1955,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.725
Norway,1956,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1957,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1958,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1959,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1960,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1961,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1962,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1963,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1964,JUNO-1.0,0.4158,0.2958,-0.4057,2.9072,6,High Coherence,3.475
Norway,1965,JUNO-1.0,0.3857,0.2958,-0.3039,2.7584,6,High Coherence,3.15
Norway,1966,JUNO-1.0,0.3904,0.2958,-0.3199,2.8031,6,High Coherence,3.15
Norway,1967,JUNO-1.0,0.3904,0.2958,-0.3199,2.8031,6,High Coherence,3.15
Norway,1968,JUNO-1.0,0.3904,0.2958,-0.3199,2.8031,6,High Coherence,3.15
Norway,1969,JUNO-1.0,0.3937,0.2958,-0.3311,2.8162,6,High Coherence,3.4
Norway,1970,JUNO-1.0,0.3937,0.2958,-0.3311,2.8162,6,High Coherence,3.275
Norway,1971,JUNO-1.0,0.3904,0.2958,-0.3199,2.8031,6,High Coherence,3.15
Norway,1972,JUNO-1.0,0.2921,0.2958,0.0123,1.6128,5,Stable Integration,0.775
Norway,1973,JUNO-1.0,0.3045,0.2958,-0.0295,1.8595,6,High Coherence,1.15
Norway,1974,JUNO-1.0,0.4725,0.2958,-0.5974,3.1181,6,High Coherence,4.375
Norway,1975,JUNO-1.0,0.4522,0.2958,-0.5289,3.047,6,High Coherence,4.125
Norway,1976,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1977,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1978,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1979,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1980,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1981,JUNO-1.0,0.4344,0.2958,-0.4687,2.9786,6,High Coherence,3.875
Norway,1982,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1983,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1984,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1985,JUNO-1.0,0.4391,0.2958,-0.4846,2.9994,6,High Coherence,3.875
Norway,1986,JUNO-1.0,0.2541,0.2958,0.1408,1.649,5,Stable Integration,-0.425
Norway,1987,JUNO-1.0,0.2746,0.2958,0.0716,1.9169,5,Stable Integration,0.575
Norway,1988,JUNO-1.0,0.2594,0.2958,0.1229,1.6789,5,Stable Integration,0.075
Norway,1989,JUNO-1.0,0.2483,0.2958,0.1605,1.5279,4,Moderate Stress,-0.3
Norway,1990,JUNO-1.0,0.2518,0.2958,0.1487,1.607,5,Stable Integration,-0.175
Norway,1991,JUNO-1.0,0.2661,0.2958,0.1004,1.7997,5,Stable Integration,0.325
Norway,1992,JUNO-1.0,0.2746,0.2958,0.0716,1.9169,5,Stable Integration,0.575
Norway,1993,JUNO-1.0,0.4395,0.2958,-0.4857,2.8522,6,High Coherence,4.025
Norway,1994,JUNO-1.0,0.4098,0.2958,-0.3854,2.7397,6,High Coherence,3.15
Norway,1995,JUNO-1.0,0.424,0.2958,-0.4334,2.7961,6,High Coherence,3.525
Norway,1996,JUNO-1.0,0.427,0.2958,-0.4437,2.8071,6,High Coherence,3.775
Norway,1997,JUNO-1.0,0.424,0.2958,-0.4334,2.7961,6,High Coherence,3.525
Norway,1998,JUNO-1.0,0.4165,0.2958,-0.4083,2.7687,6,High Coherence,3.275
Norway,1999,JUNO-1.0,0.424,0.2958,-0.4334,2.7961,6,High Coherence,3.525
Norway,2000,JUNO-1.0,0.424,0.2958,-0.4334,2.7961,6,High Coherence,3.525
Norway,2001,JUNO-1.0,0.3941,0.2958,-0.3324,2.3721,6,High Coherence,3.025
Norway,2002,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2003,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2004,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2005,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2006,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2007,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2008,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2009,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2010,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2011,JUNO-1.0,0.3624,0.2958,-0.2251,2.119,6,High Coherence,2.4
Norway,2012,JUNO-1.0,0.4001,0.2958,-0.3528,2.5391,6,High Coherence,3.15
Norway,2013,JUNO-1.0,0.3994,0.2958,-0.3504,2.5413,6,High Coherence,3.15
Norway,2014,JUNO-1.0,0.3157,0.2958,-0.0673,2.1511,6,High Coherence,1.15
Norway,2015,JUNO-1.0,0.3091,0.2958,-0.0449,1.8997,6,High Coherence,1.15
Norway,2016,JUNO-1.0,0.3373,0.2958,-0.1404,2.2961,6,High Coherence,2.15
Norway,2017,JUNO-1.0,0.3697,0.2958,-0.25,2.4357,6,High Coherence,2.525
Norway,2018,JUNO-1.0,0.3697,0.2958,-0.25,2.4357,6,High Coherence,2.525
Norway,2019,JUNO-1.0,0.3697,0.2958,-0.25,2.4357,6,High Coherence,2.525
Norway,2020,JUNO-1.0,0.3339,0.2958,-0.1288,2.2867,6,High Coherence,1.4
Norway,2021,JUNO-1.0,0.3577,0.2958,-0.2093,2.3855,6,High Coherence,2.275
Norway,2022,JUNO-1.0,0.3679,0.2958,-0.2437,2.2832,6,High Coherence,2.525
Norway,2023,JUNO-1.0,0.3582,0.2958,-0.2111,2.251,6,High Coherence,2.275
Norway,2024,JUNO-1.0,0.3697,0.2958,-0.25,2.4357,6,High Coherence,2.65
Norway,2025,JUNO-1.0,0.3697,0.2958,-0.25,2.4357,6,High Coherence,2.525
Norway,2026,JUNO-1.0,0.3697,0.2958,-0.25,2.4357,6,High Coherence,2.525
Poland,1875,JUNO-1.0,0.183,0.183,0.0,1.1401,3,Fragmentation,-2.675
Poland,1876,JUNO-1.0,0.183,0.183,0.0,1.1401,3,Fragmentation,-2.675
Poland,1877,JUNO-1.0,0.183,0.183,0.0,1.1401,3,Fragmentation,-2.675
Poland,1878,JUNO-1.0,0.183,0.183,0.0,1.1401,3,Fragmentation,-2.675
Poland,1879,JUNO-1.0,0.183,0.183,0.0,1.1401,3,Fragmentation,-2.675
Poland,1880,JUNO-1.0,0.1845,0.183,-0.0081,1.1448,3,Fragmentation,-2.4
Poland,1881,JUNO-1.0,0.1845,0.183,-0.0081,1.1448,3,Fragmentation,-2.4
Poland,1882,JUNO-1.0,0.1845,0.183,-0.0081,1.1448,3,Fragmentation,-2.4
Poland,1883,JUNO-1.0,0.1845,0.183,-0.0081,1.1448,3,Fragmentation,-2.4
Poland,1884,JUNO-1.0,0.1845,0.183,-0.0081,1.1448,3,Fragmentation,-2.4
Poland,1885,JUNO-1.0,0.1845,0.183,-0.0081,1.1448,3,Fragmentation,-2.4
Poland,1886,JUNO-1.0,0.188,0.183,-0.0273,1.1575,3,Fragmentation,-2.3
Poland,1887,JUNO-1.0,0.188,0.183,-0.0273,1.1575,3,Fragmentation,-2.3
Poland,1888,JUNO-1.0,0.188,0.183,-0.0273,1.1575,3,Fragmentation,-2.3
Poland,1889,JUNO-1.0,0.188,0.183,-0.0273,1.1575,3,Fragmentation,-2.3
Poland,1890,JUNO-1.0,0.1915,0.183,-0.0463,1.1667,3,Fragmentation,-2.15
Poland,1891,JUNO-1.0,0.1915,0.183,-0.0463,1.1667,3,Fragmentation,-2.15
Poland,1892,JUNO-1.0,0.1915,0.183,-0.0463,1.1667,3,Fragmentation,-2.15
Poland,1893,JUNO-1.0,0.1915,0.183,-0.0463,1.1667,3,Fragmentation,-2.15
Poland,1894,JUNO-1.0,0.1915,0.183,-0.0463,1.1667,3,Fragmentation,-2.15
Poland,1895,JUNO-1.0,0.1928,0.183,-0.0534,1.1707,3,Fragmentation,-2.15
Poland,1896,JUNO-1.0,0.1928,0.183,-0.0534,1.1707,3,Fragmentation,-2.15
Poland,1897,JUNO-1.0,0.1928,0.183,-0.0534,1.1707,3,Fragmentation,-2.15
Poland,1898,JUNO-1.0,0.1928,0.183,-0.0534,1.1707,3,Fragmentation,-2.15
Poland,1899,JUNO-1.0,0.1928,0.183,-0.0534,1.1707,3,Fragmentation,-2.15
Poland,1900,JUNO-1.0,0.1957,0.183,-0.0689,1.1795,3,Fragmentation,-1.975
Poland,1901,JUNO-1.0,0.1957,0.183,-0.0689,1.1795,3,Fragmentation,-1.975
Poland,1902,JUNO-1.0,0.1957,0.183,-0.0689,1.1795,3,Fragmentation,-1.975
Poland,1903,JUNO-1.0,0.1957,0.183,-0.0689,1.1795,3,Fragmentation,-1.975
Poland,1904,JUNO-1.0,0.1957,0.183,-0.0689,1.1795,3,Fragmentation,-1.975
Poland,1905,JUNO-1.0,0.176,0.183,0.0385,1.0702,3,Fragmentation,-3.175
Poland,1906,JUNO-1.0,0.1985,0.183,-0.0845,1.2025,3,Fragmentation,-2.275
Poland,1907,JUNO-1.0,0.1985,0.183,-0.0845,1.2025,3,Fragmentation,-2.275
Poland,1908,JUNO-1.0,0.1985,0.183,-0.0845,1.2025,3,Fragmentation,-2.275
Poland,1909,JUNO-1.0,0.1985,0.183,-0.0845,1.2025,3,Fragmentation,-2.275
Poland,1910,JUNO-1.0,0.1985,0.183,-0.0845,1.2025,3,Fragmentation,-2.275
Poland,1911,JUNO-1.0,0.1985,0.183,-0.0845,1.2025,3,Fragmentation,-2.275
Poland,1912,JUNO-1.0,0.2029,0.183,-0.1082,1.3371,4,Moderate Stress,-2.225
Poland,1913,JUNO-1.0,0.2047,0.183,-0.1185,1.394,4,Moderate Stress,-2.1
Poland,1914,JUNO-1.0,0.1597,0.183,0.1278,1.0991,2,Acute Crisis,-3.85
Poland,1915,JUNO-1.0,0.1306,0.183,0.2863,0.9046,1,Systemic Collapse,-5.0
Poland,1916,JUNO-1.0,0.1331,0.183,0.2728,0.9131,1,Systemic Collapse,-5.0
Poland,1917,JUNO-1.0,0.1737,0.183,0.051,1.1996,3,Fragmentation,-3.85
Poland,1918,JUNO-1.0,0.1908,0.183,-0.0422,1.3325,3,Fragmentation,-3.65
Poland,1919,JUNO-1.0,0.2079,0.183,-0.1358,1.4906,4,Moderate Stress,-2.05
Poland,1920,JUNO-1.0,0.1895,0.183,-0.0355,1.3422,3,Fragmentation,-2.8
Poland,1921,JUNO-1.0,0.249,0.183,-0.3602,1.7691,4,Moderate Stress,-0.65
Poland,1922,JUNO-1.0,0.2632,0.183,-0.4378,1.8263,5,Stable Integration,-0.475
Poland,1923,JUNO-1.0,0.2449,0.183,-0.3377,1.7552,4,Moderate Stress,-0.75
Poland,1924,JUNO-1.0,0.2573,0.183,-0.4056,1.9191,5,Stable Integration,-0.25
Poland,1925,JUNO-1.0,0.2617,0.183,-0.4299,1.9397,5,Stable Integration,0.0
Poland,1926,JUNO-1.0,0.2573,0.183,-0.4056,1.9191,5,Stable Integration,-0.125
Poland,1927,JUNO-1.0,0.2653,0.183,-0.4495,1.9538,5,Stable Integration,0.05
Poland,1928,JUNO-1.0,0.2653,0.183,-0.4495,1.9538,5,Stable Integration,0.175
Poland,1929,JUNO-1.0,0.2527,0.183,-0.3804,1.7848,5,Stable Integration,-0.375
Poland,1930,JUNO-1.0,0.2457,0.183,-0.3424,1.7571,4,Moderate Stress,-0.575
Poland,1931,JUNO-1.0,0.2229,0.183,-0.2179,1.544,4,Moderate Stress,-1.25
Poland,1932,JUNO-1.0,0.2229,0.183,-0.2179,1.544,4,Moderate Stress,-1.25
Poland,1933,JUNO-1.0,0.2358,0.183,-0.288,1.7009,4,Moderate Stress,-0.775
Poland,1934,JUNO-1.0,0.2501,0.183,-0.3664,1.7766,5,Stable Integration,-0.375
Poland,1935,JUNO-1.0,0.2561,0.183,-0.3988,1.8623,5,Stable Integration,-0.1
Poland,1936,JUNO-1.0,0.2531,0.183,-0.3826,1.8992,5,Stable Integration,-0.225
Poland,1937,JUNO-1.0,0.237,0.183,-0.2949,1.7053,4,Moderate Stress,-0.625
Poland,1938,JUNO-1.0,0.2104,0.183,-0.1494,1.5411,4,Moderate Stress,-1.45
Poland,1939,JUNO-1.0,0.1192,0.183,0.3489,0.852,1,Systemic Collapse,-5.85
Poland,1940,JUNO-1.0,0.1006,0.183,0.4503,0.6722,1,Systemic Collapse,-7.125
Poland,1941,JUNO-1.0,0.1006,0.183,0.4503,0.6722,1,Systemic Collapse,-7.125
Poland,1942,JUNO-1.0,0.1023,0.183,0.4413,0.6778,1,Systemic Collapse,-7.125
Poland,1943,JUNO-1.0,0.1049,0.183,0.4268,0.6867,1,Systemic Collapse,-7.0
Poland,1944,JUNO-1.0,0.1066,0.183,0.4178,0.6921,1,Systemic Collapse,-6.875
Poland,1945,JUNO-1.0,0.101,0.183,0.4485,0.6734,1,Systemic Collapse,-7.425
Poland,1946,JUNO-1.0,0.1564,0.183,0.1455,1.0793,2,Acute Crisis,-3.975
Poland,1947,JUNO-1.0,0.1889,0.183,-0.0318,1.4199,3,Fragmentation,-2.375
Poland,1948,JUNO-1.0,0.2156,0.183,-0.1778,1.6259,4,Moderate Stress,-1.725
Poland,1949,JUNO-1.0,0.243,0.183,-0.3277,1.8363,4,Moderate Stress,-0.75
Poland,1950,JUNO-1.0,0.2542,0.183,-0.3888,1.9458,5,Stable Integration,-0.125
Poland,1951,JUNO-1.0,0.2542,0.183,-0.3888,1.9458,5,Stable Integration,-0.125
Poland,1952,JUNO-1.0,0.2542,0.183,-0.3888,1.9458,5,Stable Integration,-0.125
