Society,Year,Rupture_Incoming,Is_Rupture_Year,Mean_S,Mean_K,SK_Ratio,Mean_NodeValue,Mean_BondStrength,Archive_V,Archive_S,Helm_V,Reactivity_Ratio,Cog_Gap
Australia,1952,0,0,3.3,6.375,0.518,12.188,0.3826,12.4,3.0,12.0,0.805,-0.82
Australia,1953,0,0,3.175,6.375,0.498,12.312,0.3883,12.4,3.0,12.0,0.853,-0.62
Australia,1954,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1955,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1956,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1957,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1958,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1959,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1960,0,0,3.3,6.25,0.528,12.062,0.381,12.4,3.0,12.0,1.118,0.58
Australia,1961,0,0,3.425,6.0,0.571,11.688,0.3746,12.4,3.0,12.0,1.224,1.58
Australia,1962,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1963,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1964,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1965,0,0,3.05,6.375,0.478,12.438,0.3943,12.4,3.0,12.0,0.907,-0.42
Australia,1966,0,0,4.975,5.6,0.888,8.712,0.2716,11.9,3.0,5.5,0.79,-1.633
Australia,1967,0,0,4.725,5.6,0.844,8.962,0.28,11.9,3.0,6.5,0.853,-1.233
Australia,1968,0,0,4.725,5.6,0.844,8.962,0.28,11.9,3.0,6.5,0.853,-1.233
Australia,1969,0,0,4.975,5.6,0.888,8.712,0.2715,11.9,3.0,5.5,0.79,-1.633
Australia,1970,0,0,4.975,5.6,0.888,8.712,0.2715,11.9,3.0,6.5,0.79,-1.633
Australia,1971,0,0,4.85,5.6,0.866,8.837,0.2758,11.9,3.0,5.5,0.821,-1.433
Australia,1972,0,0,4.475,5.475,0.817,9.338,0.2993,12.4,3.0,11.5,1.175,2.833
Australia,1973,0,0,4.475,5.725,0.782,9.712,0.3033,12.4,3.0,12.5,1.175,3.433
Australia,1974,0,0,5.225,5.225,1.0,8.088,0.2628,12.4,3.0,7.0,1.236,2.967
Australia,1975,0,0,5.35,5.35,1.0,7.838,0.2532,12.4,3.0,4.0,1.077,2.033
Australia,1976,0,0,4.725,5.35,0.883,8.275,0.2644,8.9,4.0,9.5,1.197,1.667
Australia,1977,0,0,4.85,5.225,0.928,7.9,0.2564,8.9,4.0,6.5,1.145,1.067
Australia,1978,0,0,4.85,5.225,0.928,7.9,0.2564,8.9,4.0,6.5,1.145,1.067
Australia,1979,0,0,4.975,5.225,0.952,7.775,0.2521,8.9,4.0,6.5,1.217,1.4
Australia,1980,0,0,4.85,5.225,0.928,7.9,0.2564,8.9,4.0,6.5,1.145,1.067
Australia,1981,0,0,4.85,5.225,0.928,7.9,0.2564,8.9,4.0,6.5,1.145,1.067
Australia,1982,0,0,5.1,4.975,1.025,7.4,0.2483,8.9,4.0,6.5,1.29,2.4
Australia,1983,0,0,3.3,6.625,0.498,12.775,0.4003,12.4,3.0,16.2,0.984,-0.147
Australia,1984,0,0,3.425,6.5,0.527,12.588,0.3947,12.4,3.0,13.7,0.928,-0.98
Australia,1985,0,0,3.55,6.375,0.557,12.15,0.3793,12.4,3.0,13.7,1.023,0.187
Australia,1986,0,0,3.55,6.375,0.557,12.15,0.3793,12.4,3.0,13.7,1.023,0.187
Australia,1987,0,0,4.05,6.375,0.635,11.65,0.3538,12.4,3.0,13.7,1.088,0.453
Australia,1988,0,0,3.3,6.375,0.518,12.4,0.3937,12.4,3.0,13.7,0.984,0.053
Australia,1989,0,0,3.8,6.375,0.596,11.9,0.3664,12.4,3.0,13.7,1.212,0.853
Australia,1990,0,0,6.6,4.475,1.475,5.275,0.1999,7.9,5.0,7.0,1.476,5.667
Australia,1991,0,0,6.6,4.475,1.475,5.275,0.1999,7.9,5.0,7.0,1.368,4.6
Australia,1992,0,0,6.225,4.85,1.284,6.025,0.2092,7.9,5.0,7.0,1.298,3.667
Australia,1993,0,0,4.725,5.725,0.825,9.4,0.2912,11.4,4.0,10.5,1.197,1.333
Australia,1994,0,0,4.475,5.975,0.749,10.087,0.3079,11.4,4.0,10.5,1.045,-0.5
Australia,1995,0,0,4.725,5.725,0.825,9.4,0.2912,11.4,4.0,10.5,1.197,1.333
Australia,1996,0,0,4.1,5.975,0.686,10.9,0.3387,12.4,3.0,11.0,0.937,-1.067
Australia,1997,0,0,4.1,5.975,0.686,10.775,0.3348,12.4,3.0,10.0,0.937,-1.267
Australia,1998,0,0,4.35,5.85,0.744,10.4,0.3236,12.4,3.0,9.0,0.97,-0.8
Australia,1999,0,0,4.225,6.1,0.693,10.775,0.3299,12.4,3.0,11.0,0.894,-1.267
Australia,2000,0,0,3.725,6.225,0.598,11.775,0.3678,12.4,3.0,12.5,0.947,-0.733
Australia,2001,0,0,4.35,5.975,0.728,10.525,0.3246,12.4,3.0,9.0,0.855,-1.667
Australia,2002,0,0,4.475,5.725,0.782,9.712,0.3032,8.9,4.0,9.5,0.819,-2.327
Australia,2003,0,0,4.725,5.6,0.844,9.337,0.2941,8.9,4.0,9.5,0.756,-2.927
Australia,2004,0,0,4.475,5.725,0.782,9.712,0.3032,8.9,4.0,9.5,0.819,-2.327
Australia,2005,0,0,4.6,5.6,0.821,9.462,0.2985,8.9,4.0,9.5,0.889,-1.66
Australia,2006,0,0,4.725,5.6,0.844,9.337,0.2937,8.9,4.0,8.5,0.853,-1.86
Australia,2007,0,0,4.225,5.85,0.722,10.462,0.3277,8.9,4.0,12.0,0.894,-1.127
Australia,2008,0,0,5.45,5.25,1.038,7.638,0.2469,8.9,4.0,5.5,0.839,-1.7
Australia,2009,0,0,4.825,5.375,0.898,8.388,0.2698,8.9,4.0,5.5,0.808,-2.1
Australia,2010,0,0,5.075,5.375,0.944,7.888,0.2549,8.9,4.0,1.5,0.75,-2.9
Australia,2011,0,0,5.075,5.25,0.967,7.888,0.2573,8.9,4.0,3.5,0.75,-2.9
Australia,2012,0,0,4.95,5.375,0.921,8.262,0.265,8.9,4.0,4.5,0.778,-2.3
Australia,2013,0,0,4.95,5.375,0.921,8.262,0.265,8.9,4.0,4.5,0.778,-2.3
Australia,2014,0,0,5.375,4.85,1.108,7.038,0.2415,8.9,4.0,2.1,0.788,-2.713
Australia,2015,0,0,5.25,4.975,1.055,7.162,0.2421,8.9,4.0,1.1,0.816,-2.513
Australia,2016,0,0,5.25,4.975,1.055,7.288,0.2455,8.9,4.0,2.1,0.816,-2.313
Australia,2017,0,0,5.25,4.975,1.055,7.288,0.2445,7.9,5.0,3.1,0.816,-2.313
Australia,2018,0,0,5.35,4.975,1.075,7.062,0.2397,8.9,4.0,0.3,0.793,-2.673
Australia,2019,0,0,5.975,4.85,1.232,6.525,0.222,7.9,5.0,5.5,0.989,-0.867
Australia,2020,0,0,6.575,4.625,1.422,5.7,0.2051,7.9,5.0,4.9,1.377,2.613
Australia,2021,0,0,5.95,5.0,1.19,6.7,0.2232,7.9,5.0,4.9,1.088,-0.053
Australia,2022,0,0,5.6,5.1,1.098,7.338,0.2389,7.9,5.0,9.0,1.099,0.433
Australia,2023,0,0,5.35,5.475,0.977,8.275,0.2589,11.4,4.0,10.0,1.187,0.6
Australia,2024,0,0,5.35,5.6,0.955,8.4,0.2586,11.4,4.0,9.0,1.187,0.8
Australia,2025,0,0,4.85,5.725,0.847,9.15,0.2811,11.4,4.0,11.0,1.028,-0.133
Brazil,1900,0,0,4.75,7.125,0.667,12.562,0.3527,13.5,4.0,12.5,1.212,1.7
Brazil,1901,0,0,4.625,7.125,0.649,12.688,0.3575,13.5,4.0,12.5,1.136,1.367
Brazil,1902,0,0,4.375,7.625,0.574,13.625,0.3773,13.5,4.0,14.5,1.111,1.0
Brazil,1903,0,0,4.375,7.75,0.565,13.875,0.3815,13.5,4.0,14.5,1.111,0.333
Brazil,1904,0,0,5.375,7.625,0.705,12.625,0.3285,12.5,5.0,13.5,1.09,1.0
Brazil,1905,0,0,4.375,7.75,0.565,13.875,0.3815,13.5,4.0,14.5,1.111,0.333
Brazil,1906,0,0,4.375,7.75,0.565,13.875,0.3815,13.5,4.0,14.5,1.111,0.333
Brazil,1907,0,0,4.375,7.75,0.565,13.875,0.3815,13.5,4.0,14.5,1.111,0.333
Brazil,1908,0,0,4.25,7.75,0.548,14.0,0.3873,13.5,4.0,14.5,1.032,0.0
Brazil,1909,0,0,5.125,7.75,0.661,13.125,0.3428,12.5,5.0,13.5,1.067,0.2
Brazil,1910,0,0,5.5,7.375,0.746,12.125,0.3194,12.5,5.0,10.5,1.049,-0.333
Brazil,1911,0,0,5.125,7.75,0.661,13.125,0.3428,12.5,5.0,13.5,1.067,0.2
Brazil,1912,0,0,4.375,7.75,0.565,13.875,0.3815,13.5,4.0,14.5,1.111,0.333
Brazil,1913,0,0,4.375,7.75,0.565,13.875,0.3815,13.5,4.0,14.5,1.111,0.333
Brazil,1914,0,0,5.5,7.5,0.733,12.25,0.3193,12.5,5.0,13.5,1.154,0.933
Brazil,1915,0,0,5.875,7.125,0.825,11.375,0.2995,12.5,5.0,11.5,1.131,1.667
Brazil,1916,0,0,5.875,7.125,0.825,11.375,0.2995,12.5,5.0,11.5,1.131,1.667
Brazil,1917,0,0,6.875,6.875,1.0,9.875,0.2549,11.5,6.0,9.5,1.111,1.4
Brazil,1918,0,0,7.875,6.25,1.26,7.5,0.2067,8.5,7.0,7.5,1.096,1.333
Brazil,1919,0,0,6.875,6.875,1.0,9.875,0.2549,11.5,6.0,9.5,1.111,1.4
Brazil,1920,0,0,5.875,7.125,0.825,11.375,0.2995,12.5,5.0,11.5,1.131,1.667
Brazil,1921,0,0,5.125,7.25,0.707,12.625,0.3428,12.5,5.0,12.5,1.067,0.467
Brazil,1922,0,0,6.375,7.125,0.895,10.625,0.273,11.5,6.0,9.5,0.99,0.467
Brazil,1923,0,0,7.0,7.0,1.0,9.875,0.2508,11.5,6.0,9.5,1.078,0.867
Brazil,1924,0,0,7.25,6.625,1.094,9.125,0.2402,11.5,6.0,7.5,1.019,0.2
Brazil,1925,0,0,6.5,7.0,0.929,10.375,0.2688,11.5,6.0,9.5,0.96,0.067
Brazil,1926,0,0,7.5,6.75,1.111,9.0,0.2313,10.5,7.0,8.5,0.965,0.0
Brazil,1927,1,0,7.5,6.75,1.111,9.0,0.2313,10.5,7.0,8.5,0.965,0.0
Brazil,1928,1,0,7.5,6.75,1.111,9.0,0.2313,10.5,7.0,8.5,0.965,0.0
Brazil,1929,1,0,8.625,6.375,1.353,7.125,0.1904,9.5,8.0,6.5,1.008,1.267
Brazil,1930,0,1,9.625,5.5,1.75,4.25,0.1501,6.5,9.0,2.5,1.007,0.4
Brazil,1931,0,0,7.5,6.875,1.091,9.125,0.2309,10.5,7.0,8.5,1.036,1.267
Brazil,1932,0,0,8.875,5.875,1.511,5.75,0.1732,7.5,8.0,5.5,1.023,0.667
Brazil,1933,0,0,6.5,7.125,0.912,11.25,0.2913,12.0,6.0,11.0,1.042,1.2
Brazil,1934,1,0,5.5,7.875,0.698,13.375,0.3451,14.0,5.0,13.0,1.049,0.867
Brazil,1935,1,0,7.625,7.125,1.07,9.875,0.2445,11.0,7.0,9.0,1.009,0.6
Brazil,1936,1,0,5.5,7.875,0.698,13.375,0.3451,14.0,5.0,13.0,1.049,0.867
Brazil,1937,0,1,7.125,7.5,0.95,11.0,0.2663,11.0,7.0,12.0,1.048,1.333
Brazil,1938,0,0,4.5,8.125,0.554,15.25,0.4166,16.0,4.0,15.0,1.061,1.2
Brazil,1939,0,0,4.5,8.125,0.554,15.25,0.4166,16.0,4.0,15.0,1.061,1.2
Brazil,1940,0,0,4.125,8.5,0.485,16.125,0.442,16.0,4.0,17.0,1.083,0.467
Brazil,1941,0,0,4.125,8.5,0.485,16.125,0.442,16.0,4.0,17.0,1.083,0.467
Brazil,1942,0,0,5.125,8.625,0.594,15.312,0.3873,15.0,5.0,16.0,1.067,0.767
Brazil,1943,0,0,5.125,8.625,0.594,15.312,0.3873,15.0,5.0,16.0,1.067,0.767
Brazil,1944,0,0,6.125,8.5,0.721,14.188,0.3371,14.0,6.0,15.0,1.056,0.567
Brazil,1945,0,0,7.875,7.375,1.068,10.0,0.2379,11.0,7.0,9.0,1.026,-0.267
Brazil,1946,0,0,7.375,7.25,1.017,10.0,0.2441,10.5,7.0,8.5,0.991,-0.267
Brazil,1947,0,0,6.125,7.25,0.845,11.5,0.2965,11.5,6.0,11.5,1.056,0.533
Brazil,1948,0,0,5.125,7.5,0.683,13.0,0.3478,12.5,5.0,13.5,1.067,0.267
Brazil,1949,0,0,5.125,7.5,0.683,13.0,0.3478,12.5,5.0,13.5,1.067,0.267
Brazil,1950,0,0,5.125,7.625,0.672,13.25,0.3514,12.5,5.0,13.5,1.067,-0.4
Brazil,1951,0,0,4.125,8.25,0.5,15.875,0.442,16.0,4.0,16.0,1.083,0.6
Brazil,1952,0,0,4.125,8.25,0.5,15.875,0.442,16.0,4.0,16.0,1.083,0.6
Brazil,1953,0,0,4.125,8.5,0.485,16.125,0.442,16.0,4.0,17.0,1.083,0.467
Brazil,1954,0,0,7.75,7.375,1.051,10.125,0.2421,11.0,7.0,8.0,0.983,-0.6
Brazil,1955,0,0,5.375,8.0,0.672,13.875,0.3577,14.0,5.0,13.0,0.988,-0.467
Brazil,1956,0,0,4.125,8.5,0.485,16.125,0.442,16.0,4.0,17.0,1.083,0.467
Brazil,1957,0,0,4.125,8.5,0.485,16.125,0.442,16.0,4.0,17.0,1.083,0.467
Brazil,1958,0,0,4.125,8.5,0.485,16.125,0.442,16.0,4.0,17.0,1.083,0.467
Brazil,1959,0,0,5.125,8.5,0.603,15.125,0.3848,15.0,5.0,16.0,1.067,0.467
Brazil,1960,0,0,5.125,8.5,0.603,15.125,0.3848,15.0,5.0,16.0,1.067,0.467
Brazil,1961,1,0,7.625,7.375,1.034,10.25,0.2461,11.0,7.0,9.0,1.009,-0.4
Brazil,1962,1,0,7.625,7.375,1.034,10.25,0.2461,11.0,7.0,9.0,1.009,-0.4
Brazil,1963,1,0,8.625,6.625,1.302,7.875,0.2028,10.0,8.0,6.0,1.008,0.067
Brazil,1964,0,1,9.625,5.75,1.674,5.062,0.1613,7.0,9.0,2.5,1.007,0.367
Brazil,1965,0,0,6.625,7.625,0.869,11.875,0.2922,12.0,6.0,12.0,1.094,1.133
Brazil,1966,0,0,6.125,7.625,0.803,12.625,0.3188,12.0,6.0,13.0,1.056,0.733
Brazil,1967,0,0,6.125,7.625,0.803,12.625,0.3188,12.0,6.0,13.0,1.056,0.733
Brazil,1968,0,0,7.125,7.75,0.919,11.75,0.2776,11.0,7.0,12.0,1.048,0.933
Brazil,1969,0,0,5.125,8.5,0.603,14.75,0.3736,14.0,5.0,16.0,1.067,0.933
Brazil,1970,0,0,5.125,8.5,0.603,14.75,0.3736,14.0,5.0,16.0,1.067,0.933
Brazil,1971,0,0,5.125,8.625,0.594,15.0,0.3773,14.0,5.0,16.0,1.067,0.267
Brazil,1972,0,0,4.125,8.625,0.478,16.5,0.4503,16.0,4.0,17.0,1.083,0.533
Brazil,1973,0,0,4.125,8.625,0.478,16.5,0.4503,16.0,4.0,17.0,1.083,0.533
Brazil,1974,0,0,5.125,8.375,0.612,15.0,0.3848,15.0,5.0,15.0,1.067,0.267
Brazil,1975,0,0,5.125,8.375,0.612,15.0,0.3848,15.0,5.0,15.0,1.067,0.267
Brazil,1976,0,0,6.125,7.875,0.778,13.375,0.3317,14.0,6.0,14.0,1.056,1.4
Brazil,1977,0,0,6.125,7.875,0.778,13.375,0.3317,14.0,6.0,14.0,1.056,1.4
Brazil,1978,0,0,7.125,7.625,0.934,11.5,0.2748,11.0,7.0,12.0,1.048,0.533
Brazil,1979,0,0,7.125,7.625,0.934,11.5,0.2748,11.0,7.0,12.0,1.048,0.533
Brazil,1980,0,0,8.125,7.125,1.14,9.625,0.2319,10.0,8.0,10.0,1.042,1.267
Brazil,1981,0,0,8.375,7.0,1.196,9.0,0.2194,10.0,8.0,10.0,1.057,1.867
Brazil,1982,0,0,8.875,6.625,1.34,8.0,0.2028,10.0,8.0,8.0,1.085,1.867
Brazil,1983,0,0,9.375,6.375,1.471,6.625,0.1787,8.0,9.0,7.0,1.051,2.333
Brazil,1984,0,0,8.375,6.875,1.218,8.75,0.2171,10.0,8.0,9.0,1.057,1.467
Brazil,1985,0,0,7.375,7.0,1.054,10.375,0.2601,11.0,7.0,11.0,1.065,0.867
Brazil,1986,0,0,6.375,7.75,0.823,12.125,0.2988,13.0,6.0,13.0,1.075,1.0
Brazil,1987,0,0,8.375,6.875,1.218,8.75,0.2171,10.0,8.0,9.0,1.057,1.467
Brazil,1988,0,0,8.375,6.875,1.218,8.75,0.2171,10.0,8.0,9.0,1.057,1.467
Brazil,1989,0,0,9.375,6.625,1.415,7.0,0.1808,9.0,9.0,8.0,1.051,1.867
Brazil,1990,0,0,9.375,5.875,1.596,5.688,0.1711,7.0,9.0,5.5,1.051,1.367
Brazil,1991,0,0,9.375,5.875,1.596,5.688,0.1711,7.0,9.0,5.5,1.051,1.367
Brazil,1992,0,0,9.375,5.875,1.596,5.688,0.1711,7.0,9.0,5.5,1.051,1.367
Brazil,1993,0,0,9.375,5.875,1.596,5.688,0.1711,7.0,9.0,5.5,1.051,1.367
Brazil,1994,0,0,8.375,6.875,1.218,8.75,0.2171,10.0,8.0,9.0,1.057,1.467
Brazil,1995,0,0,6.125,7.875,0.778,12.625,0.3124,13.0,6.0,13.0,1.056,0.733
Brazil,1996,0,0,6.125,7.875,0.778,12.625,0.3124,13.0,6.0,13.0,1.056,0.733
Brazil,1997,0,0,5.125,8.125,0.631,14.125,0.3661,14.0,5.0,14.0,1.067,0.467
Brazil,1998,0,0,5.125,8.125,0.631,14.125,0.3661,14.0,5.0,14.0,1.067,0.467
Brazil,1999,0,0,6.375,7.875,0.81,12.25,0.2988,13.0,6.0,13.0,1.075,1.2
Brazil,2000,0,0,6.125,7.875,0.778,12.625,0.3124,13.0,6.0,13.0,1.056,0.733
Brazil,2001,0,0,6.125,7.875,0.778,12.625,0.3124,13.0,6.0,13.0,1.056,0.733
Brazil,2002,0,0,7.125,7.875,0.905,11.5,0.2692,12.0,7.0,12.0,1.048,1.067
Brazil,2003,0,0,5.125,8.25,0.621,14.875,0.3848,15.0,5.0,15.0,1.067,0.6
Brazil,2004,0,0,4.125,8.5,0.485,16.25,0.4461,16.0,4.0,17.0,1.083,0.133
Brazil,2005,0,0,4.125,8.5,0.485,16.25,0.4461,16.0,4.0,17.0,1.083,0.133
Brazil,2006,0,0,4.125,8.5,0.485,16.25,0.4461,16.0,4.0,17.0,1.083,0.133
Brazil,2007,0,0,5.125,8.5,0.603,15.125,0.3848,15.0,5.0,16.0,1.067,0.467
Brazil,2008,0,0,5.125,8.5,0.603,15.125,0.3848,15.0,5.0,16.0,1.067,0.467
Brazil,2009,0,0,5.125,8.5,0.603,15.125,0.3848,15.0,5.0,16.0,1.067,0.467
Brazil,2010,0,0,4.125,8.5,0.485,16.375,0.4503,16.0,4.0,17.0,1.083,0.333
Brazil,2011,0,0,4.125,8.5,0.485,16.375,0.4503,16.0,4.0,17.0,1.083,0.333
Brazil,2012,0,0,5.125,8.5,0.603,15.125,0.3848,15.0,5.0,16.0,1.067,0.467
Brazil,2013,1,0,6.875,7.875,0.873,12.375,0.2935,14.0,6.0,12.0,1.111,1.4
Brazil,2014,1,0,6.125,8.0,0.766,13.625,0.335,14.0,6.0,14.0,1.056,0.733
Brazil,2015,1,0,8.375,6.875,1.218,8.75,0.2171,10.0,8.0,9.0,1.057,1.467
Brazil,2016,0,1,9.25,6.5,1.423,6.75,0.1801,8.0,9.0,6.0,1.074,1.467
Brazil,2017,0,0,8.375,6.875,1.218,8.75,0.2171,10.0,8.0,9.0,1.057,1.467
Brazil,2018,0,0,8.375,6.875,1.218,8.75,0.2171,10.0,8.0,9.0,1.057,1.467
Brazil,2019,0,0,7.125,7.625,0.934,11.375,0.2721,11.0,7.0,12.0,1.048,0.867
Brazil,2020,0,0,8.875,7.125,1.246,8.625,0.2049,9.0,9.0,11.0,1.085,2.333
Brazil,2021,0,0,8.875,7.125,1.246,8.625,0.2049,9.0,9.0,11.0,1.085,2.333
Brazil,2022,0,0,7.125,7.625,0.934,11.375,0.2721,11.0,7.0,12.0,1.048,0.867
Brazil,2023,0,0,6.25,8.0,0.781,13.375,0.3263,14.0,6.0,14.0,1.022,0.333
Brazil,2024,0,0,7.125,7.875,0.905,11.875,0.2775,13.0,7.0,12.0,1.048,1.133
Brazil,2025,0,0,7.125,7.875,0.905,11.875,0.2775,13.0,7.0,12.0,1.048,1.133
Canada,1900,0,0,3.125,6.25,0.5,12.375,0.3953,13.0,3.0,14.0,1.111,0.867
Canada,1901,0,0,3.4,6.625,0.513,12.412,0.3788,13.1,3.0,13.1,0.969,-0.247
Canada,1902,0,0,5.875,5.75,1.022,8.362,0.2495,9.0,5.0,8.9,1.131,1.647
Canada,1903,0,0,6.975,5.85,1.192,6.225,0.1849,6.3,6.2,6.1,1.101,2.44
Canada,1904,0,0,4.775,5.375,0.888,8.6,0.272,9.5,4.0,9.5,1.101,1.333
Canada,1905,0,0,4.75,6.0,0.792,9.675,0.2887,11.0,4.0,9.5,1.212,1.24
Canada,1906,0,0,7.95,4.125,1.927,2.05,0.13,4.5,7.0,2.6,1.183,3.653
Canada,1907,0,0,5.75,5.5,1.045,7.938,0.2438,8.5,5.0,8.7,1.071,0.433
Canada,1908,0,0,3.875,6.625,0.585,12.525,0.3785,13.5,3.0,13.0,1.053,0.573
Canada,1909,0,0,3.525,6.875,0.513,13.1,0.397,14.5,3.0,13.0,0.916,-0.107
Canada,1910,0,0,3.525,6.75,0.522,12.725,0.3877,14.5,3.0,11.8,0.916,-0.173
Canada,1911,0,0,2.75,7.125,0.386,15.0,0.4835,17.0,2.0,14.5,1.154,0.533
Canada,1912,0,0,5.375,6.75,0.796,10.438,0.2888,10.0,5.0,7.8,0.857,-0.847
Canada,1913,0,0,5.8,5.875,0.987,8.362,0.2479,10.0,5.0,7.3,1.285,2.927
Canada,1914,0,0,6.2,5.85,1.06,7.712,0.2285,9.0,6.0,7.0,1.071,1.46
Canada,1915,0,0,5.5,5.875,0.936,9.25,0.2774,13.0,4.0,9.5,1.267,3.6
Canada,1916,0,0,4.375,6.75,0.648,11.938,0.3467,12.5,4.0,11.0,1.111,0.7
Canada,1917,0,0,5.65,6.0,0.942,9.225,0.2706,11.5,5.0,9.0,1.123,2.333
Canada,1918,0,0,6.45,5.875,1.098,7.588,0.2222,9.5,6.0,5.6,0.988,1.313
Canada,1919,0,0,3.625,7.125,0.509,13.625,0.4084,14.5,3.0,13.5,1.019,0.733
Canada,1920,0,0,4.625,7.125,0.649,12.25,0.3419,13.5,4.0,11.0,1.014,0.4
Canada,1921,0,0,6.525,5.875,1.111,7.638,0.2242,10.0,5.0,6.1,1.176,2.407
Canada,1922,0,0,4.625,6.875,0.673,11.562,0.326,13.5,4.0,11.0,1.136,1.967
Canada,1923,0,0,4.125,7.125,0.579,13.125,0.3806,14.0,4.0,13.5,0.952,0.2
Canada,1924,0,0,5.825,6.625,0.879,9.238,0.2523,11.5,5.0,7.8,1.068,1.02
Canada,1925,0,0,7.0,5.85,1.197,6.7,0.2,9.5,6.0,6.6,1.128,2.613
Chile,1900,0,0,3.8,5.75,0.661,10.3,0.3282,11.8,3.0,9.2,1.349,3.093
Chile,1901,0,0,3.7,5.825,0.635,10.4,0.3295,11.6,3.0,9.5,1.305,2.933
Chile,1902,0,0,3.575,5.725,0.624,10.45,0.3366,11.6,3.0,8.8,1.389,3.12
Chile,1903,0,0,3.775,5.8,0.651,10.325,0.3278,11.4,3.2,9.2,1.294,2.867
Chile,1904,0,0,3.55,5.775,0.615,10.6,0.3407,11.8,2.8,9.0,1.368,2.72
Chile,1905,0,0,3.975,5.85,0.679,10.162,0.3181,11.6,3.0,8.4,1.278,2.873
Chile,1906,0,0,3.775,5.775,0.654,10.35,0.3291,12.2,3.0,8.2,1.193,2.213
Chile,1907,0,0,5.3,5.625,0.942,8.238,0.2545,10.8,4.0,7.7,1.253,3.847
Chile,1908,0,0,3.925,5.775,0.68,10.238,0.3235,11.4,3.0,8.0,1.147,2.087
Chile,1909,0,0,3.75,5.75,0.652,10.212,0.3251,11.4,3.0,8.6,1.31,2.633
Chile,1910,0,0,3.7,5.8,0.638,10.488,0.3347,12.2,3.0,8.9,1.27,2.593
Chile,1911,0,0,3.7,5.7,0.649,10.35,0.3334,12.2,3.0,8.9,1.341,2.96
Chile,1912,0,0,3.75,5.725,0.655,10.4,0.3345,11.8,3.0,8.8,1.31,2.987
Chile,1913,0,0,3.7,5.775,0.641,10.5,0.3359,12.1,3.0,8.7,1.27,2.667
Chile,1914,0,0,4.075,5.5,0.741,9.525,0.3075,11.8,3.0,8.1,1.456,3.56
Chile,1915,0,0,4.175,5.525,0.756,9.375,0.3004,11.8,3.0,9.2,1.392,3.693
Chile,1916,0,0,4.1,5.475,0.749,9.525,0.3082,11.8,3.2,9.4,1.404,3.613
Chile,1917,0,0,4.425,5.45,0.812,9.2,0.2961,12.0,3.2,7.9,1.505,4.107
Chile,1918,0,0,4.6,5.4,0.852,8.612,0.277,11.8,3.0,7.1,1.431,4.18
Chile,1919,0,0,5.075,5.35,0.949,7.95,0.2548,9.9,4.0,7.2,1.381,4.027
Chile,1920,0,0,5.1,5.375,0.949,8.05,0.2575,10.0,4.0,7.4,1.342,4.027
Chile,1921,0,0,5.0,5.45,0.917,8.112,0.257,10.2,4.0,8.0,1.336,3.967
Chile,1922,0,0,5.275,5.375,0.981,7.45,0.2385,9.6,4.0,5.5,1.289,3.493
Chile,1923,0,0,5.4,5.35,1.009,7.3,0.2343,8.9,4.2,6.3,1.237,3.093
Chile,1924,0,0,6.125,5.25,1.167,6.288,0.2067,7.6,5.0,3.3,0.968,1.26
Chile,1925,0,0,4.95,5.25,0.943,8.025,0.2614,9.0,4.0,7.4,1.178,2.813
Chile,1926,0,0,4.5,5.375,0.837,8.55,0.2752,9.1,4.0,8.4,1.218,2.587
Chile,1927,0,0,4.925,5.5,0.895,8.375,0.2601,7.3,5.0,9.6,1.047,1.507
Chile,1928,0,0,4.225,5.625,0.751,9.325,0.2902,8.6,4.0,11.9,1.068,1.907
Chile,1929,0,0,4.075,6.125,0.665,10.162,0.3034,9.8,4.0,12.5,1.023,1.54
Chile,1930,0,0,5.75,5.15,1.117,6.962,0.2264,7.5,4.8,8.6,1.194,3.247
Chile,1931,0,0,7.425,4.125,1.8,2.6,0.1439,5.8,6.0,1.1,1.228,3.627
Chile,1932,0,0,7.2,4.15,1.735,3.012,0.1522,5.0,6.0,1.8,1.092,2.633
Chile,1933,0,0,4.85,4.9,0.99,7.462,0.2528,8.7,3.8,8.4,1.246,2.713
Chile,1934,0,0,4.725,4.9,0.964,7.712,0.2609,8.2,4.2,8.3,1.146,2.26
Chile,1935,0,0,3.95,5.2,0.76,9.05,0.2999,9.3,3.6,10.4,1.326,3.333
Chile,1936,0,0,4.05,5.375,0.753,8.988,0.2906,9.0,3.8,10.0,1.206,2.7
Chile,1937,0,0,3.675,5.6,0.656,9.925,0.319,11.1,3.0,10.2,1.285,2.387
