Society,Year,T_Offset,set_id,Mean_C,Mean_K,Mean_S,Mean_A,Mean_NodeValue,Mean_BondStrength,SK_Ratio,Reactivity_Ratio,Cog_Gap,Archive_V,Archive_S,Helm_V,Helm_S,Shield_V,Shield_S
Argentina,1998,T+48,set_5,5.125,5.425,4.875,5.25,8.3,0.2634,0.899,0.933,-0.693,7.5,5.0,9.0,5.0,7.5,5.0
Argentina,1999,T+49,set_5,4.5,5.025,5.525,4.625,6.312,0.2118,1.1,1.042,0.66,7.5,5.0,5.3,6.2,7.5,5.0
Argentina,2000,T+50,set_5,3.725,4.3,6.625,3.725,3.262,0.1482,1.541,1.01,0.953,4.0,6.0,2.0,7.4,6.5,6.0
Argentina,2001,T+51,set_5,2.5,3.375,8.45,2.625,-1.262,0.0784,2.504,1.108,2.513,-0.5,8.0,-3.0,9.0,4.0,7.0
Argentina,2002,T+52,set_5,2.875,3.75,7.575,2.875,0.488,0.0998,2.02,1.02,2.113,1.5,7.0,0.5,8.0,4.0,7.0
Argentina,2003,T+53,set_5,4.0,4.75,6.0,4.0,4.75,0.1733,1.263,1.0,1.467,5.0,6.0,6.5,6.0,5.0,6.0
Argentina,2004,T+54,set_5,4.75,5.0,5.125,4.75,7.0,0.2332,1.025,0.962,0.533,7.5,5.0,8.5,5.0,5.0,6.0
Argentina,2005,T+55,set_5,5.0,5.45,5.0,4.875,7.888,0.247,0.917,1.0,-0.447,7.5,5.0,9.5,5.0,6.0,5.0
Argentina,2006,T+56,set_5,5.0,5.525,5.0,4.875,7.962,0.247,0.905,1.0,-0.327,7.5,5.0,9.5,5.0,6.0,5.0
Argentina,2007,T+57,set_5,5.0,5.5,4.425,4.875,8.512,0.268,0.805,0.876,-0.94,7.5,5.0,10.3,4.2,6.0,5.0
Argentina,2008,T+58,set_5,4.525,5.05,5.375,4.525,6.462,0.2145,1.064,0.988,0.313,7.5,5.0,6.9,6.0,6.0,5.0
Argentina,2009,T+59,set_5,4.5,5.0,5.375,4.5,6.375,0.2132,1.075,0.988,0.333,7.5,5.0,6.5,6.0,6.0,5.0
Argentina,2010,T+60,set_5,4.875,5.25,5.0,4.875,7.562,0.2434,0.952,1.0,-0.433,7.5,5.0,8.5,5.0,6.0,5.0
Argentina,2011,T+61,set_5,4.875,5.25,5.0,4.875,7.562,0.2434,0.952,1.0,-0.433,7.5,5.0,8.5,5.0,6.0,5.0
Argentina,2012,T+62,set_5,4.375,5.0,5.625,4.375,5.938,0.2,1.125,0.937,-0.26,6.0,5.0,6.5,6.0,5.0,6.0
Argentina,2013,T+63,set_5,4.075,4.875,6.05,4.175,4.988,0.1778,1.241,0.969,0.247,5.0,6.0,4.9,6.8,5.0,6.0
Argentina,2014,T+64,set_5,3.825,4.525,6.425,3.825,3.838,0.1566,1.42,0.977,0.54,5.0,6.0,3.2,7.0,5.0,6.0
Argentina,2015,T+65,set_5,4.45,4.925,5.625,4.475,5.988,0.2045,1.142,1.012,0.46,7.2,5.0,6.3,6.0,5.0,6.0
Argentina,2016,T+66,set_5,4.6,4.875,5.125,4.6,6.65,0.2254,1.051,1.003,0.347,7.5,5.0,7.1,5.4,6.0,5.0
Argentina,2017,T+67,set_5,4.85,5.0,5.0,4.85,7.275,0.2422,1.0,1.0,-0.2,7.5,5.0,7.5,5.0,6.0,5.0
Argentina,2018,T+68,set_5,3.625,4.525,6.5,3.625,3.462,0.1471,1.436,1.042,1.273,5.0,6.0,3.2,7.0,5.0,6.0
Argentina,2019,T+69,set_5,3.625,4.05,6.55,3.625,2.938,0.146,1.617,1.029,1.393,4.0,6.0,3.0,7.0,5.0,6.0
Argentina,2020,T+70,set_5,3.625,4.5,6.55,3.625,3.388,0.1465,1.456,1.115,2.22,5.0,6.0,4.0,7.0,5.0,6.0
Argentina,2021,T+71,set_5,3.75,4.625,6.475,3.75,3.775,0.1527,1.4,1.048,0.973,5.0,6.0,4.0,7.0,5.0,6.0
Argentina,2022,T+72,set_5,3.375,3.75,7.5,3.375,1.312,0.1192,2.0,1.036,1.033,1.5,7.0,0.5,8.0,4.0,7.0
Argentina,2023,T+73,set_5,2.975,3.675,8.0,3.0,0.15,0.0983,2.177,1.054,1.413,1.5,7.0,-0.7,8.6,4.0,7.0
Argentina,2024,T+74,set_5,3.5,3.875,7.5,3.5,1.625,0.1234,1.935,1.036,1.533,1.5,7.0,2.0,8.0,4.0,7.0
Argentina,2025,T+75,set_5,3.55,4.075,7.3,3.55,2.1,0.1287,1.791,1.007,0.853,1.5,7.0,2.4,7.8,4.2,6.8
Australia,1900,T+0,set_1,5.2,5.1,3.975,4.775,8.712,0.29,0.779,1.123,1.033,11.4,3.0,11.0,4.0,6.0,4.0
Australia,1901,T+1,set_1,5.95,5.6,3.725,5.525,10.587,0.3448,0.665,1.093,1.1,12.4,3.0,12.0,4.0,9.5,4.0
Australia,1902,T+2,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1903,T+3,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1904,T+4,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1905,T+5,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1906,T+6,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1907,T+7,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1908,T+8,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1909,T+9,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1910,T+10,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1911,T+11,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1912,T+12,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1913,T+13,set_1,5.825,5.6,3.475,5.4,10.65,0.3497,0.621,0.907,-0.933,12.4,3.0,11.0,4.0,8.5,4.0
Australia,1914,T+14,set_1,5.2,5.6,5.6,4.9,7.65,0.2343,1.0,0.908,-0.4,7.9,5.0,5.5,7.0,8.5,6.0
Australia,1915,T+15,set_1,5.2,5.6,5.6,4.9,7.65,0.2343,1.0,0.908,-0.4,7.9,5.0,5.5,7.0,8.5,6.0
Australia,1916,T+16,set_1,5.2,5.6,6.1,4.9,7.15,0.22,1.089,0.875,-0.667,7.9,5.0,3.5,9.0,8.5,6.0
Australia,1917,T+17,set_1,5.2,5.6,6.1,4.9,7.15,0.22,1.089,0.875,-0.667,7.9,5.0,3.5,9.0,8.5,6.0
Australia,1918,T+18,set_1,5.2,5.6,5.6,4.9,7.65,0.2343,1.0,0.908,-0.4,7.9,5.0,5.5,7.0,8.5,6.0
Australia,1919,T+19,set_1,4.95,4.85,4.6,4.65,7.525,0.2562,0.948,1.0,-0.6,9.9,3.0,7.5,5.0,4.0,5.0
Australia,1920,T+20,set_1,4.95,4.725,4.475,4.65,7.525,0.2602,0.947,1.045,-0.067,9.9,3.0,5.5,6.0,6.0,4.0
Australia,1921,T+21,set_1,4.95,4.975,4.225,4.65,8.025,0.2692,0.849,1.016,-0.333,9.9,3.0,7.5,5.0,6.0,4.0
Australia,1922,T+22,set_1,4.95,4.975,4.225,4.65,8.025,0.2692,0.849,1.016,-0.333,9.9,3.0,7.5,5.0,6.0,4.0
Australia,1923,T+23,set_1,4.95,4.975,4.225,4.65,8.025,0.2692,0.849,1.016,-0.333,9.9,3.0,7.5,5.0,6.0,4.0
Australia,1924,T+24,set_1,4.95,4.975,4.225,4.65,8.025,0.2692,0.849,1.016,-0.333,9.9,3.0,7.5,5.0,6.0,4.0
Australia,1925,T+25,set_1,4.95,4.975,4.225,4.65,8.025,0.2692,0.849,1.016,-0.333,9.9,3.0,7.5,5.0,6.0,4.0
Australia,1926,T+26,set_1,4.95,4.975,4.225,4.65,8.025,0.2692,0.849,1.016,-0.333,9.9,3.0,7.5,5.0,6.0,4.0
Australia,1927,T+27,set_1,4.95,4.975,4.225,4.65,8.025,0.2692,0.849,1.016,-0.333,9.9,3.0,7.5,5.0,6.0,4.0
Australia,1928,T+28,set_1,4.825,4.975,4.475,4.65,7.65,0.2568,0.899,1.045,0.133,9.9,3.0,6.5,6.0,6.0,4.0
Australia,1929,T+29,set_1,3.375,2.775,7.75,3.15,-0.025,0.1145,2.793,1.269,2.84,5.4,5.0,-2.3,8.8,2.5,6.0
Australia,1930,T+30,set_1,3.375,2.775,7.725,3.15,-0.0,0.1149,2.784,1.345,3.84,5.4,5.0,-2.3,8.8,2.5,6.0
Australia,1931,T+31,set_1,3.025,2.775,7.75,3.15,-0.375,0.1072,2.793,1.269,2.813,5.4,5.0,-3.1,8.8,2.5,6.0
Australia,1932,T+32,set_1,3.375,3.125,7.65,3.15,0.425,0.1158,2.448,1.387,3.56,5.4,5.0,-0.7,8.0,2.5,6.0
Australia,1933,T+33,set_1,3.375,3.375,7.175,3.15,1.15,0.1229,2.126,1.198,1.627,5.4,5.0,-0.7,8.0,2.5,6.0
Australia,1934,T+34,set_1,4.825,4.975,4.725,4.275,7.212,0.2396,0.95,1.197,1.033,8.9,4.0,7.0,5.0,6.0,4.0
Australia,1935,T+35,set_1,4.825,4.975,4.725,4.275,7.212,0.2396,0.95,1.197,1.033,8.9,4.0,7.0,5.0,6.0,4.0
Australia,1936,T+36,set_1,4.825,4.975,4.725,4.275,7.212,0.2396,0.95,1.197,1.033,8.9,4.0,7.0,5.0,6.0,4.0
Australia,1937,T+37,set_1,4.825,4.975,4.725,4.275,7.212,0.2396,0.95,1.197,1.033,8.9,4.0,7.0,5.0,6.0,4.0
Australia,1938,T+38,set_1,4.825,4.975,4.725,4.275,7.212,0.2396,0.95,1.197,1.033,8.9,4.0,7.0,5.0,6.0,4.0
Australia,1939,T+39,set_1,5.45,5.475,5.225,5.025,8.212,0.2558,0.954,0.914,-0.3,7.9,5.0,7.5,6.0,8.5,6.0
Australia,1940,T+40,set_1,5.45,5.475,5.225,5.025,8.212,0.2558,0.954,0.914,-0.3,7.9,5.0,7.5,6.0,8.5,6.0
Australia,1941,T+41,set_1,5.45,5.475,5.225,5.025,8.212,0.2558,0.954,0.914,-0.3,7.9,5.0,7.5,6.0,8.5,6.0
Australia,1942,T+42,set_1,5.2,6.225,6.1,5.025,7.837,0.2223,0.98,0.798,-1.433,7.9,5.0,8.5,8.0,4.5,9.0
Australia,1943,T+43,set_1,5.325,6.1,5.85,5.025,8.087,0.2323,0.959,0.849,-1.033,7.9,5.0,8.5,7.0,6.5,8.0
Australia,1944,T+44,set_1,6.45,6.6,4.1,5.775,11.837,0.349,0.621,0.937,0.433,11.4,4.0,14.5,4.0,13.0,5.0
Australia,1945,T+45,set_1,6.325,6.6,3.975,5.65,11.775,0.3485,0.602,0.983,0.333,11.4,4.0,13.0,4.0,14.0,4.0
Australia,1946,T+46,set_1,5.95,5.85,3.85,5.525,10.712,0.3392,0.658,0.9,-0.833,12.4,3.0,10.0,5.0,9.5,4.0
Australia,1947,T+47,set_1,5.95,5.85,3.975,5.525,10.587,0.3338,0.679,0.857,-1.033,12.4,3.0,9.0,6.0,9.5,4.0
Australia,1948,T+48,set_1,5.95,5.85,4.1,5.525,10.462,0.3286,0.701,0.818,-1.233,12.4,3.0,9.0,6.0,9.5,4.0
Australia,1949,T+49,set_1,5.95,5.85,4.1,5.525,10.462,0.328,0.701,0.937,-0.7,12.4,3.0,9.0,6.0,9.5,4.0
Australia,1950,T+50,set_1,6.35,6.375,3.175,5.525,12.312,0.3883,0.498,0.853,-0.62,12.4,3.0,12.0,3.0,9.5,5.0
Australia,1951,T+51,set_1,6.35,6.375,3.425,5.525,12.062,0.3761,0.537,0.762,-1.02,12.4,3.0,11.0,4.0,8.5,6.0
Australia,1952,T+52,set_1,6.35,6.375,3.3,5.525,12.188,0.3826,0.518,0.805,-0.82,12.4,3.0,12.0,3.0,8.5,6.0
Australia,1953,T+53,set_1,6.35,6.375,3.175,5.525,12.312,0.3883,0.498,0.853,-0.62,12.4,3.0,12.0,3.0,9.5,5.0
Australia,1954,T+54,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1955,T+55,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1956,T+56,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1957,T+57,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1958,T+58,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1959,T+59,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1960,T+60,set_1,6.35,6.25,3.3,5.525,12.062,0.381,0.528,1.118,0.58,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1961,T+61,set_1,6.35,6.0,3.425,5.525,11.688,0.3746,0.571,1.224,1.58,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1962,T+62,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1963,T+63,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1964,T+64,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1965,T+65,set_1,6.35,6.375,3.05,5.525,12.438,0.3943,0.478,0.907,-0.42,12.4,3.0,12.0,3.0,10.5,4.0
Australia,1966,T+66,set_1,5.575,5.6,4.975,5.025,8.712,0.2716,0.888,0.79,-1.633,11.9,3.0,5.5,7.0,5.5,7.0
Australia,1967,T+67,set_1,5.575,5.6,4.725,5.025,8.962,0.28,0.844,0.853,-1.233,11.9,3.0,6.5,6.0,6.5,6.0
Australia,1968,T+68,set_1,5.575,5.6,4.725,5.025,8.962,0.28,0.844,0.853,-1.233,11.9,3.0,6.5,6.0,6.5,6.0
Australia,1969,T+69,set_1,5.575,5.6,4.975,5.025,8.712,0.2715,0.888,0.79,-1.633,11.9,3.0,5.5,7.0,6.5,6.0
Australia,1970,T+70,set_1,5.575,5.6,4.975,5.025,8.712,0.2715,0.888,0.79,-1.633,11.9,3.0,6.5,6.0,5.5,7.0
Australia,1971,T+71,set_1,5.575,5.6,4.85,5.025,8.837,0.2758,0.866,0.821,-1.433,11.9,3.0,5.5,7.0,6.5,6.0
Australia,1972,T+72,set_1,5.575,5.475,4.475,5.525,9.338,0.2993,0.817,1.175,2.833,12.4,3.0,11.5,5.0,7.5,5.0
Australia,1973,T+73,set_1,5.7,5.725,4.475,5.525,9.712,0.3033,0.782,1.175,3.433,12.4,3.0,12.5,5.0,7.5,5.0
Australia,1974,T+74,set_1,5.45,5.225,5.225,5.275,8.088,0.2628,1.0,1.236,2.967,12.4,3.0,7.0,7.0,7.5,5.0
Australia,1975,T+75,set_1,5.2,5.35,5.35,5.275,7.838,0.2532,1.0,1.077,2.033,12.4,3.0,4.0,9.0,7.5,5.0
Australia,1976,T+76,set_1,5.2,5.35,4.725,4.9,8.275,0.2644,0.883,1.197,1.667,8.9,4.0,9.5,5.0,8.5,4.0
Australia,1977,T+77,set_1,5.075,5.225,4.85,4.9,7.9,0.2564,0.928,1.145,1.067,8.9,4.0,6.5,6.0,8.5,4.0
Australia,1978,T+78,set_1,5.075,5.225,4.85,4.9,7.9,0.2564,0.928,1.145,1.067,8.9,4.0,6.5,6.0,8.5,4.0
Australia,1979,T+79,set_1,5.075,5.225,4.975,4.9,7.775,0.2521,0.952,1.217,1.4,8.9,4.0,6.5,6.0,8.5,4.0
Australia,1980,T+80,set_1,5.075,5.225,4.85,4.9,7.9,0.2564,0.928,1.145,1.067,8.9,4.0,6.5,6.0,8.5,4.0
Australia,1981,T+81,set_1,5.075,5.225,4.85,4.9,7.9,0.2564,0.928,1.145,1.067,8.9,4.0,6.5,6.0,8.5,4.0
Australia,1982,T+82,set_1,5.075,4.975,5.1,4.9,7.4,0.2483,1.025,1.29,2.4,8.9,4.0,6.5,6.0,8.5,4.0
Australia,1983,T+83,set_1,6.3,6.625,3.3,6.3,12.775,0.4003,0.498,0.984,-0.147,12.4,3.0,16.2,2.8,11.0,4.0
Australia,1984,T+84,set_1,6.425,6.5,3.425,6.175,12.588,0.3947,0.527,0.928,-0.98,12.4,3.0,13.7,3.8,11.0,4.0
Australia,1985,T+85,set_1,6.3,6.375,3.55,6.05,12.15,0.3793,0.557,1.023,0.187,12.4,3.0,13.7,3.8,11.0,4.0
Australia,1986,T+86,set_1,6.3,6.375,3.55,6.05,12.15,0.3793,0.557,1.023,0.187,12.4,3.0,13.7,3.8,11.0,4.0
Australia,1987,T+87,set_1,6.3,6.375,4.05,6.05,11.65,0.3538,0.635,1.088,0.453,12.4,3.0,13.7,3.8,11.0,4.0
Australia,1988,T+88,set_1,6.3,6.375,3.3,6.05,12.4,0.3937,0.518,0.984,0.053,12.4,3.0,13.7,3.8,11.0,4.0
Australia,1989,T+89,set_1,6.3,6.375,3.8,6.05,11.9,0.3664,0.596,1.212,0.853,12.4,3.0,13.7,3.8,11.0,4.0
Australia,1990,T+90,set_1,4.95,4.475,6.6,4.9,5.275,0.1999,1.475,1.476,5.667,7.9,5.0,7.0,7.0,8.5,4.0
Australia,1991,T+91,set_1,4.95,4.475,6.6,4.9,5.275,0.1999,1.475,1.368,4.6,7.9,5.0,7.0,7.0,8.5,4.0
Australia,1992,T+92,set_1,4.95,4.85,6.225,4.9,6.025,0.2092,1.284,1.298,3.667,7.9,5.0,7.0,7.0,8.5,4.0
Australia,1993,T+93,set_1,5.575,5.725,4.725,5.65,9.4,0.2912,0.825,1.197,1.333,11.4,4.0,10.5,5.0,8.5,4.0
Australia,1994,T+94,set_1,5.7,5.975,4.475,5.775,10.087,0.3079,0.749,1.045,-0.5,11.4,4.0,10.5,5.0,8.5,4.0
Australia,1995,T+95,set_1,5.575,5.725,4.725,5.65,9.4,0.2912,0.825,1.197,1.333,11.4,4.0,10.5,5.0,8.5,4.0
Australia,1996,T+96,set_1,6.2,5.975,4.1,5.65,10.9,0.3387,0.686,0.937,-1.067,12.4,3.0,11.0,5.0,7.5,5.0
Australia,1997,T+97,set_1,6.075,5.975,4.1,5.65,10.775,0.3348,0.686,0.937,-1.267,12.4,3.0,10.0,5.0,7.5,5.0
Australia,1998,T+98,set_1,6.075,5.85,4.35,5.65,10.4,0.3236,0.744,0.97,-0.8,12.4,3.0,9.0,6.0,7.5,5.0
Australia,1999,T+99,set_1,6.075,6.1,4.225,5.65,10.775,0.3299,0.693,0.894,-1.267,12.4,3.0,11.0,5.0,6.5,6.0
Australia,2000,T+100,set_1,6.325,6.225,3.725,5.9,11.775,0.3678,0.598,0.947,-0.733,12.4,3.0,12.5,4.0,7.5,5.0
Australia,2001,T+101,set_1,6.075,5.975,4.35,5.65,10.525,0.3246,0.728,0.855,-1.667,12.4,3.0,9.0,6.0,6.5,6.0
Australia,2002,T+102,set_1,5.75,5.725,4.475,5.425,9.712,0.3032,0.782,0.819,-2.327,8.9,4.0,9.5,5.0,6.5,6.0
Australia,2003,T+103,set_1,5.75,5.6,4.725,5.425,9.337,0.2941,0.844,0.756,-2.927,8.9,4.0,9.5,5.0,5.5,7.0
Australia,2004,T+104,set_1,5.75,5.725,4.475,5.425,9.712,0.3032,0.782,0.819,-2.327,8.9,4.0,9.5,5.0,6.5,6.0
Australia,2005,T+105,set_1,5.75,5.6,4.6,5.425,9.462,0.2985,0.821,0.889,-1.66,8.9,4.0,9.5,5.0,6.5,6.0
Australia,2006,T+106,set_1,5.75,5.6,4.725,5.425,9.337,0.2937,0.844,0.853,-1.86,8.9,4.0,8.5,6.0,6.5,6.0
Australia,2007,T+107,set_1,6.0,5.85,4.225,5.675,10.462,0.3277,0.722,0.894,-1.127,8.9,4.0,12.0,4.0,6.5,6.0
Australia,2008,T+108,set_1,5.2,5.25,5.45,5.275,7.638,0.2469,1.038,0.839,-1.7,8.9,4.0,5.5,8.0,7.5,5.0
Australia,2009,T+109,set_1,5.2,5.375,4.825,5.275,8.388,0.2698,0.898,0.808,-2.1,8.9,4.0,5.5,7.0,7.5,5.0
Australia,2010,T+110,set_1,4.95,5.375,5.075,5.275,7.888,0.2549,0.944,0.75,-2.9,8.9,4.0,1.5,9.0,7.5,5.0
Australia,2011,T+111,set_1,5.075,5.25,5.075,5.275,7.888,0.2573,0.967,0.75,-2.9,8.9,4.0,3.5,8.0,7.5,5.0
Australia,2012,T+112,set_1,5.2,5.375,4.95,5.275,8.262,0.265,0.921,0.778,-2.3,8.9,4.0,4.5,8.0,7.5,5.0
Australia,2013,T+113,set_1,5.2,5.375,4.95,5.275,8.262,0.265,0.921,0.778,-2.3,8.9,4.0,4.5,8.0,7.5,5.0
Australia,2014,T+114,set_1,5.05,4.85,5.375,5.025,7.038,0.2415,1.108,0.788,-2.713,8.9,4.0,2.1,8.2,7.5,5.0
Australia,2015,T+115,set_1,4.925,4.975,5.25,5.025,7.162,0.2421,1.055,0.816,-2.513,8.9,4.0,1.1,8.2,7.5,5.0
Australia,2016,T+116,set_1,5.05,4.975,5.25,5.025,7.288,0.2455,1.055,0.816,-2.313,8.9,4.0,2.1,8.2,7.5,5.0
Australia,2017,T+117,set_1,5.05,4.975,5.25,5.025,7.288,0.2445,1.055,0.816,-2.313,7.9,5.0,3.1,7.2,7.5,5.0
Australia,2018,T+118,set_1,4.925,4.975,5.35,5.025,7.062,0.2397,1.075,0.793,-2.673,8.9,4.0,0.3,9.0,7.5,5.0
Australia,2019,T+119,set_1,5.2,4.85,5.975,4.9,6.525,0.222,1.232,0.989,-0.867,7.9,5.0,5.5,7.0,6.5,6.0
Australia,2020,T+120,set_1,5.2,4.625,6.575,4.9,5.7,0.2051,1.422,1.377,2.613,7.9,5.0,4.9,7.8,7.5,5.0
Australia,2021,T+121,set_1,5.2,5.0,5.95,4.9,6.7,0.2232,1.19,1.088,-0.053,7.9,5.0,4.9,7.8,7.5,5.0
Australia,2022,T+122,set_1,5.325,5.1,5.6,5.025,7.338,0.2389,1.098,1.099,0.433,7.9,5.0,9.0,6.0,7.5,5.0
Australia,2023,T+123,set_1,5.45,5.475,5.35,5.4,8.275,0.2589,0.977,1.187,0.6,11.4,4.0,10.0,5.0,7.5,5.0
Australia,2024,T+124,set_1,5.45,5.6,5.35,5.4,8.4,0.2586,0.955,1.187,0.8,11.4,4.0,9.0,6.0,7.5,5.0
Australia,2025,T+125,set_1,5.575,5.725,4.85,5.4,9.15,0.2811,0.847,1.028,-0.133,11.4,4.0,11.0,5.0,7.5,5.0
Brazil,1900,T+0,set_1,6.875,7.125,4.75,6.625,12.562,0.3527,0.667,1.212,1.7,13.5,4.0,12.5,5.0,11.0,5.0
Brazil,1901,T+1,set_1,6.875,7.125,4.625,6.625,12.688,0.3575,0.649,1.136,1.367,13.5,4.0,12.5,5.0,11.0,5.0
Brazil,1902,T+2,set_1,7.0,7.625,4.375,6.75,13.625,0.3773,0.574,1.111,1.0,13.5,4.0,14.5,4.0,12.0,5.0
Brazil,1903,T+3,set_1,7.125,7.75,4.375,6.75,13.875,0.3815,0.565,1.111,0.333,13.5,4.0,14.5,4.0,12.0,5.0
Brazil,1904,T+4,set_1,7.0,7.625,5.375,6.75,12.625,0.3285,0.705,1.09,1.0,12.5,5.0,13.5,5.0,11.0,6.0
Brazil,1905,T+5,set_1,7.125,7.75,4.375,6.75,13.875,0.3815,0.565,1.111,0.333,13.5,4.0,14.5,4.0,12.0,5.0
Brazil,1906,T+6,set_1,7.125,7.75,4.375,6.75,13.875,0.3815,0.565,1.111,0.333,13.5,4.0,14.5,4.0,12.0,5.0
Brazil,1907,T+7,set_1,7.125,7.75,4.375,6.75,13.875,0.3815,0.565,1.111,0.333,13.5,4.0,14.5,4.0,12.0,5.0
Brazil,1908,T+8,set_1,7.125,7.75,4.25,6.75,14.0,0.3873,0.548,1.032,0.0,13.5,4.0,14.5,4.0,12.0,5.0
Brazil,1909,T+9,set_1,7.125,7.75,5.125,6.75,13.125,0.3428,0.661,1.067,0.2,12.5,5.0,13.5,5.0,12.0,5.0
Brazil,1910,T+10,set_1,6.875,7.375,5.5,6.75,12.125,0.3194,0.746,1.049,-0.333,12.5,5.0,10.5,6.0,10.0,6.0
Brazil,1911,T+11,set_1,7.125,7.75,5.125,6.75,13.125,0.3428,0.661,1.067,0.2,12.5,5.0,13.5,5.0,12.0,5.0
Brazil,1912,T+12,set_1,7.125,7.75,4.375,6.75,13.875,0.3815,0.565,1.111,0.333,13.5,4.0,14.5,4.0,12.0,5.0
Brazil,1913,T+13,set_1,7.125,7.75,4.375,6.75,13.875,0.3815,0.565,1.111,0.333,13.5,4.0,14.5,4.0,12.0,5.0
Brazil,1914,T+14,set_1,6.875,7.5,5.5,6.75,12.25,0.3193,0.733,1.154,0.933,12.5,5.0,13.5,5.0,12.0,5.0
Brazil,1915,T+15,set_1,6.75,7.125,5.875,6.75,11.375,0.2995,0.825,1.131,1.667,12.5,5.0,11.5,6.0,11.0,6.0
Brazil,1916,T+16,set_1,6.75,7.125,5.875,6.75,11.375,0.2995,0.825,1.131,1.667,12.5,5.0,11.5,6.0,11.0,6.0
Brazil,1917,T+17,set_1,6.5,6.875,6.875,6.75,9.875,0.2549,1.0,1.111,1.4,11.5,6.0,9.5,7.0,9.0,7.0
Brazil,1918,T+18,set_1,5.75,6.25,7.875,6.75,7.5,0.2067,1.26,1.096,1.333,8.5,7.0,7.5,8.0,7.0,8.0
Brazil,1919,T+19,set_1,6.5,6.875,6.875,6.75,9.875,0.2549,1.0,1.111,1.4,11.5,6.0,9.5,7.0,9.0,7.0
Brazil,1920,T+20,set_1,6.75,7.125,5.875,6.75,11.375,0.2995,0.825,1.131,1.667,12.5,5.0,11.5,6.0,11.0,6.0
Brazil,1921,T+21,set_1,7.125,7.25,5.125,6.75,12.625,0.3428,0.707,1.067,0.467,12.5,5.0,12.5,5.0,12.0,5.0
Brazil,1922,T+22,set_1,6.5,7.125,6.375,6.75,10.625,0.273,0.895,0.99,0.467,11.5,6.0,9.5,7.0,9.0,7.0
Brazil,1923,T+23,set_1,6.5,7.0,7.0,6.75,9.875,0.2508,1.0,1.078,0.867,11.5,6.0,9.5,7.0,7.0,8.0
Brazil,1924,T+24,set_1,6.375,6.625,7.25,6.75,9.125,0.2402,1.094,1.019,0.2,11.5,6.0,7.5,8.0,5.0,9.0
Brazil,1925,T+25,set_1,6.5,7.0,6.5,6.75,10.375,0.2688,0.929,0.96,0.067,11.5,6.0,9.5,7.0,7.0,8.0
