Society,Year,Rupture_Incoming,Is_Rupture_Year,Mean_S,Mean_K,SK_Ratio,Mean_NodeValue,Mean_BondStrength,Archive_V,Archive_S,Helm_V,Reactivity_Ratio,Cog_Gap,B_t_canonical,B_i_mean,N_v2,Cd_v2,T_v2,F_Deficit,P_i,Rupture_Deficit
Argentina,1950,0,0,4.1,5.55,0.739,9.725,0.31,8.5,4.0,12.2,1.013,1.213,0.3100406599244059,0.3100406599244059,,0.0659334311107013,0.3242623994028716,0.0,46.1,0
Argentina,1951,0,0,4.125,5.575,0.74,9.725,0.309,8.5,4.0,12.2,1.029,1.213,0.309020228217961,0.309020228217961,,0.0771266687671043,0.3249148807587135,0.0,46.35,0
Argentina,1952,1,0,5.375,5.25,1.024,7.412,0.2376,7.5,5.0,8.5,1.09,1.727,0.2376407137033465,0.2376407137033465,,0.4853716305567621,0.2241999488782488,0.25,-1.5,0
Argentina,1953,1,0,5.325,5.05,1.054,6.888,0.2269,7.5,5.0,7.1,1.023,1.047,0.2268987092261553,0.2268987092261553,,0.3207322622854988,0.2210918639299113,0.5,-5.59,1
Argentina,1954,1,0,5.175,5.025,1.03,6.912,0.2286,7.5,5.0,7.1,0.987,0.767,0.2285630332131059,0.2285630332131059,,0.3824396861643326,0.2266052873302644,0.5,-3.2650000000000023,1
Argentina,1955,0,1,7.3,4.0,1.825,1.763,0.1228,1.2,7.6,0.1,0.895,-1.5,0.1227510682366326,0.1227510682366326,0.3327284710133788,0.0063531757302921,0.1233483546987269,1.0,-36.952,1
Argentina,1956,0,0,6.0,4.375,1.371,4.55,0.1788,4.0,6.0,3.0,0.914,-0.4,0.1788223769219821,0.1788223769219821,0.4889180926930062,0.0883610464857931,0.1717767919335313,0.875,-26.5,0
Argentina,1957,0,0,5.175,4.975,1.04,7.062,0.2361,7.2,5.0,5.8,0.947,-0.54,0.236096154157926,0.236096154157926,0.7954525240805309,0.7395574443808787,0.2105366204472294,0.25,-4.312000000000001,0
Argentina,1958,0,0,5.0,5.0,1.0,7.5,0.25,7.5,5.0,7.5,1.0,0.0,0.25,0.25,,1.0,,0.0,0.0,0
Argentina,1959,0,0,5.425,4.9,1.107,6.45,0.2192,7.5,5.0,6.5,1.012,0.827,0.2191746148854437,0.2191746148854437,0.307754410539192,0.376160278095918,0.1896700196577671,0.5,-9.607,0
Argentina,1960,0,0,5.0,5.0,1.0,7.5,0.25,7.5,5.0,7.5,1.0,0.0,0.25,0.25,,1.0,,0.0,0.0,0
Argentina,1961,0,0,5.0,5.0,1.0,7.5,0.25,7.5,5.0,7.5,1.0,0.0,0.25,0.25,,1.0,,0.0,0.0,0
Argentina,1962,0,0,7.05,3.975,1.774,2.675,0.1443,3.0,7.0,-0.9,0.93,0.173,0.1442856851484352,0.1442856851484352,0.4051864902317367,0.0036941001254328,0.1426029528573635,1.0,-41.625,0
Argentina,1963,1,0,5.25,5.0,1.05,6.925,0.2308,7.5,5.0,5.0,0.926,-0.76,0.2308224565151694,0.2308224565151694,0.4583969634933462,0.6696413133872592,0.1867122948006883,0.25,-4.5,0
Argentina,1964,1,0,5.0,5.0,1.0,7.5,0.25,7.5,5.0,7.5,1.0,0.0,0.25,0.25,,1.0,,0.0,0.0,1
Argentina,1965,1,0,5.0,5.0,1.0,7.5,0.25,7.5,5.0,7.5,1.0,0.0,0.25,0.25,,1.0,,0.0,0.0,1
Argentina,1966,0,1,5.5,4.85,1.134,6.262,0.2149,6.1,5.0,3.2,0.952,-0.113,0.2148867604612973,0.2148867604612973,0.5172483552919869,0.3111076662470902,0.1899691667200257,0.5,-8.691,1
Argentina,1967,0,0,5.125,5.125,1.0,7.575,0.248,7.5,5.0,6.1,0.962,0.12,0.2479949263593005,0.2479949263593005,0.5031639284977025,0.670873325570549,0.240859896076648,0.125,0.875,0
Argentina,1968,0,0,5.425,5.05,1.074,7.012,0.2327,7.5,5.0,5.1,1.053,1.087,0.2327120441448254,0.2327120441448254,0.0835030644638493,0.3750533884030134,0.2101822451059289,0.375,-6.320000000000001,0
Argentina,1969,0,0,6.25,4.85,1.289,5.088,0.1817,4.8,6.0,3.2,1.022,0.247,0.1816732010063192,0.1816732010063192,0.3649908791595397,0.1077811427996192,0.1714067951361804,0.875,-24.04,0
Argentina,1970,0,0,6.525,4.3,1.517,4.1,0.1705,4.0,6.0,3.0,1.019,-0.107,0.17053906173472,0.17053906173472,0.055504541212513,0.0072582499644987,0.1686713137042311,1.0,-38.449999999999996,0
Argentina,1971,0,0,6.75,4.25,1.588,3.725,0.1628,3.6,6.4,2.4,1.012,0.04,0.1627863408628112,0.1627863408628112,0.1524528824797352,0.005060100028785,0.1618287425228274,1.0,-42.349,0
Argentina,1972,0,0,7.35,3.95,1.861,2.088,0.1315,3.0,7.0,-0.2,1.011,1.153,0.1315214498103489,0.1315214498103489,0.0510544451587778,0.0062458592622677,0.1317931752644386,1.0,-42.992000000000004,0
Argentina,1973,1,0,5.375,4.9,1.097,6.838,0.2321,7.5,5.0,6.5,0.893,-1.06,0.2321121709659891,0.2321121709659891,0.5953203364160896,0.6862831825945516,0.1816251573139645,0.25,-8.725,0
Argentina,1974,1,0,6.325,4.75,1.332,4.562,0.1705,4.8,6.0,3.2,0.92,-1.18,0.1705161304826255,0.1705161304826255,0.4161263066405413,0.0289081041973257,0.1667930190189986,1.0,-26.04,1
Argentina,1975,1,0,8.025,3.4,2.36,0.013,0.1016,-0.3,8.0,-1.7,0.93,-1.26,0.1016400594055439,0.1016400594055439,0.193467582192461,0.0006390979037254,0.1022592206449437,1.0,-43.003,1
Argentina,1976,0,1,7.625,4.4,1.733,2.338,0.1267,-0.5,8.0,2.5,1.009,1.607,0.1266732964018368,0.1266732964018368,0.1772588198670776,0.0744906687826432,0.1213851326346806,0.875,-33.525,1
Argentina,1977,0,0,7.25,4.375,1.657,2.962,0.1399,-0.5,8.0,5.0,1.095,2.607,0.1399009874950318,0.1399009874950318,0.1005557171645654,0.0172459115310988,0.1412830956165443,0.875,-25.65,0
Argentina,1978,0,0,6.575,4.525,1.453,4.388,0.1697,0.7,7.0,6.5,1.073,1.473,0.1696959152230249,0.1696959152230249,0.2012046784597032,0.0078980741101617,0.1696914665134627,0.875,-19.7,0
Argentina,1979,0,0,6.15,4.9,1.255,5.312,0.1837,3.5,6.0,6.9,1.142,2.633,0.1836866467970868,0.1836866467970868,0.266846375427811,0.0681485631841655,0.1971845486742625,0.75,-6.375000000000001,0
Argentina,1980,0,0,6.25,4.925,1.269,5.3,0.1849,4.0,6.0,7.3,1.207,3.147,0.1849302377910936,0.1849302377910936,0.6621803874891902,0.0754385301792681,0.1852371078712404,0.75,-9.725000000000001,0
Argentina,1981,0,0,7.125,4.525,1.575,3.15,0.1418,3.0,7.0,3.6,1.127,2.907,0.1418331517563613,0.1418331517563613,0.3052094776581566,0.0080274537173749,0.1402625509841025,0.875,-29.35,0
Argentina,1982,0,0,8.125,3.7,2.196,0.35,0.1021,-0.3,8.0,-1.6,1.042,2.16,0.1021204412734705,0.1021204412734705,0.3536240709327714,0.0082446720266888,0.1050352886257112,1.0,-40.609,0
Argentina,1983,0,0,5.925,4.575,1.295,5.363,0.1968,6.5,6.0,6.5,0.967,0.687,0.1968017362191696,0.1968017362191696,0.4200740263382461,0.0984158581242783,0.1828008353746114,0.875,-24.201999999999998,0
Argentina,1984,0,0,5.0,5.375,0.93,8.062,0.2555,10.0,5.0,10.0,1.0,0.9,0.2555205619454914,0.2555205619454914,0.7710907155895885,0.3936681354702396,0.2961165407143718,0.125,16.0,0
Argentina,1985,0,0,5.2,5.35,0.972,7.613,0.2415,10.0,5.0,10.0,1.085,1.993,0.2414629944379205,0.2414629944379205,0.6937689455068587,0.2224686156610149,0.2733369952496799,0.5,12.223999999999998,0
Argentina,1986,0,0,4.9,5.375,0.912,8.312,0.2641,10.0,5.0,10.0,1.033,1.3,0.2641285847347013,0.2641285847347013,1.1081182526162017,0.4605039083783533,0.3127788563091965,0.125,17.6,0
Argentina,1987,0,0,5.7,4.95,1.152,6.0,0.2044,7.7,5.0,6.5,0.991,0.693,0.2044345158387084,0.2044345158387084,1.0654603740520714,0.1590749562820281,0.1844107332484999,0.625,-12.674999999999997,0
Argentina,1988,0,0,6.625,4.525,1.464,3.412,0.1463,5.3,6.0,3.4,1.01,1.193,0.1463429996356416,0.1463429996356416,0.388599039301373,0.0203866243683099,0.1432505805480769,1.0,-26.176000000000002,0
Argentina,1989,0,0,8.25,3.275,2.519,-1.238,0.0796,0.7,7.0,-3.0,1.154,2.553,0.079589810946908,0.079589810946908,0.523226592623709,0.0161746283508068,0.0866878190291824,1.0,-28.01,0
Argentina,1990,0,0,6.375,4.875,1.308,4.312,0.1601,5.0,6.0,4.0,1.075,1.3,0.1601120927068582,0.1601120927068582,0.2899720154726551,0.0252030848205166,0.1559232653517275,1.0,-21.375,0
Argentina,1991,0,0,5.0,5.5,0.909,7.625,0.2369,7.5,5.0,8.5,1.0,-0.067,0.2369029133214195,0.2369029133214195,0.3755665821379912,0.3333333333333332,0.25,0.0,12.5,0
Argentina,1992,0,0,5.0,5.5,0.909,7.688,0.2393,7.5,5.0,9.0,1.0,0.033,0.2392808601686192,0.2392808601686192,0.1095515898641719,0.3349211198298953,0.2553496115283627,0.0,13.125,0
Argentina,1993,0,0,4.5,5.5,0.818,8.925,0.283,7.5,5.0,9.4,0.833,-1.72,0.2830220092933678,0.2830220092933678,0.4230626859714187,0.2585252651132461,0.309683442413351,0.0,29.925,0
Argentina,1994,0,0,4.5,5.5,0.818,8.875,0.2815,7.5,5.0,9.0,0.833,-1.8,0.2815021623111458,0.2815021623111458,0.3318383739211979,0.2609167622402674,0.3080910924748018,0.0,29.625,0
Argentina,1995,0,0,4.625,5.5,0.841,9.0,0.2846,7.5,5.0,10.0,0.903,-1.067,0.2845823670902159,0.2845823670902159,0.2262838021928384,0.3469003631567702,0.3242316823907681,0.0,28.5,0
Argentina,1996,0,0,4.5,5.5,0.818,9.125,0.2898,7.5,5.0,11.0,0.942,-0.867,0.2898070549678349,0.2898070549678349,0.2098176300180811,0.3353232628410144,0.3336892830437759,0.0,33.0,0
Argentina,1997,0,0,4.25,5.525,0.769,9.4,0.2996,8.5,4.0,11.0,1.032,-0.427,0.2996150800745124,0.2996150800745124,0.3027095123355672,0.1717289137955543,0.3244306386016947,0.0,39.875,0
Argentina,1998,1,0,4.875,5.425,0.899,8.3,0.2634,7.5,5.0,9.0,0.933,-0.693,0.2633921895597219,0.2633921895597219,0.9642264812874028,0.4119868815079114,0.2897719827784861,0.0,17.125,0
Argentina,1999,1,0,5.525,5.025,1.1,6.312,0.2118,7.5,5.0,5.3,1.042,0.66,0.2117648470981347,0.2117648470981347,0.8283196523791208,0.268857908477217,0.1829619612436334,0.5,-8.375,1
Argentina,2000,1,0,6.625,4.3,1.541,3.262,0.1482,4.0,6.0,2.0,1.01,0.953,0.1482461372408134,0.1482461372408134,0.425513665809144,0.0163403246050858,0.1459667748853948,1.0,-29.623,1
Argentina,2001,0,1,8.45,3.375,2.504,-1.262,0.0784,-0.5,8.0,-3.0,1.108,2.513,0.0784277560140364,0.0784277560140364,0.3755170822298195,0.0200943159331739,0.0852139394185177,1.0,-29.175,1
Argentina,2002,0,0,7.575,3.75,2.02,0.488,0.0998,1.5,7.0,0.5,1.02,2.113,0.0997727148232978,0.0997727148232978,0.1928621818636724,0.0161895483569365,0.1027267584505608,1.0,-29.925,0
Argentina,2003,0,0,6.0,4.75,1.263,4.75,0.1733,5.0,6.0,6.5,1.0,1.467,0.1733179252754542,0.1733179252754542,0.5092261691833588,0.0179694020490815,0.1748831476282333,1.0,-19.375,0
Argentina,2004,0,0,5.125,5.0,1.025,7.0,0.2332,7.5,5.0,8.5,0.962,0.533,0.233215803621536,0.233215803621536,0.0441566946278195,0.4831676838419756,0.2089649773103481,0.25,-0.875,0
Argentina,2005,0,0,5.0,5.45,0.917,7.888,0.247,7.5,5.0,9.5,1.0,-0.447,0.2469905273022361,0.2469905273022361,0.0471353930800978,0.3469003631567702,0.2585478212504045,0.0,11.874999999999998,0
Argentina,2006,0,0,5.0,5.525,0.905,7.962,0.247,7.5,5.0,9.5,1.0,-0.327,0.2469905273022361,0.2469905273022361,0.2841598248833207,0.2762303154184368,0.2575226483130111,0.0,13.75,0
Argentina,2007,0,0,4.425,5.5,0.805,8.512,0.268,7.5,5.0,10.3,0.876,-0.94,0.26800557138732,0.26800557138732,0.0862734795787153,0.2403747554056545,0.2913663988594752,0.0,28.0,0
Argentina,2008,0,0,5.375,5.05,1.064,6.462,0.2145,7.5,5.0,6.9,0.988,0.313,0.214507426421993,0.214507426421993,0.3510501700523499,0.4718984603211263,0.1875128807541347,0.375,-5.874999999999999,0
Argentina,2009,0,0,5.375,5.0,1.075,6.375,0.2132,7.5,5.0,6.5,0.988,0.333,0.2132262228206554,0.2132262228206554,0.0559323694978857,0.4831676838419756,0.1896789846886656,0.375,-7.125,0
Argentina,2010,0,0,5.0,5.25,0.952,7.562,0.2434,7.5,5.0,8.5,1.0,-0.433,0.2434016994374947,0.2434016994374947,0.179281673976646,0.6666666666666666,0.25,0.0,6.25,0
Argentina,2011,0,0,5.0,5.25,0.952,7.562,0.2434,7.5,5.0,8.5,1.0,-0.433,0.2434016994374947,0.2434016994374947,0.1401224577938132,0.6666666666666666,0.25,0.0,6.25,0
Argentina,2012,0,0,5.625,5.0,1.125,5.938,0.2,6.0,5.0,6.5,0.937,-0.26,0.2000271884208378,0.2000271884208378,0.311507657764596,0.1765409605212984,0.1974300191362731,0.75,-12.25,0
Argentina,2013,0,0,6.05,4.875,1.241,4.988,0.1778,5.0,6.0,4.9,0.969,0.247,0.1777643416960381,0.1777643416960381,0.397272433829505,0.0384153700820097,0.1770666457602068,1.0,-20.253,0
Argentina,2014,0,0,6.425,4.525,1.42,3.838,0.1566,5.0,6.0,3.2,0.977,0.54,0.1566257119913461,0.1566257119913461,0.2370694657650931,0.0304458871571798,0.1544838542819784,1.0,-26.053,0
Argentina,2015,0,0,5.625,4.925,1.142,5.988,0.2045,7.2,5.0,6.3,1.012,0.46,0.204542932814008,0.204542932814008,0.1074172512423805,0.2300891383476881,0.1825841658229026,0.625,-12.200000000000001,0
Argentina,2016,0,0,5.125,4.875,1.051,6.65,0.2254,7.5,5.0,7.1,1.003,0.347,0.2253915551614916,0.2253915551614916,0.3330999402890994,0.439698255305128,0.2135137368157996,0.5,-4.626000000000002,0
Argentina,2017,0,0,5.0,5.0,1.0,7.275,0.2422,7.5,5.0,7.5,1.0,-0.2,0.2421579876847088,0.2421579876847088,,1.0,,0.0,0.0,0
Argentina,2018,0,0,6.5,4.525,1.436,3.462,0.1471,5.0,6.0,3.2,1.042,1.273,0.1470545871012837,0.1470545871012837,0.2983231354371968,0.034813491681564,0.1420163684278333,1.0,-23.725,0
Argentina,2019,0,0,6.55,4.05,1.617,2.938,0.146,4.0,6.0,3.0,1.029,1.393,0.1459736376188344,0.1459736376188344,0.1378708463536465,0.0179518394229084,0.1458249107113369,1.0,-31.425,0
Argentina,2020,0,0,6.55,4.5,1.456,3.388,0.1465,5.0,6.0,4.0,1.115,2.22,0.1465153543671192,0.1465153543671192,0.4777933673120436,0.058146620692785,0.134615098842673,1.0,-23.175,0
Argentina,2021,0,0,6.475,4.625,1.4,3.775,0.1527,5.0,6.0,4.0,1.048,0.973,0.1527078280995703,0.1527078280995703,0.3786534707017377,0.0456911215046242,0.1477339289444883,1.0,-24.35,0
Argentina,2022,0,0,7.5,3.75,2.0,1.312,0.1192,1.5,7.0,0.5,1.036,1.033,0.119151648558687,0.119151648558687,0.3244903054443862,0.0085587447901254,0.1193181738308639,1.0,-40.75,0
Argentina,2023,0,0,8.0,3.675,2.177,0.15,0.0983,1.5,7.0,-0.7,1.054,1.413,0.0983402752058639,0.0983402752058639,0.3183646090705717,0.0102511218909928,0.0992343565987541,1.0,-36.021,0
Argentina,2024,0,0,7.5,3.875,1.935,1.625,0.1234,1.5,7.0,2.0,1.036,1.533,0.1234080060122185,0.1234080060122185,0.2045170777554242,0.0148949864972273,0.124339802752905,1.0,-43.125,0
Argentina,2025,0,0,7.3,4.075,1.791,2.1,0.1287,1.5,7.0,2.4,1.007,0.853,0.1286838722453903,0.1286838722453903,0.265318008729667,0.0148748476747769,0.1294689780990443,1.0,-39.879000000000005,0
Australia,1900,0,0,3.975,5.1,0.779,8.712,0.29,11.4,3.0,11.0,1.123,1.033,0.2899533528029451,0.2899533528029451,,0.2394822218481658,0.3416090869643178,0.125,33.910000000000004,0
Australia,1901,0,0,3.725,5.6,0.665,10.587,0.3448,12.4,3.0,12.0,1.093,1.1,0.3447661809517364,0.3447661809517364,,0.0890827528240053,0.3680656124303482,0.0,65.89500000000001,0
Australia,1902,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1903,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1904,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1905,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.1591287319115394,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1906,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.0905934158538533,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1907,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.0,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1908,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.0,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1909,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.0,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1910,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.0,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1911,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.0,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1912,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.0,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1913,0,0,3.475,5.6,0.621,10.65,0.3497,12.4,3.0,11.0,0.907,-0.933,0.3497076818091018,0.3497076818091018,0.0,0.0691674870493325,0.3698501220829184,0.0,70.28500000000001,0
Australia,1914,0,0,5.6,5.6,1.0,7.65,0.2343,7.9,5.0,5.5,0.908,-0.4,0.2342859252903195,0.2342859252903195,1.2597805892460077,0.104647373014974,0.2294635774772104,0.375,1.5750000000000037,0
Australia,1915,0,0,5.6,5.6,1.0,7.65,0.2343,7.9,5.0,5.5,0.908,-0.4,0.2342859252903195,0.2342859252903195,1.007824471396806,0.104647373014974,0.2294635774772104,0.375,1.5750000000000037,0
Australia,1916,0,0,6.1,5.6,1.089,7.15,0.22,7.9,5.0,3.5,0.875,-0.667,0.2199734203108893,0.2199734203108893,0.8545233210132276,0.1483287744099362,0.1981877075363261,0.375,-10.424999999999997,0
Australia,1917,0,0,6.1,5.6,1.089,7.15,0.22,7.9,5.0,3.5,0.875,-0.667,0.2199734203108893,0.2199734203108893,0.5957853517584789,0.1483287744099362,0.1981877075363261,0.375,-10.424999999999997,0
Australia,1918,0,0,5.6,5.6,1.0,7.65,0.2343,7.9,5.0,5.5,0.908,-0.4,0.2342859252903195,0.2342859252903195,0.2951688251389159,0.104647373014974,0.2294635774772104,0.375,1.5750000000000037,0
Australia,1919,0,0,4.6,4.85,0.948,7.525,0.2562,9.9,3.0,7.5,1.0,-0.6,0.2562003142212354,0.2562003142212354,1.32086870450078,0.1586545453832456,0.2708642863978442,0.375,9.705000000000002,0
Australia,1920,0,0,4.475,4.725,0.947,7.525,0.2602,9.9,3.0,5.5,1.045,-0.067,0.2602492479345548,0.2602492479345548,1.0959781382193892,0.2187024925486596,0.2802886695530118,0.375,6.705000000000001,0
Australia,1921,0,0,4.225,4.975,0.849,8.025,0.2692,9.9,3.0,7.5,1.016,-0.333,0.2692407109324478,0.2692407109324478,0.9079925435075652,0.3074531501808147,0.306320060611195,0.125,19.455000000000002,0
Australia,1922,0,0,4.225,4.975,0.849,8.025,0.2692,9.9,3.0,7.5,1.016,-0.333,0.2692407109324478,0.2692407109324478,0.614427505351378,0.3074531501808147,0.306320060611195,0.125,19.455000000000002,0
Australia,1923,0,0,4.225,4.975,0.849,8.025,0.2692,9.9,3.0,7.5,1.016,-0.333,0.2692407109324478,0.2692407109324478,0.3359840462415254,0.3074531501808147,0.306320060611195,0.125,19.455000000000002,0
Australia,1924,0,0,4.225,4.975,0.849,8.025,0.2692,9.9,3.0,7.5,1.016,-0.333,0.2692407109324478,0.2692407109324478,0.1057516574296362,0.3074531501808147,0.306320060611195,0.125,19.455000000000002,0
Australia,1925,0,0,4.225,4.975,0.849,8.025,0.2692,9.9,3.0,7.5,1.016,-0.333,0.2692407109324478,0.2692407109324478,0.0415845409608876,0.3074531501808147,0.306320060611195,0.125,19.455000000000002,0
Australia,1926,0,0,4.225,4.975,0.849,8.025,0.2692,9.9,3.0,7.5,1.016,-0.333,0.2692407109324478,0.2692407109324478,0.0,0.3074531501808147,0.306320060611195,0.125,19.455000000000002,0
Australia,1927,0,0,4.225,4.975,0.849,8.025,0.2692,9.9,3.0,7.5,1.016,-0.333,0.2692407109324478,0.2692407109324478,0.0,0.3074531501808147,0.306320060611195,0.125,19.455000000000002,0
Australia,1928,0,0,4.475,4.975,0.899,7.65,0.2568,9.9,3.0,6.5,1.045,0.133,0.256772543768634,0.256772543768634,0.0619281449049436,0.1409778284308571,0.2810985865495047,0.375,14.330000000000002,0
Australia,1929,0,0,7.75,2.775,2.793,-0.025,0.1145,5.4,5.0,-2.3,1.269,2.84,0.1144661449892018,0.1144661449892018,1.391685900174302,0.0417706251942366,0.1008436193898406,1.0,-47.69,0
Australia,1930,0,0,7.725,2.775,2.784,-0.0,0.1149,5.4,5.0,-2.3,1.345,3.84,0.1148629354116054,0.1148629354116054,1.0187707526494876,0.0429935474108066,0.1010484521466749,1.0,-47.465,0
Australia,1931,0,0,7.75,2.775,2.793,-0.375,0.1072,5.4,5.0,-3.1,1.269,2.813,0.1072199331163637,0.1072199331163637,0.7078814043179528,0.0253337847380279,0.0964962733129972,1.0,-39.809,0
Australia,1932,0,0,7.65,3.125,2.448,0.425,0.1158,5.4,5.0,-0.7,1.387,3.56,0.1158391369038036,0.1158391369038036,0.4981429209767766,0.0312799452351406,0.1042337514986434,1.0,-43.649,0
Australia,1933,0,0,7.175,3.375,2.126,1.15,0.1229,5.4,5.0,-0.7,1.198,1.627,0.122936911066735,0.122936911066735,0.3309591687705606,0.0331946959603179,0.1136057772091535,1.0,-37.134,0
Australia,1934,0,0,4.725,4.975,0.95,7.212,0.2396,8.9,4.0,7.0,1.197,1.033,0.2395687833848482,0.2395687833848482,1.272733905960447,0.2824289352446028,0.2589260746849022,0.25,7.455000000000002,0
Australia,1935,0,0,4.725,4.975,0.95,7.212,0.2396,8.9,4.0,7.0,1.197,1.033,0.2395687833848482,0.2395687833848482,0.9996736961449484,0.2824289352446028,0.2589260746849022,0.25,7.455000000000002,0
Australia,1936,0,0,4.725,4.975,0.95,7.212,0.2396,8.9,4.0,7.0,1.197,1.033,0.2395687833848482,0.2395687833848482,0.7366214241575471,0.2824289352446028,0.2589260746849022,0.25,7.455000000000002,0
Australia,1937,0,0,4.725,4.975,0.95,7.212,0.2396,8.9,4.0,7.0,1.197,1.033,0.2395687833848482,0.2395687833848482,0.4883297315022474,0.2824289352446028,0.2589260746849022,0.25,7.455000000000002,0
Australia,1938,0,0,4.725,4.975,0.95,7.212,0.2396,8.9,4.0,7.0,1.197,1.033,0.2395687833848482,0.2395687833848482,0.2352937585823264,0.2824289352446028,0.2589260746849022,0.25,7.455000000000002,0
Australia,1939,0,0,5.225,5.475,0.954,8.212,0.2558,7.9,5.0,7.5,0.914,-0.3,0.255751081028285,0.255751081028285,1.426042581787389,0.2634679928280254,0.261574023375024,0.125,6.700000000000004,0
Australia,1940,0,0,5.225,5.475,0.954,8.212,0.2558,7.9,5.0,7.5,0.914,-0.3,0.255751081028285,0.255751081028285,1.1408340654299112,0.2634679928280254,0.261574023375024,0.125,6.700000000000004,0
Australia,1941,0,0,5.225,5.475,0.954,8.212,0.2558,7.9,5.0,7.5,0.914,-0.3,0.255751081028285,0.255751081028285,0.8556255490724334,0.2634679928280254,0.261574023375024,0.125,6.700000000000004,0
Australia,1942,0,0,6.1,6.225,0.98,7.837,0.2223,7.9,5.0,8.5,0.798,-1.433,0.2223486287474723,0.2223486287474723,0.8120360328325238,0.174577168177084,0.2250151930691402,0.375,5.825000000000003,0
Australia,1943,0,0,5.85,6.1,0.959,8.087,0.2323,7.9,5.0,8.5,0.849,-1.033,0.2322787274147818,0.2322787274147818,0.5290841662590472,0.1772404562128076,0.2406862784924485,0.375,7.700000000000003,0
Australia,1944,0,0,4.1,6.6,0.621,11.837,0.349,11.4,4.0,14.5,0.937,0.433,0.3489867856494414,0.3489867856494414,0.7753507200380217,0.034002391261334,0.3597818204881175,0.0,96.595,0
Australia,1945,0,0,3.975,6.6,0.602,11.775,0.3485,11.4,4.0,13.0,0.983,0.333,0.3485002969791198,0.3485002969791198,0.615253603975838,0.034002391261334,0.3571407876634817,0.0,96.595,0
Australia,1946,0,0,3.85,5.85,0.658,10.712,0.3392,12.4,3.0,10.0,0.9,-0.833,0.3391787517323236,0.3391787517323236,0.9051395112012977,0.0610331043072508,0.3540590926960147,0.0,67.37,0
Australia,1947,0,0,3.975,5.85,0.679,10.587,0.3338,12.4,3.0,9.0,0.857,-1.033,0.3337916851024608,0.3337916851024608,0.6680768817861458,0.1202173971181443,0.3584265071255151,0.0,62.87000000000001,0
Australia,1948,0,0,4.1,5.85,0.701,10.462,0.3286,12.4,3.0,9.0,0.818,-1.233,0.3285619885287975,0.3285619885287975,0.777214804287171,0.1491308763475244,0.3606445941984416,0.125,59.620000000000005,0
Australia,1949,0,0,4.1,5.85,0.701,10.462,0.328,12.4,3.0,9.0,0.937,-0.7,0.3279541075135647,0.3279541075135647,0.2358104770956776,0.1217388985953106,0.3511590095105926,0.0,59.12000000000001,0
Australia,1950,0,0,3.175,6.375,0.498,12.312,0.3883,12.4,3.0,12.0,0.853,-0.62,0.3882794709085523,0.3882794709085523,0.6459438647592528,0.0370759262094618,0.4056303399681965,0.0,115.12,0
Australia,1951,0,0,3.425,6.375,0.537,12.062,0.3761,12.4,3.0,11.0,0.762,-1.02,0.3761342751102315,0.3761342751102315,0.5463184533188291,0.0832629480659237,0.4064242827301701,0.0,106.87,0
